Time (s);Bx (µT);By (µT);Bz (µT)
10.9897336683;1.4736284196;-1929.2908097561;20.1657309837
11.0020402010;0.4113846950;-1930.0624390244;20.7247435370
11.0143467337;-0.2967777881;-1930.5254165854;21.8427686436
11.0266532663;-0.8278996504;-1930.2167648781;19.0477058772
11.0389597990;-0.6508590296;-1928.6735063415;21.2837560903
11.0512663317;-0.2967777881;-1929.9081131707;21.0042498137
11.0635728643;-0.2967777881;-1929.2908097561;18.0694339089
11.0758793970;-1.0049402711;-1928.6735063415;20.8644966753
11.0881859296;-0.2967777881;-1928.8278321951;19.8862247071
11.1004924623;-1.0049402711;-1927.5932253659;19.3272121538
11.1127989950;-0.1197371673;-1928.5191804878;20.1657309837
11.1251055276;-1.5360621335;-1929.5994614634;20.8644966753
11.1374120603;-1.1819808919;-1928.9821580488;17.6501744940
11.1497185930;-1.7131027542;-1928.5191804878;19.3272121538
11.1620251256;-1.5360621335;-1927.9018770732;19.4669652921
11.1743316583;-1.5360621335;-1929.9081131707;21.0042498137
11.1866381910;-2.2442246165;-1929.7537873171;21.1440029520
11.1989447236;-2.0671839958;-1929.7537873171;18.4886933239
11.2112512563;-1.5360621335;-1928.5191804878;19.7464715688
11.2235577889;-1.3590215127;-1929.1364839024;22.1222749202
11.2358643216;-1.3590215127;-1928.3648546341;19.3272121538
11.2481708543;-0.8278996504;-1928.5191804878;20.1657309837
11.2604773869;-1.1819808919;-1927.5932253659;20.1657309837
11.2727839196;-0.2967777881;-1928.3648546341;19.6067184305
11.2850904523;-0.6508590296;-1928.9821580488;19.3272121538
11.2973969849;-1.1819808919;-1928.3648546341;21.8427686436
11.3097035176;-0.4738184088;-1930.0624390244;19.4669652921
11.3220100503;0.5884253158;-1928.8278321951;18.9079527388
11.3343165829;0.5884253158;-1929.7537873171;20.3054841221
11.3466231156;0.9425065573;-1930.0624390244;21.0042498137
11.3589296482;1.1195471781;-1930.8340682927;21.2837560903
11.3712361809;1.4736284196;-1930.5254165854;17.9296807706
11.3835427136;1.8277096612;-1931.1427200000;20.0259778454
11.3958492462;2.7129127650;-1931.4513717073;18.2091870472
11.4081557789;2.8899533858;-1930.9883941463;20.5849903987
11.4204623116;2.3588315235;-1931.4513717073;17.3706682173
11.4327688442;3.2440346273;-1933.4576078049;18.4886933239
11.4450753769;3.9521971104;-1932.6859785366;18.6284464622
11.4573819095;3.9521971104;-1931.6056975610;16.3923962491
11.4696884422;3.7751564897;-1932.9946302439;15.9731368341
11.4819949749;3.5981158689;-1934.3835629268;16.8116556640
11.4943015075;4.1292377312;-1932.8403043902;16.2526431107
11.5066080402;3.5981158689;-1934.8465404878;15.9731368341
11.5189145729;3.4210752481;-1933.3032819512;16.1128899724
11.5312211055;4.1292377312;-1934.2292370732;16.9514088024
11.5435276382;3.7751564897;-1934.3835629268;19.4669652921
11.5558341709;4.4833189727;-1933.7662595122;15.9731368341
11.5681407035;3.2440346273;-1934.3835629268;17.2309150790
11.5804472362;4.4833189727;-1933.3032819512;17.2309150790
11.5927537688;4.4833189727;-1934.8465404878;17.6501744940
11.6050603015;4.1292377312;-1935.6181697561;14.9948648659
11.6173668342;3.7751564897;-1935.3095180488;15.2743711425
11.6296733668;3.9521971104;-1934.5378887805;17.0911619407
11.6419798995;3.4210752481;-1932.8403043902;18.3489401856
11.6542864322;3.9521971104;-1934.3835629268;16.2526431107
11.6665929648;2.7129127650;-1935.3095180488;15.1346180042
11.6788994975;2.8899533858;-1935.3095180488;14.8551117275
11.6912060302;1.6506690404;-1935.6181697561;16.1128899724
11.7035125628;1.8277096612;-1935.7724956098;15.9731368341
11.7158190955;1.6506690404;-1935.4638439024;17.0911619407
11.7281256281;0.2343440742;-1935.0008663415;13.4575803443
11.7404321608;-1.0049402711;-1936.0811473171;14.5756054509
11.7527386935;-1.5360621335;-1933.4576078049;17.0911619407
11.7650452261;-2.9523870996;-1935.7724956098;16.1128899724
11.7773517588;-3.1294277204;-1934.5378887805;15.9731368341
11.7896582915;-3.6605495827;-1935.9268214634;16.3923962491
11.8019648241;-4.8998339281;-1935.6181697561;16.1128899724
11.8142713568;-5.7850370319;-1935.4638439024;17.7899276323
11.8265778894;-6.6702401358;-1933.4576078049;18.7681996005
11.8388844221;-7.2013619981;-1933.9205853659;16.8116556640
11.8511909548;-8.6176869643;-1934.6922146341;14.9948648659
11.8634974874;-10.2110525512;-1933.1489560976;16.3923962491
11.8758040201;-10.7421744135;-1933.9205853659;12.7588146527
11.8881105528;-11.2732962758;-1932.8403043902;13.8768397593
11.9004170854;-12.3355400005;-1933.7662595122;15.2743711425
11.9127236181;-13.2207431043;-1932.2230009756;14.9948648659
11.9250301508;-13.9289055874;-1932.6859785366;14.7153585892
11.9373366834;-15.5222711743;-1932.2230009756;15.6936305575
11.9496432161;-16.4074742782;-1931.7600234146;15.1346180042
11.9619497487;-17.1156367613;-1932.9946302439;14.9948648659
11.9742562814;-18.5319617274;-1932.3773268293;15.6936305575
11.9865628141;-19.0630835897;-1932.2230009756;16.9514088024
11.9988693467;-19.9482866936;-1930.6797424390;16.1128899724
12.0111758794;-20.3023679351;-1929.9081131707;14.8551117275
12.0234824121;-21.1875710390;-1929.2908097561;14.0165928976
12.0357889447;-22.2498147636;-1928.6735063415;14.2960991743
12.0480954774;-23.8431803505;-1927.7475512195;16.5321493874
12.0604020101;-24.7283834544;-1927.2845736585;14.2960991743
12.0727085427;-24.7283834544;-1928.0562029268;15.6936305575
12.0850150754;-25.7906271790;-1928.2105287805;15.4141242808
12.0973216080;-26.1447084205;-1928.2105287805;13.5973334826
12.1096281407;-27.3839927659;-1928.6735063415;14.5756054509
12.1219346734;-27.5610333867;-1927.2845736585;14.5756054509
12.1342412060;-27.9151146282;-1925.7413151220;14.9948648659
12.1465477387;-28.6232771113;-1926.2042926829;15.1346180042
12.1588542714;-29.1543989736;-1927.4388995122;14.0165928976
12.1711608040;-29.3314395944;-1927.4388995122;14.4358523126
12.1834673367;-30.3936833190;-1925.7413151220;12.0600489611
12.1957738693;-29.6855208360;-1926.3586185366;13.0383209294
12.2080804020;-29.8625614567;-1926.9759219512;13.1780740677
12.2203869347;-30.9248051813;-1925.1240117073;14.9948648659
12.2326934673;-30.3936833190;-1924.9696858537;16.2526431107
12.2450000000;-31.2788864229;-1926.2042926829;13.4575803443
12.2573065327;-31.4559270437;-1925.4326634146;14.5756054509
12.2696130653;-30.9248051813;-1924.8153600000;11.6407895462
12.2819195980;-31.8100082852;-1923.5807531707;14.8551117275
12.2942261307;-31.6329676644;-1924.8153600000;15.5538774191
12.3065326633;-32.1640895267;-1924.3523824390;14.1563460359
12.3188391960;-32.3411301475;-1925.2783375610;11.9202958228
12.3311457286;-31.8100082852;-1924.1980565854;12.7588146527
12.3434522613;-33.0492926306;-1924.9696858537;13.5973334826
12.3557587940;-31.6329676644;-1924.3523824390;13.4575803443
12.3680653266;-31.6329676644;-1926.0499668293;15.4141242808
12.3803718593;-31.4559270437;-1924.9696858537;10.3830113013
12.3926783920;-32.3411301475;-1924.9696858537;14.0165928976
12.4049849246;-31.8100082852;-1924.8153600000;14.1563460359
12.4172914573;-32.3411301475;-1924.3523824390;12.4793083761
12.4295979899;-30.9248051813;-1926.6672702439;14.2960991743
12.4419045226;-30.5707239398;-1925.5869892683;13.8768397593
12.4542110553;-30.0396020775;-1925.2783375610;13.7370866210
12.4665175879;-29.6855208360;-1925.8956409756;13.0383209294
12.4788241206;-29.5084802152;-1924.8153600000;13.5973334826
12.4911306533;-28.9773583529;-1926.5129443902;11.6407895462
12.5034371859;-28.6232771113;-1925.5869892683;13.3178272060
12.5157437186;-28.4462364906;-1925.5869892683;12.4793083761
12.5280502513;-27.5610333867;-1926.9759219512;12.8985677910
12.5403567839;-27.9151146282;-1927.7475512195;12.3395552378
12.5526633166;-27.2069521452;-1927.4388995122;14.2960991743
12.5649698492;-26.8528709036;-1928.8278321951;14.1563460359
12.5772763819;-26.4987896621;-1927.2845736585;10.9420238545
12.5895829146;-25.7906271790;-1927.5932253659;13.3178272060
12.6018894472;-26.4987896621;-1929.1364839024;12.0600489611
12.6141959799;-25.6135865582;-1929.9081131707;13.0383209294
12.6265025126;-24.3743022128;-1930.6797424390;12.0600489611
12.6388090452;-24.3743022128;-1929.1364839024;12.8985677910
12.6511155779;-24.0202209713;-1931.4513717073;10.9420238545
12.6634221106;-23.3120584882;-1930.2167648781;13.3178272060
12.6757286432;-23.3120584882;-1931.7600234146;13.7370866210
12.6880351759;-22.4268553844;-1932.2230009756;14.0165928976
12.7003417085;-22.6038960051;-1933.7662595122;11.9202958228
12.7126482412;-23.3120584882;-1931.7600234146;12.1998020994
12.7249547739;-22.2498147636;-1931.4513717073;13.4575803443
12.7372613065;-22.7809366259;-1931.1427200000;12.7588146527
12.7495678392;-21.8957335221;-1932.0686751220;14.2960991743
12.7618743719;-21.7186929013;-1932.9946302439;16.3923962491
12.7741809045;-22.6038960051;-1930.6797424390;12.4793083761
12.7864874372;-22.2498147636;-1932.2230009756;15.8333836958
12.7987939698;-21.7186929013;-1930.9883941463;13.8768397593
12.8111005025;-22.2498147636;-1932.0686751220;14.8551117275
12.8234070352;-22.6038960051;-1933.7662595122;14.1563460359
12.8357135678;-23.1350178674;-1932.8403043902;12.0600489611
12.8480201005;-22.4268553844;-1932.5316526829;13.5973334826
12.8603266332;-22.9579772467;-1932.9946302439;11.0817769929
12.8726331658;-23.8431803505;-1932.5316526829;10.6625175779
12.8849396985;-23.3120584882;-1932.8403043902;8.4264673648
12.8972462312;-24.0202209713;-1933.6119336585;9.5444924713
12.9095527638;-24.9054240752;-1932.6859785366;9.1252330564
12.9218592965;-24.9054240752;-1933.1489560976;8.7059736414
12.9341658291;-25.2595053167;-1932.8403043902;10.9420238545
12.9464723618;-26.3217490413;-1932.5316526829;8.2867142264
12.9587788945;-27.7380740075;-1931.7600234146;7.4481953965
12.9710854271;-27.7380740075;-1933.1489560976;4.9326389067
12.9833919598;-29.8625614567;-1931.4513717073;7.3084422582
12.9956984925;-28.8003177321;-1932.5316526829;5.9109108750
13.0080050251;-28.8003177321;-1932.5316526829;6.6096765666
13.0203115578;-29.8625614567;-1932.5316526829;7.1686891199
13.0326180905;-30.3936833190;-1933.1489560976;4.6531326301
13.0449246231;-31.8100082852;-1931.9143492683;6.4699234283
13.0572311558;-31.6329676644;-1931.9143492683;7.1686891199
13.0695376884;-32.6952113890;-1932.0686751220;4.6531326301
13.0818442211;-33.7574551137;-1930.0624390244;4.7928857684
13.0941507538;-34.2885769760;-1930.5254165854;1.8580698637
13.1064572864;-34.8196988383;-1930.3710907317;2.9760949702
13.1187638191;-35.5278613214;-1931.2970458537;0.4605384805
13.1310703518;-36.5901050460;-1929.2908097561;1.8580698637
13.1433768844;-37.4753081498;-1930.8340682927;2.9760949702
13.1556834171;-37.8293893914;-1929.5994614634;1.7183167254
13.1679899497;-39.2457143576;-1928.8278321951;0.6002916188
13.1802964824;-39.0686737368;-1928.2105287805;1.1593041721
13.1926030151;-38.7145924952;-1928.8278321951;1.1593041721
13.2049095477;-40.3079580822;-1927.7475512195;1.2990573104
13.2172160804;-41.1931611860;-1925.8956409756;-0.2382272111
13.2295226131;-41.3702018068;-1926.6672702439;-1.2164991794
13.2418291457;-41.5472424276;-1926.8215960976;-0.0984740728
13.2541356784;-42.2554049107;-1926.9759219512;-0.5177334878
13.2664422111;-42.7865267730;-1925.2783375610;0.6002916188
13.2787487437;-43.3176486353;-1925.8956409756;-0.6574866261
13.2910552764;-43.8487704976;-1926.3586185366;-0.7972397644
13.3033618090;-44.0258111184;-1925.7413151220;0.4605384805
13.3156683417;-44.2028517391;-1926.3586185366;1.1593041721
13.3279748744;-44.2028517391;-1926.0499668293;-0.5177334878
13.3402814070;-44.9110142222;-1923.8894048781;-1.4960054560
13.3525879397;-45.2650954637;-1925.5869892683;-1.2164991794
13.3648944724;-44.7339736014;-1922.9634497561;-0.2382272111
13.3772010050;-45.2650954637;-1925.1240117073;-2.0550180093
13.3895075377;-46.6814204299;-1923.5807531707;-0.3779803495
13.4018140704;-46.3273391884;-1924.1980565854;-1.4960054560
13.4141206030;-45.7962173261;-1923.8894048781;-2.0550180093
13.4264271357;-46.5043798091;-1923.4264273171;-1.6357585944
13.4387336683;-46.1502985676;-1923.7350790244;-1.3562523177
13.4510402010;-45.9732579468;-1921.8831687805;-1.6357585944
13.4633467337;-46.1502985676;-1921.8831687805;-0.2382272111
13.4756532663;-46.6814204299;-1923.4264273171;-0.2382272111
13.4879597990;-46.6814204299;-1922.8091239024;-0.0984740728
13.5002663317;-46.6814204299;-1922.6547980488;0.3207853421
13.5125728643;-46.8584610507;-1924.3523824390;-0.6574866261
13.5248793970;-46.1502985676;-1922.3461463415;0.7400447571
13.5371859296;-46.3273391884;-1923.5807531707;0.8797978954
13.5494924623;-45.4421360845;-1923.4264273171;-0.5177334878
13.5617989950;-45.9732579468;-1922.9634497561;-0.2382272111
13.5741055276;-45.4421360845;-1922.1918204878;-0.3779803495
13.5864120603;-44.9110142222;-1923.7350790244;3.2556012469
13.5987185930;-45.2650954637;-1924.1980565854;1.9978230020
13.6110251256;-44.7339736014;-1924.0437307317;1.7183167254
13.6233316583;-43.3176486353;-1924.1980565854;0.8797978954
13.6356381910;-43.3176486353;-1924.8153600000;2.2773292786
13.6479447236;-44.7339736014;-1923.8894048781;2.6965886936
13.6602512563;-43.3176486353;-1924.9696858537;1.8580698637
13.6725577889;-43.3176486353;-1925.7413151220;4.5133794918
13.6848643216;-41.7242830483;-1927.2845736585;3.3953543852
13.6971708543;-42.0783642899;-1926.2042926829;1.1593041721
13.7094773869;-41.7242830483;-1927.2845736585;2.9760949702
13.7217839196;-40.8390799445;-1927.1302478049;2.1375761403
13.7340904523;-40.8390799445;-1925.8956409756;3.1158481086
13.7463969849;-40.4849987029;-1925.8956409756;2.8363418319
13.7587035176;-39.7768362199;-1926.5129443902;2.4170824170
13.7710100503;-40.1309174614;-1927.2845736585;3.8146138002
13.7833165829;-38.7145924952;-1928.0562029268;6.1904171516
13.7956231156;-38.0064300122;-1928.0562029268;2.6965886936
13.8079296482;-38.1834706329;-1929.5994614634;4.0941200768
13.8202361809;-37.2982675291;-1929.4451356098;3.8146138002
13.8325427136;-37.8293893914;-1929.2908097561;3.8146138002
13.8448492462;-36.4130644252;-1928.0562029268;3.3953543852
13.8571557789;-35.8819425629;-1928.8278321951;5.2121451834
13.8694623116;-35.3508207006;-1929.1364839024;4.7928857684
13.8817688442;-35.1737800798;-1930.3710907317;4.0941200768
13.8940753769;-33.9344957344;-1932.0686751220;5.3518983217
13.9063819095;-34.4656175968;-1930.9883941463;3.1158481086
13.9186884422;-33.7574551137;-1930.2167648781;4.6531326301
13.9309949749;-34.2885769760;-1931.9143492683;5.4916514600
13.9433015075;-33.5804144929;-1931.7600234146;4.5133794918
13.9556080402;-33.5804144929;-1930.0624390244;1.9978230020
13.9679145729;-33.5804144929;-1933.3032819512;1.1593041721
13.9802211055;-33.5804144929;-1931.6056975610;2.4170824170
13.9925276382;-33.4033738721;-1931.2970458537;3.9543669385
14.0048341709;-32.8722520098;-1933.6119336585;4.5133794918
14.0171407035;-34.1115363552;-1931.1427200000;5.2121451834
14.0294472362;-34.6426582175;-1932.6859785366;2.9760949702
14.0417537688;-33.9344957344;-1932.6859785366;1.2990573104
14.0540603015;-34.2885769760;-1932.6859785366;0.7400447571
14.0663668342;-35.1737800798;-1931.6056975610;0.8797978954
14.0786733668;-34.4656175968;-1932.9946302439;1.1593041721
14.0909798995;-34.4656175968;-1932.9946302439;1.4388104487
14.1032864322;-35.3508207006;-1933.3032819512;0.4605384805
14.1155929648;-35.3508207006;-1932.9946302439;-0.3779803495
14.1278994975;-36.2360238045;-1932.5316526829;2.1375761403
14.1402060302;-35.8819425629;-1933.3032819512;-1.6357585944
14.1525125628;-37.2982675291;-1932.6859785366;-0.5177334878
14.1648190955;-37.4753081498;-1931.6056975610;-0.9369929027
14.1771256281;-37.6523487706;-1932.2230009756;-3.7320556692
14.1894321608;-38.0064300122;-1933.4576078049;-1.6357585944
14.2017386935;-38.3605112537;-1932.3773268293;-0.6574866261
14.2140452261;-38.7145924952;-1931.7600234146;-0.6574866261
14.2263517588;-39.0686737368;-1931.6056975610;-4.7103276374
14.2386582915;-39.5997955991;-1931.6056975610;-2.0550180093
14.2509648241;-40.4849987029;-1930.6797424390;-2.7537837009
14.2632713568;-40.8390799445;-1929.9081131707;-5.4090933290
14.2755778894;-41.3702018068;-1929.9081131707;-4.1513150841
14.2878844221;-41.1931611860;-1929.2908097561;-5.1295870524
14.3001909548;-42.7865267730;-1930.2167648781;-5.4090933290
14.3124974874;-42.2554049107;-1927.9018770732;-6.8066247122
14.3248040201;-43.4946892560;-1928.9821580488;-6.3873652973
14.3371105528;-44.0258111184;-1927.7475512195;-7.2258841272
14.3494170854;-44.3798923599;-1928.0562029268;-7.3656372655
14.3617236181;-44.7339736014;-1927.2845736585;-7.7848966805
14.3740301508;-44.3798923599;-1927.4388995122;-7.6451435422
14.3863366834;-45.2650954637;-1926.6672702439;-7.3656372655
14.3986432161;-45.2650954637;-1926.8215960976;-8.2041560954
14.4109497487;-45.7962173261;-1927.4388995122;-10.8594657235
14.4232562814;-46.8584610507;-1927.1302478049;-8.7631686487
14.4355628141;-46.8584610507;-1927.4388995122;-9.4619343403
14.4478693467;-47.5666235338;-1926.6672702439;-10.3004531703
14.4601758794;-46.6814204299;-1927.9018770732;-9.6016874787
14.4724824121;-47.5666235338;-1926.0499668293;-10.0209468936
14.4847889447;-48.0977453961;-1925.5869892683;-9.0426749254
14.4970954774;-48.9829484999;-1923.7350790244;-9.6016874787
14.5094020101;-49.1599891207;-1923.7350790244;-9.0426749254
14.5217085427;-49.3370297415;-1923.5807531707;-9.6016874787
14.5340150754;-49.6911109830;-1923.4264273171;-7.9246498188
14.5463216080;-49.3370297415;-1924.6610341463;-7.3656372655
14.5586281407;-50.0451922245;-1922.9634497561;-8.7631686487
14.5709346734;-50.0451922245;-1922.6547980488;-10.4402063086
14.5832412060;-49.1599891207;-1923.8894048781;-7.6451435422
14.5955477387;-50.0451922245;-1920.8028878049;-9.7414406170
14.6078542714;-50.2222328453;-1921.4201912195;-9.0426749254
14.6201608040;-50.2222328453;-1922.0374946341;-10.5799594469
14.6324673367;-49.8681516038;-1922.3461463415;-10.8594657235
14.6447738693;-49.5140703622;-1922.1918204878;-8.0644029571
14.6570804020;-50.0451922245;-1922.6547980488;-7.2258841272
14.6693869347;-49.3370297415;-1922.6547980488;-7.6451435422
14.6816934673;-49.5140703622;-1921.5745170732;-6.1078590206
14.6940000000;-49.8681516038;-1922.1918204878;-4.2910682225
14.7063065327;-49.6911109830;-1923.1177756098;-7.0861309889
14.7186130653;-49.1599891207;-1922.6547980488;-5.5488464673
14.7309195980;-48.6288672584;-1922.6547980488;-5.1295870524
14.7432261307;-47.9207047753;-1922.9634497561;-6.3873652973
14.7555326633;-47.3895829130;-1923.4264273171;-5.9681058823
14.7678391960;-47.2125422922;-1922.9634497561;-5.9681058823
14.7801457286;-46.8584610507;-1924.3523824390;-2.8935368392
14.7924522613;-47.0355016715;-1923.7350790244;-4.4308213608
14.8047587940;-47.0355016715;-1922.3461463415;-2.6140305626
14.8170653266;-46.8584610507;-1922.9634497561;-0.5177334878
14.8293718593;-46.5043798091;-1924.0437307317;-5.1295870524
14.8416783920;-46.1502985676;-1924.1980565854;-4.5705744991
14.8539849246;-45.4421360845;-1925.4326634146;-2.8935368392
14.8662914573;-45.0880548430;-1926.0499668293;-1.0767460411
14.8785979899;-44.5569329807;-1925.5869892683;-1.2164991794
14.8909045226;-45.0880548430;-1925.5869892683;0.1810322038
14.9032110553;-44.2028517391;-1925.7413151220;0.1810322038
14.9155175879;-42.9635673937;-1925.8956409756;-0.5177334878
14.9278241206;-42.0783642899;-1926.6672702439;1.2990573104
14.9401306533;-41.9013236691;-1925.1240117073;1.2990573104
14.9524371859;-41.7242830483;-1925.4326634146;2.1375761403
14.9647437186;-40.1309174614;-1926.9759219512;0.7400447571
14.9770502513;-39.9538768406;-1928.2105287805;1.2990573104
14.9893567839;-40.1309174614;-1929.5994614634;3.1158481086
15.0016633166;-39.0686737368;-1927.9018770732;1.7183167254
15.0139698492;-38.5375518745;-1928.5191804878;3.2556012469
15.0262763819;-38.5375518745;-1930.2167648781;3.1158481086
15.0385829146;-38.0064300122;-1928.5191804878;-0.3779803495
15.0508894472;-38.1834706329;-1930.6797424390;2.2773292786
15.0631959799;-37.1212269083;-1928.8278321951;0.8797978954
15.0755025126;-37.2982675291;-1930.3710907317;2.8363418319
15.0878090452;-37.2982675291;-1930.3710907317;0.3207853421
15.1001155779;-35.8819425629;-1931.7600234146;1.5785635870
15.1124221106;-36.5901050460;-1930.5254165854;3.5351075235
15.1247286432;-36.7671456668;-1930.8340682927;1.7183167254
15.1370351759;-35.5278613214;-1929.5994614634;1.0195510337
15.1493417085;-35.7049019421;-1931.2970458537;1.7183167254
15.1616482412;-36.0589831837;-1931.2970458537;2.2773292786
15.1739547739;-36.4130644252;-1933.7662595122;3.9543669385
15.1862613065;-36.2360238045;-1933.6119336585;0.4605384805
15.1985678392;-35.5278613214;-1932.6859785366;1.2990573104
15.2108743719;-35.7049019421;-1933.6119336585;1.9978230020
15.2231809045;-36.2360238045;-1932.0686751220;2.1375761403
15.2354874372;-35.8819425629;-1932.3773268293;0.1810322038
15.2477939698;-35.8819425629;-1933.6119336585;1.1593041721
15.2601005025;-36.5901050460;-1932.8403043902;1.9978230020
15.2724070352;-36.5901050460;-1932.9946302439;-0.3779803495
15.2847135678;-36.4130644252;-1932.6859785366;-0.3779803495
15.2970201005;-37.1212269083;-1932.3773268293;-1.0767460411
15.3093266332;-37.8293893914;-1932.5316526829;-2.6140305626
15.3216331658;-37.8293893914;-1932.3773268293;-1.7755117327
15.3339396985;-38.3605112537;-1931.2970458537;-1.7755117327
15.3462462312;-38.0064300122;-1932.2230009756;-4.7103276374
15.3585527638;-39.0686737368;-1932.5316526829;-2.4742774243
15.3708592965;-38.5375518745;-1932.9946302439;-3.1730431159
15.3831658291;-39.2457143576;-1930.2167648781;-2.8935368392
15.3954723618;-39.9538768406;-1931.4513717073;-3.4525493925
15.4077788945;-40.3079580822;-1931.1427200000;-5.8283527440
15.4200854271;-41.5472424276;-1928.8278321951;-3.4525493925
15.4323919598;-41.3702018068;-1931.4513717073;-3.8718088075
15.4446984925;-40.6620393237;-1929.9081131707;-4.0115619458
15.4570050251;-41.3702018068;-1929.1364839024;-6.3873652973
15.4693115578;-42.4324455314;-1929.7537873171;-6.8066247122
15.4816180905;-42.2554049107;-1929.1364839024;-6.6668715739
15.4939246231;-43.1406080145;-1927.9018770732;-7.6451435422
15.5062311558;-43.4946892560;-1929.2908097561;-7.6451435422
15.5185376884;-44.2028517391;-1928.5191804878;-5.6885996057
15.5308442211;-44.2028517391;-1928.0562029268;-7.2258841272
15.5431507538;-45.9732579468;-1927.9018770732;-8.6234155104
15.5554572864;-46.3273391884;-1926.9759219512;-6.9463778506
15.5677638191;-46.8584610507;-1926.5129443902;-6.6668715739
15.5800703518;-46.1502985676;-1927.4388995122;-7.7848966805
15.5923768844;-46.8584610507;-1925.8956409756;-5.6885996057
15.6046834171;-47.0355016715;-1927.5932253659;-9.4619343403
15.6169899497;-48.4518266376;-1926.0499668293;-4.9898339141
15.6292964824;-48.2747860168;-1925.2783375610;-8.0644029571
15.6416030151;-48.4518266376;-1925.5869892683;-7.2258841272
15.6539095477;-47.3895829130;-1924.9696858537;-5.2693401907
15.6662160804;-48.2747860168;-1924.6610341463;-7.5053904038
15.6785226131;-49.5140703622;-1924.0437307317;-7.9246498188
15.6908291457;-49.5140703622;-1923.5807531707;-5.9681058823
15.7031356784;-48.9829484999;-1922.1918204878;-6.9463778506
15.7154422111;-48.9829484999;-1923.4264273171;-7.0861309889
15.7277487437;-48.9829484999;-1922.9634497561;-7.5053904038
15.7400552764;-49.8681516038;-1922.8091239024;-5.9681058823
15.7523618090;-49.5140703622;-1922.9634497561;-5.6885996057
15.7646683417;-49.3370297415;-1922.3461463415;-4.5705744991
15.7769748744;-48.9829484999;-1921.2658653659;-5.2693401907
15.7892814070;-49.1599891207;-1921.8831687805;-6.3873652973
15.8015879397;-49.1599891207;-1921.4201912195;-1.4960054560
15.8138944724;-49.6911109830;-1923.2721014634;-5.2693401907
15.8262010050;-49.3370297415;-1923.4264273171;-1.4960054560
15.8385075377;-48.6288672584;-1922.6547980488;-4.4308213608
15.8508140704;-48.6288672584;-1921.7288429268;-2.4742774243
15.8631206030;-47.9207047753;-1922.5004721951;-1.6357585944
15.8754271357;-48.2747860168;-1923.1177756098;-1.9152648710
15.8877336683;-47.9207047753;-1924.0437307317;-3.5923025309
15.9000402010;-47.5666235338;-1922.6547980488;-0.6574866261
15.9123467337;-46.8584610507;-1921.8831687805;-0.9369929027
15.9246532663;-47.0355016715;-1923.4264273171;0.0412790655
15.9369597990;-46.5043798091;-1923.2721014634;-1.4960054560
15.9492663317;-44.7339736014;-1923.8894048781;1.4388104487
15.9615728643;-45.7962173261;-1925.1240117073;2.8363418319
15.9738793970;-44.7339736014;-1924.3523824390;1.4388104487
15.9861859296;-43.8487704976;-1924.5067082927;4.7928857684
15.9984924623;-44.0258111184;-1926.2042926829;3.2556012469
16.0107989950;-43.3176486353;-1926.3586185366;2.6965886936
16.0231055276;-42.2554049107;-1926.2042926829;3.3953543852
16.0354120603;-42.2554049107;-1924.8153600000;5.2121451834
16.0477185930;-41.5472424276;-1925.7413151220;3.8146138002
16.0600251256;-41.5472424276;-1926.2042926829;5.2121451834
16.0723316583;-40.3079580822;-1926.5129443902;4.2338732151
16.0846381910;-39.5997955991;-1927.2845736585;5.7711577367
16.0969447236;-38.7145924952;-1927.5932253659;7.4481953965
16.1092512563;-38.0064300122;-1926.9759219512;3.9543669385
16.1215577889;-36.9441862875;-1929.4451356098;6.1904171516
16.1338643216;-36.2360238045;-1928.5191804878;4.3736263535
16.1461708543;-36.5901050460;-1928.9821580488;6.4699234283
16.1584773869;-35.8819425629;-1929.5994614634;4.7928857684
16.1707839196;-34.6426582175;-1929.2908097561;7.8674548115
16.1830904523;-34.1115363552;-1929.9081131707;5.0723920451
16.1953969849;-33.7574551137;-1929.5994614634;5.6314045983
16.2077035176;-33.4033738721;-1930.3710907317;8.2867142264
16.2200100503;-33.0492926306;-1930.0624390244;5.7711577367
16.2323165829;-32.8722520098;-1931.2970458537;5.6314045983
16.2446231156;-31.9870489060;-1931.1427200000;6.0506640133
16.2569296482;-31.2788864229;-1931.2970458537;6.8891828432
16.2692361809;-30.9248051813;-1932.5316526829;6.8891828432
16.2815427136;-30.3936833190;-1932.5316526829;7.8674548115
16.2938492462;-30.9248051813;-1933.4576078049;7.3084422582
16.3061557789;-30.0396020775;-1932.8403043902;6.3301702899
16.3184623116;-30.0396020775;-1932.6859785366;8.0072079498
16.3307688442;-30.0396020775;-1933.1489560976;7.7277016732
16.3430753769;-29.8625614567;-1933.6119336585;6.6096765666
16.3553819095;-30.0396020775;-1934.8465404878;7.5879485348
16.3676884422;-28.8003177321;-1933.7662595122;6.7494297049
16.3799949749;-30.2166426983;-1933.3032819512;6.4699234283
16.3923015075;-29.5084802152;-1934.8465404878;5.6314045983
16.4046080402;-29.6855208360;-1933.3032819512;4.6531326301
16.4169145729;-30.0396020775;-1934.6922146341;4.6531326301
16.4292211055;-30.2166426983;-1934.2292370732;5.4916514600
16.4415276382;-30.9248051813;-1933.7662595122;5.4916514600
16.4538341709;-31.2788864229;-1933.4576078049;4.3736263535
16.4661407035;-30.9248051813;-1934.5378887805;3.6748606618
16.4784472362;-31.6329676644;-1934.5378887805;3.6748606618
