Time (s);Ax (m/s²);Ay (m/s²);Az (m/s²)
11.6084418605;0.0473006404;9.9763887616;-0.0442751310
11.6183720930;0.0664837344;9.9715524471;0.0902979646
11.6283023256;0.0856668283;10.0199155927;0.2344834241
11.6382325581;0.0904626018;10.1504960859;0.3738627017
11.6481627907;0.1000541488;10.1940229170;0.4555677955
11.6580930233;0.1144414692;10.2085318606;0.4892110694
11.6680232558;0.1000541488;10.2133681752;0.5132419793
11.6779534884;0.1000541488;10.2665676354;0.4892110694
11.6878837209;0.1048499223;10.3681302412;0.4171183396
11.6978139535;0.0856668283;10.4116570723;0.3065761539
11.7077441860;0.0520964139;10.4213297014;0.2104525142
11.7176744186;0.0089344526;10.4745291616;0.0662670546
11.7276046512;-0.0102486414;10.5180559927;-0.0634998590
11.7375348837;-0.0438190558;10.5567465092;-0.1836544086
11.7474651163;-0.0965725641;10.5422375655;-0.2845842303
11.7573953488;-0.1541218459;10.5083833635;-0.3518707781
11.7673255814;-0.1828964868;10.4551839034;-0.3999325979
11.7772558140;-0.2116711278;10.4164933868;-0.4191573259
11.7871860465;-0.2548330891;10.3632939267;-0.3903202340
11.7971162791;-0.2884035035;10.3439486684;-0.3230336862
11.8070465116;-0.3075865975;10.3004218373;-0.2317162285
11.8169767442;-0.3315654649;10.2375497480;-0.0971431329
11.8269069767;-0.3363612384;10.1795139733;0.0374299627
11.8368372093;-0.3219739179;10.1359871422;0.2200648782
11.8467674419;-0.2931992770;10.1021329403;0.3882812477
11.8566976744;-0.2740161831;10.0005703344;0.5420790712
11.8666279070;-0.2596288626;9.9425345597;0.6910707128
11.8765581395;-0.2356499952;9.8796624704;0.7823881705
11.8864883721;-0.2116711278;9.8361356393;0.8785118102
11.8964186047;-0.1781007134;9.7780998645;0.9265736301
11.9063488372;-0.1589176194;9.7249004044;0.9457983580
11.9162790698;-0.1397345255;9.6668646296;0.9602169040
11.9262093023;-0.1109598846;9.6281741131;0.9121550841
11.9361395349;-0.1013683376;9.5798109675;0.8448685363
11.9460697674;-0.1109598846;9.6523556859;0.7535510786
11.9560000000;-0.1013683376;9.7152277752;0.6670398028
11.9659302326;-0.1349387520;9.5991562257;0.5516914352
11.9758604651;-0.1493260725;9.4685757325;0.4171183396
11.9857906977;-0.1493260725;9.4298852160;0.3113823359
11.9957209302;-0.1828964868;9.4879209908;0.2104525142
12.0056511628;-0.2260584482;9.4637394180;0.1431659664
12.0155813953;-0.2596288626;9.4008673286;0.0999103285
12.0255116279;-0.2836077300;9.3283226102;0.0662670546
12.0354418605;-0.2979950505;9.3283226102;0.0662670546
12.0453720930;-0.3219739179;9.3815220704;0.1431659664
12.0553023256;-0.3555443323;9.3863583850;0.1864216043
12.0652325581;-0.3507485588;9.3331589248;0.2681266980
12.0751627907;-0.3555443323;9.2993047228;0.3786688837
12.0850930233;-0.3459527853;9.3331589248;0.4940172514
12.0950232558;-0.3315654649;9.3863583850;0.6237841650
12.1049534884;-0.3027908240;9.3911946995;0.7343263506
12.1148837209;-0.2692204096;9.3863583850;0.8160314444
12.1248139535;-0.2116711278;9.4153762723;0.9025427201
12.1347441860;-0.1781007134;9.5024299345;0.9746354499
12.1446744186;-0.1349387520;9.6281741131;1.0371158157
12.1546046512;-0.0773894702;9.6426830568;1.0371158157
12.1645348837;-0.0246359618;9.6668646296;1.0082787238
12.1744651163;0.0041386791;9.7297367189;0.9698292679
12.1843953488;0.0377090935;9.8264630102;0.8737056282
12.1943255814;0.0568921874;9.9038440432;0.7583572606
12.2042558140;0.0904626018;9.9570435034;0.6333965289
12.2141860465;0.1096456957;10.0054066490;0.4747925234
12.2241162791;0.1144414692;10.1021329403;0.3258008819
12.2340465116;0.1096456957;10.2230408043;0.2008401502
12.2439767442;0.0952583753;10.3100944665;0.0806856006
12.2539069767;0.0712795079;10.3487849830;-0.0490813130
12.2638372093;0.0568921874;10.3632939267;-0.1500111347
12.2737674419;0.0329133200;10.4164933868;-0.2076853185
12.2836976744;0.0089344526;10.4600202179;-0.2221038645
12.2936279070;-0.0294317353;10.4600202179;-0.2172976825
12.3035581395;-0.0534106027;10.4503475888;-0.1596234987
12.3134883721;-0.0821852437;10.4842017907;-0.1019493148
12.3234186047;-0.1013683376;10.4890381053;0.0326237808
12.3333488372;-0.0869810171;10.4745291616;0.1191350565
12.3432790698;-0.1013683376;10.4696928470;0.2489019701
12.3532093023;-0.0869810171;10.4842017907;0.3546379738
12.3631395349;-0.0677979232;10.4310023305;0.4267307036
12.3730697674;-0.0438190558;10.3874754995;0.5036296153
12.3830000000;-0.0246359618;10.3487849830;0.5805285271
12.3929302326;0.0089344526;10.3197670956;0.5564976172
12.4028604651;0.0520964139;10.2665676354;0.5180481613
12.4127906977;0.0808710548;10.2278771189;0.4844048874
12.4227209302;0.1336245632;10.1988592315;0.3978936117
12.4326511628;0.1719907511;10.1843502878;0.2777390620
12.4425813953;0.2007653920;10.1650050296;0.1671968763
12.4525116279;0.2391315798;10.1021329403;0.0037866888
12.4624418605;0.2487231268;10.0972966257;-0.1644296807
12.4723720930;0.2487231268;10.0876239966;-0.2701656843
12.4823023256;0.2535189003;10.0731150529;-0.4143511439
12.4922325581;0.2535189003;10.0295882218;-0.5393118755
12.5021627907;0.2343358064;9.9522071888;-0.5969860594
12.5120930233;0.2151527124;9.8748261558;-0.6738849711
12.5220232558;0.1911738450;9.8216266956;-0.6834973351
12.5319534884;0.1576034306;9.8022814374;-0.6979158811
12.5418837209;0.1336245632;9.8071177519;-0.6690787891
12.5518139535;0.1000541488;9.7829361791;-0.6017922413
12.5617441860;0.0712795079;9.6910462024;-0.5104747836
12.5716744186;0.0281175465;9.5604657092;-0.4143511439
12.5816046512;-0.0006570944;9.4492304743;-0.3230336862
12.5915348837;-0.0294317353;9.5846472820;-0.1884605906
12.6014651163;-0.0294317353;9.7249004044;-0.1067554968
12.6113953488;-0.0582063762;9.5701383383;-0.0106318571
12.6213255814;-0.0486148293;9.3138136665;0.0854917826
12.6312558140;-0.0582063762;9.2799594646;0.1431659664
12.6411860465;-0.0677979232;9.4589031034;0.1960339683
12.6511162791;-0.0390232823;9.5459567655;0.1864216043
12.6610465116;-0.0390232823;9.4347215306;0.1479721484
12.6709767442;-0.0006570944;9.3718494413;0.1239412385
12.6809069767;-0.0006570944;9.5362841364;0.0182052348
12.6908372093;0.0329133200;9.7732635500;-0.0394689490
12.7007674419;0.0520964139;9.8554808976;-0.1644296807
12.7106976744;0.0712795079;9.7635909209;-0.2461347744
12.7206279070;0.0904626018;9.7345730335;-0.3710955060
12.7305581395;0.1096456957;9.8167903811;-0.4768315097
12.7404883721;0.1096456957;9.9618798179;-0.5537304215
12.7504186047;0.1048499223;9.9473708743;-0.6114046053
12.7603488372;0.1000541488;9.8990077286;-0.6354355152
12.7702790698;0.0856668283;9.9231893014;-0.6450478792
12.7802093023;0.0712795079;10.0634424238;-0.6690787891
12.7901395349;0.0568921874;10.1843502878;-0.6017922413
12.8000697674;0.0137302260;10.2182044898;-0.5441180575
12.8100000000;-0.0150444149;10.1456597713;-0.4143511439
12.8199302326;-0.0438190558;10.1795139733;-0.2990027763
12.8298604651;-0.0821852437;10.2375497480;-0.1692358626
12.8397906977;-0.1253472050;10.2762402645;-0.0106318571
12.8497209302;-0.1637133929;10.1891866024;0.1431659664
12.8596511628;-0.2068753543;10.1553324005;0.2681266980
12.8695813953;-0.2212626747;10.1698413441;0.4026997936
12.8795116279;-0.2404457687;10.2859128937;0.4940172514
12.8894418605;-0.2596288626;10.3391123538;0.5805285271
12.8993720930;-0.2596288626;10.3391123538;0.5949470731
12.9093023256;-0.2644246361;10.3052581519;0.5997532550
12.9192325581;-0.2500373156;10.3536212975;0.5805285271
12.9291627907;-0.2308542217;10.3778028703;0.5084357973
12.9390930233;-0.2116711278;10.3197670956;0.4219245216
12.9490232558;-0.1924880338;10.2859128937;0.3161885179
12.9589534884;-0.1541218459;10.3052581519;0.2152586962
12.9688837209;-0.1013683376;10.4261660160;0.1287474205
12.9788139535;-0.0965725641;10.4310023305;-0.0106318571
12.9887441860;-0.0773894702;10.3487849830;-0.0827245869
12.9986744186;-0.0534106027;10.2810765791;-0.1307864068
13.0086046512;-0.0342275088;10.2472223771;-0.1548173167
13.0185348837;-0.0246359618;10.2230408043;-0.1403987707
13.0284651163;-0.0294317353;10.1069692548;-0.0875307689
13.0383953488;-0.0246359618;10.0005703344;-0.0634998590
13.0483255814;-0.0438190558;9.9135166723;0.0854917826
13.0582558140;-0.0630021497;9.8651535267;0.2296772422
13.0681860465;-0.1013683376;9.8361356393;0.3017699719
13.0781162791;-0.1205514315;9.7490819772;0.4555677955
13.0880465116;-0.1541218459;9.6571920005;0.6333965289
13.0979767442;-0.1828964868;9.5604657092;0.7439387146
13.1079069767;-0.2116711278;9.5798109675;0.8785118102
13.1178372093;-0.2260584482;9.5894835966;0.9506045400
13.1277674419;-0.2548330891;9.5556293947;0.9986663598
13.1376976744;-0.2644246361;9.4057036432;1.0467281797
13.1476279070;-0.2596288626;9.3089773520;1.0419219977
13.1575581395;-0.2644246361;9.2509415772;1.0082787238
13.1674883721;-0.2308542217;9.3138136665;0.9457983580
13.1774186047;-0.2356499952;9.3476678685;0.8688994462
13.1873488372;-0.2164669012;9.2799594646;0.7968067165
13.1972790698;-0.2020795808;9.2654505209;0.6814583488
13.2072093023;-0.1685091664;9.3428315539;0.5805285271
13.2171395349;-0.1349387520;9.4443941597;0.4603739775
13.2270697674;-0.0917767906;9.4589031034;0.3354132458
13.2370000000;-0.0725936967;9.4298852160;0.2633205161
13.2469302326;-0.0342275088;9.4879209908;0.2008401502
13.2568604651;-0.0150444149;9.5701383383;0.1383597844
13.2667906977;0.0137302260;9.5943199112;0.1239412385
13.2767209302;0.0329133200;9.5556293947;0.1287474205
13.2866511628;0.0281175465;9.6185014840;0.1720030583
13.2965813953;0.0664837344;9.7055551461;0.2296772422
13.3065116279;0.0760752814;9.7490819772;0.2969637900
13.3164418605;0.0760752814;9.7732635500;0.3834750657
13.3263720930;0.0856668283;9.8119540665;0.4988234333
13.3363023256;0.0760752814;9.8990077286;0.5997532550
13.3462325581;0.0616879609;9.9473708743;0.7102954407
13.3561627907;0.0281175465;9.9570435034;0.7727758065
13.3660930233;0.0185259995;9.9376982451;0.8304499903
13.3760232558;-0.0102486414;9.9522071888;0.8785118102
13.3859534884;-0.0150444149;9.9667161325;0.8833179922
13.3958837209;-0.0198401884;10.0150792781;0.8688994462
13.4058139535;-0.0438190558;10.0537697946;0.8112252624
13.4157441860;-0.0677979232;10.0731150529;0.7295201687
13.4256744186;-0.0630021497;10.1311508276;0.6478150749
13.4356046512;-0.0677979232;10.2278771189;0.5468852532
13.4455348837;-0.0534106027;10.3391123538;0.3978936117
13.4554651163;-0.0582063762;10.3391123538;0.2537081521
13.4653953488;-0.0438190558;10.3874754995;0.1095226925
13.4753255814;-0.0294317353;10.4358386451;-0.0634998590
13.4852558140;-0.0246359618;10.4600202179;-0.1548173167
13.4951860465;0.0137302260;10.4648565325;-0.2557471384
13.5051162791;0.0377090935;10.4793654762;-0.3326460502
13.5150465116;0.0664837344;10.4164933868;-0.3518707781
13.5249767442;0.0952583753;10.4310023305;-0.3518707781
13.5349069767;0.1048499223;10.4503475888;-0.3134213222
13.5448372093;0.1432161101;10.4503475888;-0.2749718663
13.5547674419;0.1528076571;10.4406749597;-0.2076853185
13.5646976744;0.1719907511;10.4164933868;-0.0971431329
13.5746279070;0.1671949776;10.4019844432;0.0085928708
13.5845581395;0.1863780715;10.3632939267;0.1239412385
13.5944883721;0.1815822980;10.3004218373;0.2008401502
13.6044186047;0.1480118836;10.2182044898;0.2585143341
13.6143488372;0.1480118836;10.1214781985;0.3306070639
13.6242790698;0.1192372427;10.0102429636;0.3450256098
13.6342093023;0.1000541488;9.9425345597;0.3546379738
13.6441395349;0.0664837344;9.8844987849;0.2969637900
13.6540697674;0.0329133200;9.8071177519;0.2344834241
13.6640000000;0.0185259995;9.7732635500;0.1816154223
13.6739302326;0.0185259995;9.8264630102;0.0422361447
13.6838604651;-0.0198401884;9.8699898412;-0.0779184049
13.6937906977;-0.0390232823;9.8796624704;-0.1932667726
13.7037209302;-0.0438190558;9.7345730335;-0.3134213222
13.7136511628;-0.0630021497;9.5894835966;-0.3999325979
13.7235813953;-0.0582063762;9.5362841364;-0.5152809656
13.7335116279;-0.0630021497;9.5943199112;-0.6162107873
13.7434418605;-0.0677979232;9.6668646296;-0.6642726072
13.7533720930;-0.0630021497;9.5991562257;-0.6931096991
13.7633023256;-0.0582063762;9.4975936199;-0.7123344270
13.7732325581;-0.0294317353;9.5121025636;-0.6786911531
13.7831627907;-0.0246359618;9.5411204510;-0.6834973351
13.7930930233;-0.0054528679;9.6088288548;-0.5873736954
13.8030232558;0.0089344526;9.5991562257;-0.4912500557
13.8129534884;0.0281175465;9.5943199112;-0.4383820538
13.8228837209;0.0185259995;9.5991562257;-0.2941965943
13.8328139535;0.0329133200;9.6039925403;-0.2076853185
13.8427441860;0.0377090935;9.5314478218;-0.1019493148
13.8526744186;0.0425048670;9.5024299345;-0.0154380391
13.8626046512;0.0568921874;9.5798109675;0.0614608727
13.8725348837;0.0329133200;9.7249004044;0.1431659664
13.8824651163;0.0377090935;9.7587546063;0.1720030583
13.8923953488;0.0137302260;9.7684272354;0.1864216043
13.9023255814;-0.0102486414;9.7780998645;0.1768092403
13.9122558140;-0.0198401884;9.8458082684;0.1623906944
13.9221860465;-0.0486148293;9.9231893014;0.0806856006
13.9321162791;-0.0773894702;9.9473708743;-0.0010194931
13.9420465116;-0.1109598846;9.9715524471;-0.0875307689
13.9519767442;-0.1493260725;10.0150792781;-0.1596234987
13.9619069767;-0.1685091664;10.0440971655;-0.2701656843
13.9718372093;-0.2020795808;10.0924603111;-0.3182275042
13.9817674419;-0.2116711278;10.1553324005;-0.3710955060
13.9916976744;-0.2356499952;10.2423860626;-0.4239635079
14.0016279070;-0.2500373156;10.2714039500;-0.4576067818
14.0115581395;-0.2500373156;10.3100944665;-0.4768315097
14.0214883721;-0.2404457687;10.3052581519;-0.4239635079
14.0314186047;-0.2260584482;10.3004218373;-0.3326460502
14.0413488372;-0.2116711278;10.3004218373;-0.2557471384
14.0512790698;-0.1972838073;10.3149307810;-0.1548173167
14.0612093023;-0.1637133929;10.3439486684;-0.0394689490
14.0711395349;-0.1445302990;10.3294397247;0.1335536024
14.0810697674;-0.1109598846;10.3246034102;0.2681266980
14.0910000000;-0.0725936967;10.3052581519;0.3642503378
14.1009302326;-0.0821852437;10.3100944665;0.5084357973
14.1108604651;-0.0390232823;10.3004218373;0.5997532550
14.1207906977;-0.0438190558;10.3004218373;0.6526212569
14.1307209302;-0.0342275088;10.2568950063;0.7006830767
14.1406511628;-0.0390232823;10.2230408043;0.7054892587
14.1505813953;-0.0342275088;10.1456597713;0.6958768948
14.1605116279;-0.0438190558;10.1311508276;0.6622336209
14.1704418605;-0.0534106027;10.1359871422;0.6189779830
14.1803720930;-0.0821852437;10.1166418840;0.5324667072
14.1903023256;-0.0917767906;10.0827876820;0.4026997936
14.2002325581;-0.1205514315;10.0247519073;0.3402194278
14.2101627907;-0.1397345255;9.9957340199;0.2681266980
14.2200930233;-0.1685091664;9.9376982451;0.2104525142
14.2300232558;-0.1924880338;9.8844987849;0.1287474205
14.2399534884;-0.2116711278;9.8167903811;0.1239412385
14.2498837209;-0.2260584482;9.7684272354;0.1095226925
14.2598139535;-0.2356499952;9.7152277752;0.1095226925
14.2697441860;-0.2452415422;9.6475193714;0.1575845124
14.2796744186;-0.2308542217;9.5991562257;0.2344834241
14.2896046512;-0.2212626747;9.5604657092;0.2969637900
14.2995348837;-0.2164669012;9.5459567655;0.3930874297
14.3094651163;-0.1924880338;9.5217751927;0.4940172514
14.3193953488;-0.1541218459;9.4589031034;0.6285903470
14.3293255814;-0.1205514315;9.4395578451;0.7295201687
14.3392558140;-0.0917767906;9.4105399578;0.8064190804
14.3491860465;-0.0630021497;9.3621768121;0.8592870823
14.3591162791;-0.0246359618;9.3670131267;0.9409921760
14.3690465116;-0.0006570944;9.3428315539;0.9602169040
14.3789767442;0.0185259995;9.3670131267;0.9650230859
14.3889069767;0.0473006404;9.3766857558;0.9457983580
14.3988372093;0.0760752814;9.4105399578;0.9169612661
14.4087674419;0.0952583753;9.4395578451;0.8640932642
14.4186976744;0.1144414692;9.4395578451;0.8016128984
14.4286279070;0.1096456957;9.4927573053;0.7151016227
14.4385581395;0.1048499223;9.5653020238;0.6333965289
14.4484883721;0.0904626018;9.5991562257;0.5132419793
14.4584186047;0.0760752814;9.6330104277;0.4315368856
14.4683488372;0.0520964139;9.7200640898;0.3402194278
14.4782790698;0.0377090935;9.7974451228;0.2585143341
14.4882093023;0.0329133200;9.8699898412;0.2152586962
14.4981395349;0.0041386791;9.8990077286;0.1479721484
14.5080697674;-0.0294317353;9.9086803577;0.1239412385
14.5180000000;-0.0390232823;9.9715524471;0.1383597844
14.5279302326;-0.0486148293;10.0344245364;0.1287474205
14.5378604651;-0.0725936967;10.0634424238;0.1912277863
14.5477906977;-0.0677979232;10.0682787383;0.2585143341
14.5577209302;-0.0821852437;10.0634424238;0.2969637900
14.5676511628;-0.0677979232;10.0779513674;0.3594441558
14.5775813953;-0.0534106027;10.1553324005;0.4555677955
14.5875116279;-0.0294317353;10.2182044898;0.5372728892
14.5974418605;-0.0102486414;10.2327134335;0.5949470731
14.6073720930;0.0137302260;10.2617313208;0.6382027109
14.6173023256;0.0520964139;10.3681302412;0.6430088929
14.6272325581;0.0664837344;10.4019844432;0.6478150749
14.6371627907;0.1240330162;10.3632939267;0.6093656190
14.6470930233;0.1336245632;10.3197670956;0.5276605253
14.6570232558;0.1576034306;10.3632939267;0.4603739775
14.6669534884;0.1767865245;10.3584576121;0.3161885179
14.6768837209;0.1815822980;10.3536212975;0.2296772422
14.6868139535;0.1863780715;10.3439486684;0.1143288745
14.6967441860;0.1719907511;10.3826391849;-0.0250504031
14.7066744186;0.1576034306;10.3971481286;-0.1355925887
14.7166046512;0.1767865245;10.4019844432;-0.2365224104
14.7265348837;0.1480118836;10.3632939267;-0.2797780483
14.7364651163;0.1288287897;10.3681302412;-0.3662893240
14.7463953488;0.1000541488;10.3439486684;-0.3903202340
14.7563255814;0.0520964139;10.2955855228;-0.3759016880
14.7662558140;0.0137302260;10.1988592315;-0.3807078700
14.7761860465;-0.0054528679;10.0972966257;-0.3374522321
14.7861162791;-0.0246359618;10.0440971655;-0.2941965943
14.7960465116;-0.0630021497;10.0295882218;-0.2172976825
14.8059767442;-0.0821852437;9.9812250762;-0.1692358626
14.8159069767;-0.0965725641;9.9038440432;-0.0971431329
14.8258372093;-0.0917767906;9.8554808976;-0.0298565851
14.8357674419;-0.0869810171;9.8216266956;0.0085928708
14.8456976744;-0.0917767906;9.8071177519;0.0566546907
14.8556279070;-0.0821852437;9.7442456626;0.0999103285
14.8655581395;-0.0677979232;9.6620283150;0.1047165105
14.8754883721;-0.0438190558;9.6185014840;0.0758794186
14.8854186047;-0.0342275088;9.5991562257;0.0470423267
14.8953488372;-0.0150444149;9.5943199112;-0.0346627670
14.9052790698;0.0185259995;9.5991562257;-0.1019493148
14.9152093023;0.0329133200;9.6233377985;-0.1644296807
14.9251395349;0.0425048670;9.6185014840;-0.2365224104
14.9350697674;0.0568921874;9.6378467422;-0.2990027763
14.9450000000;0.0664837344;9.6475193714;-0.3710955060
14.9549302326;0.0760752814;9.6668646296;-0.4239635079
14.9648604651;0.0520964139;9.5943199112;-0.4912500557
14.9747906977;0.0712795079;9.5507930801;-0.5296995116
14.9847209302;0.0473006404;9.5556293947;-0.5441180575
14.9946511628;0.0185259995;9.6088288548;-0.5441180575
15.0045813953;-0.0054528679;9.5991562257;-0.5393118755
15.0145116279;-0.0246359618;9.5991562257;-0.5200871476
15.0244418605;-0.0486148293;9.6475193714;-0.4816376917
15.0343720930;-0.0821852437;9.7200640898;-0.4191573259
15.0443023256;-0.1109598846;9.7732635500;-0.3422584141
15.0542325581;-0.1445302990;9.7829361791;-0.2557471384
15.0641627907;-0.1733049399;9.7829361791;-0.1788482266
15.0740930233;-0.2068753543;9.7829361791;-0.1067554968
15.0840232558;-0.2404457687;9.8216266956;-0.0442751310
15.0939534884;-0.2500373156;9.8458082684;0.0614608727
15.1038837209;-0.2788119566;9.8458082684;0.1143288745
15.1138139535;-0.2788119566;9.8748261558;0.1623906944
15.1237441860;-0.2548330891;9.9570435034;0.2056463322
15.1336744186;-0.2548330891;10.0682787383;0.2104525142
15.1436046512;-0.2308542217;10.0924603111;0.2104525142
15.1535348837;-0.2164669012;10.1311508276;0.1912277863
15.1634651163;-0.1828964868;10.1504960859;0.1335536024
15.1733953488;-0.1349387520;10.2520586917;0.0951041466
15.1833255814;-0.1157556581;10.3004218373;0.0133990528
15.1932558140;-0.0965725641;10.3004218373;-0.0634998590
15.2031860465;-0.0869810171;10.3004218373;-0.0923369509
15.2131162791;-0.0486148293;10.3294397247;-0.1596234987
15.2230465116;-0.0390232823;10.3778028703;-0.1644296807
15.2329767442;-0.0294317353;10.4116570723;-0.1884605906
15.2429069767;-0.0150444149;10.4019844432;-0.1788482266
15.2528372093;-0.0198401884;10.3971481286;-0.1307864068
15.2627674419;-0.0438190558;10.3729665558;-0.1163678608
15.2726976744;-0.0486148293;10.3632939267;-0.0250504031
15.2826279070;-0.0630021497;10.3294397247;0.0566546907
15.2925581395;-0.0965725641;10.2423860626;0.1671968763
15.3024883721;-0.1253472050;10.1601687150;0.2633205161
15.3124186047;-0.1637133929;10.1311508276;0.3642503378
15.3223488372;-0.1972838073;10.0876239966;0.4747925234
15.3322790698;-0.2260584482;10.0295882218;0.5805285271
15.3422093023;-0.2356499952;9.9763887616;0.6285903470
15.3521395349;-0.2548330891;9.9618798179;0.6670398028
15.3620697674;-0.2644246361;9.9425345597;0.7151016227
15.3720000000;-0.2596288626;9.9086803577;0.7343263506
15.3819302326;-0.2500373156;9.8699898412;0.7343263506
15.3918604651;-0.2404457687;9.8216266956;0.7054892587
15.4017906977;-0.2116711278;9.7780998645;0.6814583488
15.4117209302;-0.1828964868;9.7297367189;0.6237841650
15.4216511628;-0.1637133929;9.7007188315;0.5805285271
15.4315813953;-0.1205514315;9.6668646296;0.4988234333
15.4415116279;-0.0869810171;9.6426830568;0.4267307036
15.4514418605;-0.0534106027;9.6233377985;0.4026997936
15.4613720930;-0.0342275088;9.6233377985;0.3209946999
15.4713023256;0.0089344526;9.6136651694;0.3209946999
15.4812325581;0.0185259995;9.6233377985;0.3113823359
15.4911627907;0.0425048670;9.6039925403;0.2825452440
15.5010930233;0.0664837344;9.5749746529;0.3161885179
15.5110232558;0.0712795079;9.5411204510;0.3450256098
15.5209534884;0.0952583753;9.5072662490;0.3978936117
15.5308837209;0.0808710548;9.4830846762;0.4651801594
15.5408139535;0.0712795079;9.4685757325;0.5180481613
15.5507441860;0.0568921874;9.4637394180;0.5853347091
15.5606744186;0.0568921874;9.4685757325;0.6670398028
15.5706046512;0.0281175465;9.4830846762;0.6910707128
15.5805348837;0.0185259995;9.5072662490;0.7535510786
15.5904651163;0.0041386791;9.5459567655;0.8112252624
15.6003953488;-0.0246359618;9.5314478218;0.8208376264
15.6103255814;-0.0150444149;9.5411204510;0.8496747183
15.6202558140;-0.0438190558;9.5653020238;0.8304499903
15.6301860465;-0.0390232823;9.6378467422;0.7920005345
15.6401162791;-0.0582063762;9.6523556859;0.7439387146
15.6500465116;-0.0582063762;9.6958825170;0.6958768948
15.6599767442;-0.0534106027;9.7345730335;0.6430088929
15.6699069767;-0.0582063762;9.8071177519;0.5661099811
15.6798372093;-0.0294317353;9.8941714141;0.4411492495
15.6897674419;-0.0150444149;9.9473708743;0.3450256098
15.6996976744;0.0137302260;10.0102429636;0.2825452440
15.7096279070;0.0233217730;10.0827876820;0.1960339683
15.7195581395;0.0664837344;10.1359871422;0.1335536024
15.7294883721;0.0904626018;10.1650050296;0.0662670546
15.7394186047;0.1288287897;10.2230408043;0.0374299627
15.7493488372;0.1384203367;10.2617313208;0.0230114168
15.7592790698;0.1576034306;10.3052581519;0.0566546907
15.7692093023;0.1815822980;10.3294397247;0.0662670546
15.7791395349;0.2055611655;10.3826391849;0.1143288745
15.7890697674;0.2007653920;10.3874754995;0.1864216043
15.7990000000;0.2055611655;10.4116570723;0.2152586962
15.8089302326;0.1719907511;10.4164933868;0.2537081521
15.8188604651;0.1719907511;10.4164933868;0.3017699719
15.8287906977;0.1576034306;10.4213297014;0.3738627017
15.8387209302;0.1240330162;10.3778028703;0.3834750657
15.8486511628;0.0952583753;10.3100944665;0.3930874297
15.8585813953;0.0568921874;10.3100944665;0.3594441558
15.8685116279;0.0281175465;10.2714039500;0.3306070639
15.8784418605;0.0089344526;10.2230408043;0.2969637900
15.8883720930;-0.0102486414;10.2085318606;0.2200648782
15.8983023256;-0.0342275088;10.2085318606;0.1912277863
15.9082325581;-0.0486148293;10.2036955461;0.0806856006
15.9181627907;-0.0582063762;10.1795139733;-0.0250504031
15.9280930233;-0.0630021497;10.1504960859;-0.1355925887
15.9380232558;-0.0773894702;10.1021329403;-0.2221038645
15.9479534884;-0.0630021497;10.0537697946;-0.2749718663
15.9578837209;-0.0534106027;10.0054066490;-0.3422584141
15.9678139535;-0.0534106027;9.9618798179;-0.3951264160
15.9777441860;-0.0390232823;9.9086803577;-0.4143511439
15.9876744186;-0.0294317353;9.8893350995;-0.4383820538
15.9976046512;-0.0054528679;9.8554808976;-0.4287696899
16.0075348837;0.0137302260;9.8458082684;-0.3999325979
16.0174651163;0.0377090935;9.8264630102;-0.3951264160
16.0273953488;0.0425048670;9.8119540665;-0.3278398682
16.0373255814;0.0760752814;9.7877724937;-0.2990027763
16.0472558140;0.0760752814;9.7394093480;-0.2365224104
16.0571860465;0.0904626018;9.7103914607;-0.2028791365
16.0671162791;0.0760752814;9.6668646296;-0.1403987707
16.0770465116;0.0712795079;9.6281741131;-0.1019493148
16.0869767442;0.0473006404;9.5749746529;-0.0683060409
16.0969069767;0.0377090935;9.5169388782;-0.0490813130
16.1068372093;0.0089344526;9.5314478218;-0.0346627670
16.1167674419;-0.0102486414;9.5411204510;-0.0442751310
16.1266976744;-0.0438190558;9.5701383383;-0.0490813130
16.1366279070;-0.0725936967;9.5459567655;-0.0683060409
16.1465581395;-0.0965725641;9.5411204510;-0.1259802248
16.1564883721;-0.1349387520;9.6039925403;-0.1548173167
16.1664186047;-0.1637133929;9.6233377985;-0.2028791365
16.1763488372;-0.1972838073;9.6136651694;-0.2701656843
16.1862790698;-0.2212626747;9.5846472820;-0.3230336862
16.1962093023;-0.2404457687;9.6620283150;-0.3614831421
16.2061395349;-0.2356499952;9.7249004044;-0.3951264160
16.2160697674;-0.2500373156;9.7442456626;-0.4287696899
16.2260000000;-0.2308542217;9.7635909209;-0.4335758718
16.2359302326;-0.2356499952;9.8119540665;-0.4095449619
16.2458604651;-0.2260584482;9.8941714141;-0.3999325979
16.2557906977;-0.2404457687;9.9425345597;-0.3759016880
16.2657209302;-0.2020795808;9.9231893014;-0.2941965943
16.2756511628;-0.1637133929;9.9328619306;-0.2749718663
16.2855813953;-0.1541218459;9.9763887616;-0.1932667726
16.2955116279;-0.1109598846;10.0537697946;-0.1259802248
16.3054418605;-0.0917767906;10.0634424238;-0.0394689490
16.3153720930;-0.0917767906;10.0731150529;0.0710732366
16.3253023256;-0.0534106027;10.1311508276;0.1527783304
16.3352325581;-0.0390232823;10.2036955461;0.2200648782
16.3451627907;-0.0630021497;10.2472223771;0.2777390620
16.3550930233;-0.0534106027;10.2568950063;0.3017699719
16.3650232558;-0.0582063762;10.2665676354;0.3402194278
16.3749534884;-0.0725936967;10.2762402645;0.3354132458
