Time (s);Pressure (kPa)
19.9600000000;101.8619463963;18.6448598131
19.9700000000;102.0853367206;19.0186915888
19.9800000000;101.9513296848;18.4579439252
19.9900000000;101.6383467916;18.8317757009
20.0000000000;101.7278940960;18.6448598131
20.0100000000;101.7278940960;18.6448598131
20.0200000000;101.6833344280;18.4579439252
20.0300000000;101.7278940960;18.6448598131
20.0400000000;101.7278940960;18.6448598131
20.0500000000;101.8619463963;18.6448598131
20.0600000000;102.0853273132;18.4579439252
20.0700000000;101.7278940960;18.6448598131
20.0800000000;101.8619463963;18.6448598131
20.0900000000;101.7278940960;18.6448598131
20.1000000000;101.9065607363;18.8317757009
20.1100000000;101.6833344280;18.4579439252
20.1200000000;102.1747746810;18.8317757009
20.1300000000;101.7724537640;18.8317757009
20.1400000000;101.9959986967;18.6448598131
20.1500000000;101.5048318035;18.2710280374
20.1600000000;101.6387747600;18.2710280374
20.1700000000;101.7724537640;18.8317757009
20.1800000000;101.7278940960;18.6448598131
20.1900000000;101.8619463963;18.6448598131
20.2000000000;101.8619463963;18.6448598131
20.2100000000;101.7278940960;18.6448598131
20.2200000000;101.9959986967;18.6448598131
20.2300000000;101.7278940960;18.6448598131
20.2400000000;101.7278940960;18.6448598131
20.2500000000;101.7278940960;18.6448598131
20.2600000000;101.6833344280;18.4579439252
20.2700000000;101.7278940960;18.6448598131
20.2800000000;101.7278940960;18.6448598131
20.2900000000;101.8173320564;18.4579439252
20.3000000000;101.6833344280;18.4579439252
20.3100000000;101.7278940960;18.6448598131
20.3200000000;101.5938417956;18.6448598131
20.3300000000;101.7278940960;18.6448598131
20.3400000000;101.7278940960;18.6448598131
20.3500000000;101.7724537640;18.8317757009
20.3600000000;101.7278940960;18.6448598131
20.3700000000;101.7727177164;18.2710280374
20.3800000000;101.7278940960;18.6448598131
20.3900000000;102.0406677087;18.8317757009
20.4000000000;101.7278940960;18.6448598131
20.4100000000;101.7278940960;18.6448598131
20.4200000000;101.7278940960;18.6448598131
20.4300000000;101.7278940960;18.6448598131
20.4400000000;101.7724537640;18.8317757009
20.4500000000;101.7278940960;18.6448598131
20.4600000000;101.5493367995;18.4579439252
20.4700000000;101.7278940960;18.6448598131
20.4800000000;101.8173320564;18.4579439252
20.4900000000;101.7724537640;18.8317757009
20.5000000000;101.9513296848;18.4579439252
20.5100000000;101.8619463963;18.6448598131
20.5200000000;101.8619463963;18.6448598131
20.5300000000;101.9065607363;18.8317757009
20.5400000000;101.7278940960;18.6448598131
20.5500000000;101.6387747600;18.2710280374
20.5600000000;101.6387747600;18.2710280374
20.5700000000;101.8619463963;18.6448598131
20.5800000000;101.8619463963;18.6448598131
20.5900000000;101.6833344280;18.4579439252
20.6000000000;101.8619463963;18.6448598131
20.6100000000;101.6833344280;18.4579439252
20.6200000000;101.7278940960;18.6448598131
20.6300000000;101.7278940960;18.6448598131
20.6400000000;101.7278940960;18.6448598131
20.6500000000;101.8619463963;18.6448598131
20.6600000000;101.8619463963;18.6448598131
20.6700000000;101.8619463963;18.6448598131
20.6800000000;101.9065607363;18.8317757009
20.6900000000;101.6383467916;18.8317757009
20.7000000000;101.5493367995;18.4579439252
20.7100000000;101.8173320564;18.4579439252
20.7200000000;101.7278940960;18.6448598131
20.7300000000;101.8619463963;18.6448598131
20.7400000000;101.9959986967;18.6448598131
20.7500000000;101.5493367995;18.4579439252
20.7600000000;101.9511750763;19.0186915888
20.7700000000;101.7278940960;18.6448598131
20.7800000000;101.8619463963;18.6448598131
20.7900000000;101.7278940960;18.6448598131
20.8000000000;101.7724537640;18.8317757009
20.8100000000;102.1300509971;18.6448598131
20.8200000000;101.8619463963;18.6448598131
20.8300000000;101.7278940960;18.6448598131
20.8400000000;101.8173320564;18.4579439252
20.8500000000;101.7278940960;18.6448598131
20.8600000000;101.5493367995;18.4579439252
20.8700000000;101.7278940960;18.6448598131
20.8800000000;102.0406677087;18.8317757009
20.8900000000;101.6833344280;18.4579439252
20.9000000000;101.9959986967;18.6448598131
20.9100000000;101.8619463963;18.6448598131
20.9200000000;101.7278940960;18.6448598131
20.9300000000;101.7278940960;18.6448598131
20.9400000000;102.1300509971;18.6448598131
20.9500000000;101.7278940960;18.6448598131
20.9600000000;101.7724537640;18.8317757009
20.9700000000;101.9066606729;18.2710280374
20.9800000000;101.7278940960;18.6448598131
20.9900000000;101.8173320564;18.4579439252
21.0000000000;101.9065607363;18.8317757009
21.0100000000;101.8619463963;18.6448598131
21.0200000000;101.8619463963;18.6448598131
21.0300000000;101.7278940960;18.6448598131
21.0400000000;101.7278940960;18.6448598131
21.0500000000;101.8619463963;18.6448598131
21.0600000000;101.7278940960;18.6448598131
21.0700000000;101.7724537640;18.8317757009
21.0800000000;101.7278940960;18.6448598131
21.0900000000;101.8173320564;18.4579439252
21.1000000000;101.9513296848;18.4579439252
21.1100000000;101.7278940960;18.6448598131
21.1200000000;101.8619463963;18.6448598131
21.1300000000;101.5938417956;18.6448598131
21.1400000000;101.9065607363;18.8317757009
21.1500000000;101.6833344280;18.4579439252
21.1600000000;101.8619463963;18.6448598131
21.1700000000;101.8173320564;18.4579439252
21.1800000000;101.5938417956;18.6448598131
21.1900000000;101.6833344280;18.4579439252
21.2000000000;101.8170134320;19.0186915888
21.2100000000;101.8619463963;18.6448598131
21.2200000000;101.7278940960;18.6448598131
21.2300000000;101.8619463963;18.6448598131
21.2400000000;101.6833344280;18.4579439252
21.2500000000;101.7278940960;18.6448598131
21.2600000000;101.8619463963;18.6448598131
21.2700000000;101.9513296848;18.4579439252
21.2800000000;101.9065607363;18.8317757009
21.2900000000;101.5938417956;18.6448598131
21.3000000000;101.7724537640;18.8317757009
21.3100000000;101.6383467916;18.8317757009
21.3200000000;101.8619463963;18.6448598131
21.3300000000;101.8619463963;18.6448598131
21.3400000000;NaN
