Time (s);ωx (rad/s);ωy (rad/s);ωz (rad/s)
11.3224258923;-0.1952214558;-0.0672379585;-0.3976112779
11.3327283727;-0.1927674681;-0.0623299830;-0.3485315233
11.3430308530;-0.1829515172;-0.0709189401;-0.3055867380
11.3533333333;-0.1731355662;-0.0684649524;-0.2638689466
11.3636358137;-0.1780435417;-0.0721459340;-0.2295131184
11.3739382940;-0.1915404742;-0.0672379585;-0.1927033024
11.3842407743;-0.2283502902;-0.0696919462;-0.1558934865
11.3945432547;-0.2749760570;-0.0684649524;-0.1215376583
11.4048457350;-0.3449147074;-0.0733729278;-0.0896358178
11.4151482154;-0.4332582656;-0.0733729278;-0.0626419527
11.4254506957;-0.5412337258;-0.0696919462;-0.0295131184
11.4357531760;-0.6676140939;-0.0733729278;0.0011617282
11.4460556564;-0.8123993699;-0.0795078971;0.0281555933
11.4563581367;-0.9559576521;-0.0782809033;0.0588304399
11.4666606171;-1.1031969159;-0.0831888787;0.1017752252
11.4769630974;-1.2430742166;-0.0819618849;0.1398120350
11.4872655777;-1.3817245233;-0.0893238481;0.1852108080
11.4975680581;-1.4909269773;-0.0942318235;0.2318365749
11.5078705384;-1.5804975294;-0.0954588174;0.2858243049
11.5181730188;-1.6565711491;-0.0966858113;0.3398120350
11.5284754991;-1.6896999834;-0.1077287560;0.3913457773
11.5387779794;-1.6958349528;-0.1187717008;0.4453335074
11.5490804598;-1.6835650141;-0.1224526824;0.4980942436
11.5593829401;-1.6479821920;-0.1249066701;0.5533089675
11.5696854204;-1.5829515172;-0.1359496149;0.6085236914
11.5799879008;-1.5044239098;-0.1469925597;0.6526954706
11.5902903811;-1.3277367932;-0.1555815168;0.7263151025
11.6005928615;-1.3277367932;-0.1555815168;0.7263151025
11.6108953418;-1.1657736031;-0.1690784493;0.7815298264
11.6211978221;-1.1657736031;-0.1690784493;0.7815298264
11.6315003025;-1.1093318853;-0.1739864247;0.7974807466
11.6418027828;-1.0663871000;-0.1801213941;0.8072966976
11.6521052632;-1.0504361797;-0.1813483879;0.8146586607
11.6624077435;-1.0504361797;-0.1887103511;0.8183396423
11.6727102238;-1.0749760570;-0.1960723143;0.8183396423
11.6830127042;-1.1154668546;-0.2009802898;0.8097506853
11.6933151845;-1.1633196153;-0.2058882652;0.8072966976
11.7036176649;-1.2123993699;-0.2083422530;0.7937997650
11.7139201452;-1.2639331123;-0.2120232346;0.7888917896
11.7242226255;-1.3019699221;-0.2169312100;0.7852108080
11.7345251059;-1.3289637871;-0.2279741548;0.7803028325
11.7448275862;-1.3314177748;-0.2365631119;0.7704868816
11.7551300665;-1.3081048914;-0.2365631119;0.7692598877
11.7654325469;-1.2627061184;-0.2476060567;0.7680328939
11.7757350272;-1.1915404742;-0.2549680198;0.7643519123
11.7860375076;-1.0884729896;-0.2598759953;0.7594439368
11.7963399879;-0.9694545847;-0.2635569769;0.7582169430
11.8066424682;-0.8283502902;-0.2672379585;0.7533089675
11.8169449486;-0.6700680816;-0.2672379585;0.7484009920
11.8272474289;-0.5117858730;-0.2660109646;0.7373580473
11.8375499093;-0.3461417012;-0.2733729278;0.7189531393
11.8478523896;-0.1829515172;-0.2733729278;0.7017752252
11.8581548699;-0.0344852595;-0.2672379585;0.6747813601
11.8684573503;0.0931221025;-0.2721459340;0.6490144890
11.8787598306;0.2084595258;-0.2696919462;0.6171126485
11.8890623109;0.3029380534;-0.2696919462;0.5753948571
11.8993647913;0.3765576853;-0.2611029892;0.5275420963
11.9096672716;0.4280914276;-0.2549680198;0.4809163295
11.9199697520;0.4636742497;-0.2574220076;0.4244746117
11.9302722323;0.4771711822;-0.2476060567;0.3631249184
11.9405747126;0.4783981761;-0.2414710873;0.3005482313
11.9508771930;0.4747171945;-0.2377901057;0.2379715442
11.9611796733;0.4636742497;-0.2377901057;0.1692598877
11.9714821537;0.4550852926;-0.2328821303;0.1115911761
11.9817846340;0.4526313049;-0.2255201671;0.0465605012
11.9920871143;0.4636742497;-0.2181582039;-0.0049732411
12.0023895947;0.4857601393;-0.2242931732;-0.0638689466
12.0126920750;0.5287049245;-0.2193851978;-0.1203106644
12.0229945554;0.5851466423;-0.2107962407;-0.1693904190
12.0332970357;0.6599932681;-0.2071152591;-0.2196971675
12.0435995160;0.7569257834;-0.2046612714;-0.2614149589
12.0539019964;0.8636742497;-0.2046612714;-0.3031327503
12.0642044767;0.9888276239;-0.1985263020;-0.3460775356
12.0745069570;1.1115270104;-0.1997532959;-0.3865683331
12.0848094374;1.2268644338;-0.2046612714;-0.4270591307
12.0951119177;1.3483368264;-0.2009802898;-0.4614149589
12.1054143981;1.4538582988;-0.2083422530;-0.4957707871
12.1157168784;1.5422018571;-0.2058882652;-0.5313536092
12.1260193587;1.6060055380;-0.2120232346;-0.5681634251
12.1363218391;1.6440423479;-0.2169312100;-0.6074272288
12.1466243194;1.6550852926;-0.2206121916;-0.6442370448
12.1569267998;1.6403613663;-0.2242931732;-0.6859548362
12.1672292801;1.5986435749;-0.2292011487;-0.7239916460
12.1775317604;1.5323859061;-0.2292011487;-0.7620284558
12.1878342408;1.4452693417;-0.2390170996;-0.8037462472
12.1981367211;1.3458828387;-0.2439250751;-0.8442370448
12.2084392015;1.2440423479;-0.2463790628;-0.8810468607
12.2187416818;1.1409748632;-0.2549680198;-0.9117217073
12.2290441621;1.0452693417;-0.2586490014;-0.9448505417
12.2393466425;0.9593797712;-0.2611029892;-0.9681634251
12.2496491228;0.8992570718;-0.2635569769;-0.9902493147
12.2599516031;0.8514043111;-0.2684649524;-1.0111082104
12.2702540835;0.8219564583;-0.2709189401;-1.0196971675
12.2805565638;0.8121405074;-0.2844158726;-1.0295131184
12.2908590442;0.8170484828;-0.2856428665;-1.0295131184
12.3011615245;0.8403613663;-0.2930048297;-1.0307401123
12.3114640048;0.8710362129;-0.2991397990;-1.0270591307
12.3217664852;0.9017110595;-0.2966858113;-1.0098812166
12.3320689655;0.9274779307;-0.3003667928;-0.9963842840
12.3423714459;0.9520178080;-0.3126367315;-0.9779793761
12.3526739262;0.9544717957;-0.3187717008;-0.9522125049
12.3629764065;0.9397478693;-0.3273606579;-0.9301266153
12.3732788869;0.9041650472;-0.3359496149;-0.9006787626
12.3835813672;0.8452693417;-0.3433115781;-0.8712309098
12.3938838475;0.7630607528;-0.3482195536;-0.8393290693
12.4041863279;0.6624472558;-0.3531275290;-0.7988382718
12.4144888082;0.5360668877;-0.3604894922;-0.7632554497
12.4247912886;0.3949625933;-0.3678514554;-0.7239916460
12.4350937689;0.2464963356;-0.3752134186;-0.6810468607
12.4453962492;0.0968030841;-0.3752134186;-0.6393290693
12.4556987296;-0.0467551982;-0.3715324370;-0.5976112779
12.4660012099;-0.1915404742;-0.3715324370;-0.5534394988
12.4763036903;-0.3289637871;-0.3752134186;-0.5055867380
12.4866061706;-0.4516631736;-0.3752134186;-0.4589609712
12.4969086509;-0.5498226828;-0.3752134186;-0.4062002350
12.5072111313;-0.6357122534;-0.3813483879;-0.3534394988
12.5175136116;-0.6958349528;-0.3801213941;-0.2994517687
12.5278160920;-0.7326447687;-0.3813483879;-0.2381020754
12.5381185723;-0.7498226828;-0.3788944002;-0.1841143454
12.5484210526;-0.7559576521;-0.3825753818;-0.1264456337
12.5587235330;-0.7485956889;-0.3813483879;-0.0663229343
12.5690260133;-0.7289637871;-0.3862563634;-0.0062002350
12.5793284936;-0.7068778975;-0.3862563634;0.0465605012
12.5896309740;-0.6872459957;-0.3862563634;0.1115911761
12.5999334543;-0.6725220693;-0.3874833573;0.1753948571
12.6102359347;-0.6663871000;-0.3887103511;0.2416525258
12.6205384150;-0.6700680816;-0.3936183266;0.3091371884
12.6308408953;-0.6896999834;-0.3997532959;0.3729408693
12.6411433757;-0.7326447687;-0.3997532959;0.4416525258
12.6514458560;-0.7866324988;-0.3997532959;0.5017752252
12.6617483364;-0.8565711491;-0.3997532959;0.5680328939
12.6720508167;-0.9387797380;-0.4058882652;0.6318365749
12.6823532970;-1.0308042779;-0.4132502284;0.6919592742
12.6926557774;-1.1228288178;-0.4169312100;0.7471739982
12.7029582577;-1.2197613331;-0.4255201671;0.8036157160
12.7132607381;-1.3031969159;-0.4328821303;0.8588304399
12.7235632184;-1.3719085724;-0.4365631119;0.9066832006
12.7338656987;-1.4234423147;-0.4500600444;0.9496279859
12.7441681791;-1.4504361797;-0.4574220076;0.9876647957
12.7544706594;-1.4553441552;-0.4684649524;1.0232476178
12.7647731397;-1.4369392472;-0.4758269155;1.0514684767
12.7750756201;-1.3903134804;-0.4844158726;1.0845973111
12.7853781004;-1.3228288178;-0.4930048297;1.0993212374
12.7956805808;-1.2320312718;-0.5003667928;1.1189531393
12.8059830611;-1.1326447687;-0.5150907192;1.1312230779
12.8162855414;-1.0258963024;-0.5236796763;1.1398120350
12.8265880218;-0.9142398607;-0.5285876517;1.1447200104
12.8368905021;-0.8050374067;-0.5322686333;1.1434930166
12.8471929825;-0.6995159343;-0.5334956272;1.1459470043
12.8574954628;-0.6148533577;-0.5347226211;1.1422660227
12.8677979431;-0.5436877135;-0.5347226211;1.1287690902
12.8781004235;-0.4909269773;-0.5408575904;1.1263151025
12.8884029038;-0.4602521307;-0.5408575904;1.1140451638
12.8987053842;-0.4381662411;-0.5457655659;1.1042292129
12.9090078645;-0.4308042779;-0.5506735413;1.0882782927
12.9193103448;-0.4406202288;-0.5519005352;1.0809163295
12.9296128252;-0.4528901675;-0.5506735413;1.0637384154
12.9399153055;-0.4737490632;-0.5555815168;1.0404255319
12.9502177858;-0.4860190018;-0.5580355045;1.0281555933
12.9605202662;-0.4872459957;-0.5604894922;0.9962537528
12.9708227465;-0.4786570386;-0.5629434800;0.9668059000
12.9811252269;-0.4565711491;-0.5653974677;0.9361310534
12.9914277072;-0.4197613331;-0.5666244616;0.8956402558
13.0017301875;-0.3535036644;-0.5641704738;0.8539224644
13.0120326679;-0.2762030509;-0.5690784493;0.7987077405
13.0223351482;-0.1817245233;-0.5703054432;0.7410390288
13.0326376286;-0.0676140939;-0.5678514554;0.6760083540
13.0429401089;0.0464963356;-0.5629434800;0.6036157160
13.0532425892;0.1655147405;-0.5629434800;0.5299960841
13.0635450696;0.2918951086;-0.5568085106;0.4490144890
13.0738475499;0.4182754767;-0.5519005352;0.3668059000
13.0841500302;0.5311589123;-0.5420845843;0.2760083540
13.0944525106;0.6366803847;-0.5371766088;0.1876647957
13.1047549909;0.7225699552;-0.5371766088;0.1030022190
13.1150574713;0.7949625933;-0.5298146456;0.0207936301
13.1253599516;0.8501773172;-0.5261336640;-0.0614149589
13.1356624319;0.8820791577;-0.5236796763;-0.1436235478
13.1459649123;0.8931221025;-0.5224526824;-0.2221511552
13.1562673926;0.8857601393;-0.5126367315;-0.2957707871
13.1665698730;0.8685822252;-0.5175447070;-0.3681634251
13.1768723533;0.8342263969;-0.5126367315;-0.4344210939
13.1871748336;0.7900546178;-0.5126367315;-0.4969977810
13.1974773140;0.7483368264;-0.5101827438;-0.5534394988
13.2077797943;0.7041650472;-0.5138637254;-0.6062002350
13.2180822747;0.6661282374;-0.5126367315;-0.6552799896
13.2283847550;0.6403613663;-0.5052747683;-0.7055867380
13.2386872353;0.6244104460;-0.5052747683;-0.7509855110
13.2489897157;0.6207294644;-0.5052747683;-0.8025192534
13.2592921960;0.6329994031;-0.5101827438;-0.8540529957
13.2695946763;0.6636742497;-0.5065017622;-0.9055867380
13.2798971567;0.7029380534;-0.5077287560;-0.9558934865
13.2901996370;0.7520178080;-0.5089557499;-1.0049732411
13.3005021174;0.8010975626;-0.5101827438;-1.0687769221
13.3108045977;0.8563122865;-0.5138637254;-1.1264456337
13.3211070780;0.9090730227;-0.5126367315;-1.1828873515
13.3314095584;0.9520178080;-0.5138637254;-1.2417830570
13.3417120387;0.9802386669;-0.5175447070;-1.2933167994
13.3520145191;0.9937355994;-0.5249066701;-1.3473045294
13.3623169994;0.9826926546;-0.5334956272;-1.3963842840
13.3726194797;0.9532448018;-0.5396305965;-1.4319671061
13.3829219601;0.9053920411;-0.5469925597;-1.4601879650
13.3932244404;0.8329994031;-0.5519005352;-1.4847278423
13.4035269208;0.7483368264;-0.5617164861;-1.4957707871
13.4138294011;0.6514043111;-0.5690784493;-1.4982247748
13.4241318814;0.5458828387;-0.5739864247;-1.4896358178
13.4344343618;0.4354533908;-0.5838023757;-1.4724579037
13.4447368421;0.3237969491;-0.5838023757;-1.4417830570
13.4550393224;0.2219564583;-0.5899373450;-1.4086542227
13.4653418028;0.1372938816;-0.5997532959;-1.3669364313
13.4756442831;0.0685822252;-0.6022072836;-1.3215376583
13.4859467635;0.0133675012;-0.5972993082;-1.2675499282
13.4962492438;-0.0357122534;-0.5985263020;-1.2086542227
13.5065517241;-0.0639331123;-0.5997532959;-1.1485315233
13.5168542045;-0.0762030509;-0.5985263020;-1.0957707871
13.5271566848;-0.0737490632;-0.6046612714;-1.0368750816
13.5374591652;-0.0627061184;-0.6034342775;-0.9804333638
13.5477616455;-0.0467551982;-0.6071152591;-0.9313536092
13.5580641258;-0.0357122534;-0.6058882652;-0.8810468607
13.5683666062;-0.0222153209;-0.6107962407;-0.8307401123
13.5786690865;-0.0160803515;-0.6132502284;-0.7841143454
13.5889715668;-0.0258963024;-0.6120232346;-0.7387155724
13.5992740472;-0.0430742166;-0.6181582039;-0.6920898055
13.6095765275;-0.0712950755;-0.6230661793;-0.6417830570
13.6198790079;-0.1191478362;-0.6181582039;-0.5890223208
13.6301814882;-0.1731355662;-0.6230661793;-0.5313536092
13.6404839685;-0.2430742166;-0.6267471609;-0.4724579037
13.6507864489;-0.3252828055;-0.6279741548;-0.4012922595
13.6610889292;-0.4111723761;-0.6304281425;-0.3227646521
13.6713914096;-0.4958349528;-0.6316551364;-0.2442370448
13.6816938899;-0.5768165478;-0.6328821303;-0.1522125049
13.6919963702;-0.6541171613;-0.6353361180;-0.0540529957
13.7022988506;-0.7228288178;-0.6451520689;0.0404255319
13.7126013309;-0.7780435417;-0.6439250751;0.1434930166
13.7229038113;-0.8136263638;-0.6451520689;0.2502414828
13.7332062916;-0.8344852595;-0.6512870382;0.3557629552
13.7435087719;-0.8320312718;-0.6598759953;0.4649654092
13.7538112523;-0.8087183883;-0.6623299830;0.5729408693
13.7641137326;-0.7780435417;-0.6721459340;0.6711003785
13.7744162129;-0.7363257503;-0.6770539094;0.7692598877
13.7847186933;-0.6725220693;-0.6844158726;0.8563764522
13.7950211736;-0.6050374067;-0.6868698603;0.9398120350
13.8053236540;-0.5375527442;-0.6930048297;1.0122046730
13.8156261343;-0.4676140939;-0.6942318235;1.0711003785
13.8259286146;-0.4038104129;-0.6991397990;1.1201801331
13.8362310950;-0.3461417012;-0.6979128051;1.1643519123
13.8465335753;-0.2933809650;-0.7077287560;1.1987077405
13.8568360557;-0.2663871000;-0.7077287560;1.2281555933
13.8671385360;-0.2467551982;-0.7040477744;1.2539224644
13.8774410163;-0.2430742166;-0.7077287560;1.2772353479
13.8877434967;-0.2528901675;-0.7101827438;1.3005482313
13.8980459770;-0.2663871000;-0.7101827438;1.3128181700
13.9083484574;-0.2933809650;-0.7138637254;1.3275420963
13.9186509377;-0.3240558116;-0.7138637254;1.3410390288
13.9289534180;-0.3449147074;-0.7187717008;1.3594439368
13.9392558984;-0.3608656276;-0.7187717008;1.3778488448
13.9495583787;-0.3731355662;-0.7261336640;1.3999347344
13.9598608590;-0.3657736031;-0.7273606579;1.4158856546
13.9701633394;-0.3424607196;-0.7359496149;1.4367445503
13.9804658197;-0.3056509037;-0.7433115781;1.4539224644
13.9907683001;-0.2492091859;-0.7469925597;1.4661924031
14.0010707804;-0.1780435417;-0.7482195536;1.4747813601
14.0113732607;-0.0946079589;-0.7506735413;1.4747813601
14.0216757411;-0.0001294313;-0.7494465474;1.4723273724
14.0319782214;0.0882141270;-0.7506735413;1.4637384154
14.0422807018;0.1802386669;-0.7543545229;1.4379715442
14.0525831821;0.2783981761;-0.7506735413;1.4085236914
14.0628856624;0.3667417344;-0.7445385720;1.3692598877
14.0731881428;0.4440423479;-0.7408575904;1.3128181700
14.0834906231;0.5066190350;-0.7310416395;1.2526954706
14.0937931034;0.5520178080;-0.7261336640;1.1815298264
14.1040955838;0.5777846791;-0.7236796763;1.1042292129
14.1143980641;0.5863736362;-0.7114097376;1.0195666362
14.1247005445;0.5777846791;-0.7089557499;0.9324500718
14.1350030248;0.5569257834;-0.7077287560;0.8416525258
14.1453055051;0.5262509368;-0.6979128051;0.7459470043
14.1556079855;0.4845331454;-0.6893238481;0.6563764522
14.1659104658;0.4415883601;-0.6893238481;0.5655789061
14.1762129462;0.3986435749;-0.6880968542;0.4747813601
14.1865154265;0.3606067650;-0.6831888787;0.3937997650
14.1968179068;0.3336129000;-0.6782809033;0.3152721577
14.2071203872;0.3152079920;-0.6758269155;0.2391985380
14.2174228675;0.3090730227;-0.6758269155;0.1655789061
14.2277253479;0.3152079920;-0.6684649524;0.0858243049
14.2380278282;0.3336129000;-0.6611029892;0.0244746117
14.2483303085;0.3667417344;-0.6672379585;-0.0368750816
14.2586327889;0.4060055380;-0.6660109646;-0.1055867380
14.2689352692;0.4514043111;-0.6598759953;-0.1755253883
14.2792377495;0.4906681147;-0.6549680198;-0.2417830570
14.2895402299;0.5336129000;-0.6537410260;-0.3166296828
14.2998427102;0.5655147405;-0.6537410260;-0.3890223208
14.3101451906;0.5925086055;-0.6525140321;-0.4687769221
14.3204476709;0.6047785442;-0.6463790628;-0.5460775356
14.3307501512;0.6060055380;-0.6476060567;-0.6282861245
14.3410526316;0.5912816117;-0.6488330505;-0.7068137319
14.3513551119;0.5544717957;-0.6488330505;-0.7927033024
14.3616575923;0.5041650472;-0.6488330505;-0.8785928730
14.3719600726;0.4342263969;-0.6512870382;-0.9608014620
14.3822625529;0.3532448018;-0.6512870382;-1.0356480877
14.3925650333;0.2575392804;-0.6561950137;-1.1141756951
14.4028675136;0.1606067650;-0.6549680198;-1.1841143454
14.4131699940;0.0636742497;-0.6512870382;-1.2491450202
14.4234724743;-0.0246693086;-0.6439250751;-1.3068137319
14.4337749546;-0.1166938485;-0.6414710873;-1.3522125049
14.4440774350;-0.2001294313;-0.6328821303;-1.3890223208
14.4543799153;-0.2725220693;-0.6353361180;-1.4209241613
14.4646823956;-0.3289637871;-0.6341091241;-1.4442370448
14.4749848760;-0.3645466092;-0.6304281425;-1.4601879650
14.4852873563;-0.3878594926;-0.6292011487;-1.4687769221
14.4955898367;-0.3915404742;-0.6206121916;-1.4700039159
14.5058923170;-0.3878594926;-0.6181582039;-1.4626419527
14.5161947973;-0.3694545847;-0.6157042162;-1.4540529957
14.5264972777;-0.3498226828;-0.6132502284;-1.4381020754
14.5367997580;-0.3301907810;-0.6157042162;-1.4258321368
14.5471022384;-0.3093318853;-0.6144772223;-1.4049732411
14.5574047187;-0.2982889405;-0.6107962407;-1.3828873515
14.5677071990;-0.3007429282;-0.6107962407;-1.3608014620
14.5780096794;-0.3117858730;-0.6144772223;-1.3325806031
14.5883121597;-0.3375527442;-0.6144772223;-1.3104947135
14.5986146400;-0.3731355662;-0.6169312100;-1.2761388853
14.6089171204;-0.4320312718;-0.6157042162;-1.2454640386
14.6192196007;-0.5019699221;-0.6169312100;-1.2098812166
14.6295220811;-0.5694545847;-0.6120232346;-1.1730714006
14.6398245614;-0.6467551982;-0.6144772223;-1.1325806031
14.6501270417;-0.7289637871;-0.6169312100;-1.0871818300
14.6604295221;-0.8013564251;-0.6132502284;-1.0381020754
14.6707320024;-0.8614791245;-0.6132502284;-0.9877953270
14.6810344828;-0.9130128669;-0.6095692468;-0.9313536092
14.6913369631;-0.9535036644;-0.6083422530;-0.8700039159
14.7016394434;-0.9731355662;-0.6034342775;-0.8037462472
14.7119419238;-0.9559576521;-0.6046612714;-0.6540529957
14.7222444041;-0.9203748301;-0.6058882652;-0.5742983945
14.7325468845;-0.8712950755;-0.6022072836;-0.4945437932
14.7428493648;-0.8712950755;-0.6022072836;-0.4945437932
14.7531518451;-0.7363257503;-0.6009802898;-0.3362615846
14.7634543255;-0.7363257503;-0.6009802898;-0.3362615846
14.7737568058;-0.5817245233;-0.6046612714;-0.1669364313
14.7840592861;-0.5056509037;-0.6083422530;-0.0761388853
14.7943617665;-0.4344852595;-0.6132502284;0.0060697037
14.8046642468;-0.3768165478;-0.6157042162;0.0845973111
14.8149667272;-0.3252828055;-0.6157042162;0.1643519123
14.8252692075;-0.2798840325;-0.6230661793;0.2441065135
14.8355716878;-0.2492091859;-0.6255201671;0.3238611147
14.8458741682;-0.2320312718;-0.6292011487;0.3974807466
14.8561766485;-0.2222153209;-0.6292011487;0.4747813601
14.8664791289;-0.2209883270;-0.6341091241;0.5484009920
14.8767816092;-0.2295772840;-0.6365631119;0.6171126485
14.8870840895;-0.2332582656;-0.6439250751;0.6821433233
14.8973865699;-0.2443012104;-0.6488330505;0.7410390288
14.9076890502;-0.2430742166;-0.6512870382;0.7987077405
14.9179915306;-0.2271232963;-0.6586490014;0.8612844276
14.9282940109;-0.2062644006;-0.6647839708;0.9128181700
14.9385964912;-0.1694545847;-0.6696919462;0.9594439368
14.9488989716;-0.1694545847;-0.6696919462;0.9594439368
14.9592014519;-0.1166938485;-0.6684649524;1.0072966976
14.9695039322;-0.0492091859;-0.6721459340;1.0465605012
14.9798064126;0.0280914276;-0.6782809033;1.0833703172
14.9901088929;0.1152079920;-0.6844158726;1.1140451638
15.0004113733;0.2133675012;-0.6893238481;1.1471739982
15.0107138536;0.3262509368;-0.6856428665;1.1717138755
15.0210163339;0.4379073785;-0.6868698603;1.1962537528
15.0313188143;0.5458828387;-0.6819618849;1.2036157160
15.0416212946;0.6464963356;-0.6807348910;1.2195666362
15.0519237750;0.7409748632;-0.6758269155;1.2232476178
15.0622262553;0.8244104460;-0.6733729278;1.2269285994
15.0725287356;0.8882141270;-0.6696919462;1.2306095810
15.0828312160;0.9360668877;-0.6672379585;1.2195666362
15.0931336963;0.9655147405;-0.6561950137;1.2085236914
15.1034361766;0.9728767037;-0.6525140321;1.2011617282
15.1137386570;0.9691957221;-0.6463790628;1.1901187834
15.1240411373;0.9581527773;-0.6390170996;1.1692598877
15.1343436177;0.9348398939;-0.6328821303;1.1447200104
15.1446460980;0.9017110595;-0.6279741548;1.1226341209
15.1549485783;0.8734902006;-0.6242931732;1.0919592742
15.1652510587;0.8452693417;-0.6206121916;1.0649654092
15.1755535390;0.8207294644;-0.6144772223;1.0269285994
15.1858560194;0.8133675012;-0.6144772223;0.9888917896
15.1961584997;0.8047785442;-0.6095692468;0.9508549798
15.2064609800;0.8158214890;-0.6034342775;0.9066832006
15.2167634604;0.8342263969;-0.5997532959;0.8526954706
15.2270659407;0.8661282374;-0.5936183266;0.7962537528
15.2373684211;0.9053920411;-0.5862563634;0.7385850411
15.2476709014;0.9422018571;-0.5776674063;0.6711003785
15.2579733817;0.9839196485;-0.5703054432;0.6023887221
15.2682758621;1.0231834522;-0.5641704738;0.5312230779
15.2785783424;1.0538582988;-0.5641704738;0.4600574338
15.2888808227;1.0759441884;-0.5580355045;0.3864378019
15.2991833031;1.0845331454;-0.5494465474;0.3115911761
15.3094857834;1.0796251699;-0.5457655659;0.2416525258
15.3197882638;1.0538582988;-0.5420845843;0.1692598877
15.3300907441;1.0158214890;-0.5371766088;0.0968672497
15.3403932244;0.9556987896;-0.5371766088;0.0318365749
15.3506957048;0.8894411209;-0.5359496149;-0.0307401123
15.3609981851;0.8121405074;-0.5371766088;-0.0945437932
15.3713006655;0.7176619798;-0.5371766088;-0.1509855110
15.3816031458;0.6133675012;-0.5371766088;-0.2074272288
15.3919056261;0.5115270104;-0.5310416395;-0.2614149589
15.4022081065;0.4145944951;-0.5334956272;-0.3129487012
15.4125105868;0.3078460288;-0.5334956272;-0.3657094374
15.4228130672;0.2109135135;-0.5384036027;-0.4111082104
15.4331155475;0.1262509368;-0.5384036027;-0.4626419527
15.4434180278;0.0538582988;-0.5322686333;-0.5104947135
15.4537205082;-0.0050374067;-0.5310416395;-0.5595744681
15.4640229885;-0.0639331123;-0.5322686333;-0.6074272288
15.4743254688;-0.1019699221;-0.5261336640;-0.6577339773
15.4846279492;-0.1375527442;-0.5273606579;-0.7092677196
15.4949304295;-0.1633196153;-0.5261336640;-0.7546664926
15.5052329099;-0.1878594926;-0.5224526824;-0.8000652656
15.5155353902;-0.2111723761;-0.5273606579;-0.8442370448
15.5258378705;-0.2271232963;-0.5261336640;-0.8933167994
15.5361403509;-0.2504361797;-0.5199986947;-0.9374885785
15.5464428312;-0.2798840325;-0.5236796763;-0.9742983945
15.5567453116;-0.3240558116;-0.5212256886;-1.0074272288
15.5670477919;-0.3768165478;-0.5187717008;-1.0331941000
15.5773502722;-0.4369392472;-0.5163177131;-1.0552799896
15.5876527526;-0.5142398607;-0.5150907192;-1.0700039159
15.5979552329;-0.5976754435;-0.5138637254;-1.0847278423
15.6082577132;-0.6896999834;-0.5138637254;-1.0822738546
15.6185601936;-0.7890864865;-0.5126367315;-1.0798198669
15.6288626739;-0.8860190018;-0.5065017622;-1.0687769221
15.6391651543;-0.9792705356;-0.5089557499;-1.0491450202
15.6494676346;-1.0712950755;-0.5101827438;-1.0233781491
15.6597701149;-1.1571846460;-0.5089557499;-0.9914763086
15.6700725953;-1.2222153209;-0.5003667928;-0.9608014620
15.6803750756;-1.2835650141;-0.4954588174;-0.9154026889
15.6906775560;-1.3265097994;-0.4905508419;-0.8736848975
15.7009800363;-1.3424607196;-0.4880968542;-0.8393290693
15.7112825166;-1.3485956889;-0.4868698603;-0.7963842840
15.7215849970;-1.3449147074;-0.4795078971;-0.7583474742
15.7318874773;-1.3252828055;-0.4745999217;-0.7190836705
15.7421899577;-1.2896999834;-0.4770539094;-0.6773658791
15.7524924380;-1.2541171613;-0.4745999217;-0.6430100509
15.7627949183;-1.2099453822;-0.4696919462;-0.6111082104
15.7730973987;-1.1620926215;-0.4709189401;-0.5792063699
15.7833998790;-1.1203748301;-0.4709189401;-0.5460775356
15.7937023593;-1.0860190018;-0.4672379585;-0.5154026889
15.8040048397;-1.0627061184;-0.4623299830;-0.4835008485
15.8143073200;-1.0357122534;-0.4611029892;-0.4515990080
15.8246098004;-1.0209883270;-0.4574220076;-0.4147891920
15.8349122807;-1.0160803515;-0.4598759953;-0.3755253883
15.8452147610;-1.0173073454;-0.4586490014;-0.3301266153
15.8555172414;-1.0197613331;-0.4561950137;-0.2798198669
15.8658197217;-1.0308042779;-0.4647839708;-0.2258321368
15.8761222021;-1.0320312718;-0.4611029892;-0.1693904190
15.8864246824;-1.0197613331;-0.4635569769;-0.1080407258
15.8967271627;-1.0136263638;-0.4611029892;-0.0466910325
15.9070296431;-1.0025834190;-0.4635569769;0.0232476178
15.9173321234;-0.9755895540;-0.4696919462;0.0858243049
15.9276346038;-0.9350987564;-0.4696919462;0.1569899491
15.9379370841;-0.8786570386;-0.4745999217;0.2244746117
15.9482395644;-0.8050374067;-0.4770539094;0.2895052865
15.9585420448;-0.7240558116;-0.4819618849;0.3557629552
15.9688445251;-0.6271232963;-0.4856428665;0.4158856546
15.9791470054;-0.5203748301;-0.4868698603;0.4711003785
15.9894494858;-0.4111723761;-0.4905508419;0.5214071270
15.9997519661;-0.2909269773;-0.4893238481;0.5655789061
16.0100544465;-0.1755895540;-0.4954588174;0.6011617282
16.0203569268;-0.0590251368;-0.4991397990;0.6355175565
16.0306594071;0.0403613663;-0.5003667928;0.6563764522
16.0409618875;0.1397478693;-0.5089557499;0.6772353479
16.0512643678;0.2329994031;-0.5077287560;0.6980942436
16.0615668482;0.3164349859;-0.5065017622;0.7054562068
16.0718693285;0.3851466423;-0.5089557499;0.7152721577
16.0821718088;0.4452693417;-0.5040477744;0.7128181700
16.0924742892;0.4918951086;-0.5040477744;0.7177261454
