Time (s);ωx (rad/s);ωy (rad/s);ωz (rad/s)
14.4639023211;0.9274779307;-0.1163177131;0.2711003785
14.4742263056;0.9765576853;-0.1126367315;0.2490144890
14.4845502901;1.0047785442;-0.1065017622;0.2293825871
14.4948742747;1.0133675012;-0.1065017622;0.2158856546
14.5051982592;1.0158214890;-0.1028207806;0.2023887221
14.5155222437;1.0084595258;-0.1065017622;0.1913457773
14.5258462282;0.9961895871;-0.1003667928;0.1901187834
14.5361702128;0.9900546178;-0.0979128051;0.1925727712
14.5464941973;0.9900546178;-0.1003667928;0.1937997650
14.5568181818;0.9912816117;-0.0991397990;0.1987077405
14.5671421663;1.0121405074;-0.0979128051;0.2036157160
14.5774661509;1.0464963356;-0.0966858113;0.2122046730
14.5877901354;1.0992570718;-0.0905508419;0.2158856546
14.5981141199;1.1667417344;-0.0893238481;0.2158856546
14.6084381044;1.2452693417;-0.0819618849;0.2085236914
14.6187620890;1.3372938816;-0.0880968542;0.1999347344
14.6290860735;1.4305454153;-0.0930048297;0.1852108080
14.6394100580;1.5237969491;-0.0831888787;0.1668059000
14.6497340426;1.6072325319;-0.0795078971;0.1349040595
14.6600580271;1.6783981761;-0.0733729278;0.1030022190
14.6703820116;1.7348398939;-0.0696919462;0.0674193969
14.6807059961;1.7704227160;-0.0611029892;0.0306095810
14.6910299807;1.7863736362;-0.0598759953;-0.0086542227
14.7013539652;1.7741036976;-0.0623299830;-0.0528260018
14.7116779497;1.7348398939;-0.0635569769;-0.0994517687
14.7220019342;1.6759441884;-0.0647839708;-0.1497585172
14.7323259188;1.5998705687;-0.0623299830;-0.1902493147
14.7426499033;1.5053920411;-0.0623299830;-0.2282861245
14.7529738878;1.3974165810;-0.0660109646;-0.2577339773
14.7632978723;1.2820791577;-0.0696919462;-0.2859548362
14.7736218569;1.1716497098;-0.0635569769;-0.3068137319
14.7839458414;1.0722632068;-0.0623299830;-0.3178566767
14.7942698259;0.9765576853;-0.0647839708;-0.3239916460
14.8045938104;0.8894411209;-0.0672379585;-0.3227646521
14.8149177950;0.8133675012;-0.0709189401;-0.3203106644
14.8252417795;0.7544717957;-0.0745999217;-0.3141756951
14.8355657640;0.7188889736;-0.0733729278;-0.3055867380
14.8458897485;0.6906681147;-0.0745999217;-0.2945437932
14.8562137331;0.6734902006;-0.0758269155;-0.2871818300
14.8665377176;0.6587662742;-0.0770539094;-0.2761388853
14.8768617021;0.6501773172;-0.0795078971;-0.2724579037
14.8871856867;0.6354533908;-0.0770539094;-0.2687769221
14.8975096712;0.6158214890;-0.0807348910;-0.2687769221
14.9078336557;0.5839196485;-0.0844158726;-0.2736848975
14.9181576402;0.5422018571;-0.0807348910;-0.2785928730
14.9284816248;0.4845331454;-0.0819618849;-0.2969977810
14.9388056093;0.4072325319;-0.0831888787;-0.3129487012
14.9491295938;0.3176619798;-0.0844158726;-0.3374885785
14.9594535783;0.2121405074;-0.0905508419;-0.3571204804
14.9697775629;0.0955760902;-0.0880968542;-0.3816603577
14.9801015474;-0.0246693086;-0.0844158726;-0.4037462472
14.9904255319;-0.1608656276;-0.0856428665;-0.4246051429
15.0007495164;-0.3044239098;-0.0831888787;-0.4405560632
15.0110735010;-0.4467551982;-0.0831888787;-0.4552799896
15.0213974855;-0.5841785110;-0.0782809033;-0.4614149589
15.0317214700;-0.7154668546;-0.0758269155;-0.4626419527
15.0420454545;-0.8320312718;-0.0733729278;-0.4589609712
15.0523694391;-0.9400067319;-0.0745999217;-0.4430100509
15.0626934236;-1.0295772840;-0.0782809033;-0.4246051429
15.0730174081;-1.1068778975;-0.0770539094;-0.4012922595
15.0833413926;-1.1608656276;-0.0733729278;-0.3706174129
15.0936653772;-1.2013564251;-0.0660109646;-0.3338075969
15.1039893617;-1.2246693086;-0.0672379585;-0.2957707871
15.1143133462;-1.2283502902;-0.0696919462;-0.2528260018
15.1246373308;-1.2258963024;-0.0660109646;-0.2086542227
15.1349613153;-1.2136263638;-0.0623299830;-0.1620284558
15.1452852998;-1.2001294313;-0.0672379585;-0.1239916460
15.1556092843;-1.1878594926;-0.0696919462;-0.0835008485
15.1659332689;-1.1817245233;-0.0709189401;-0.0528260018
15.1762572534;-1.1780435417;-0.0758269155;-0.0209241613
15.1865812379;-1.1927674681;-0.0684649524;0.0036157160
15.1969052224;-1.2258963024;-0.0733729278;0.0134316669
15.2072292070;-1.2614791245;-0.0758269155;0.0232476178
15.2175531915;-1.3093318853;-0.0721459340;0.0281555933
15.2278771760;-1.3657736031;-0.0696919462;0.0306095810
15.2382011605;-1.4308042779;-0.0696919462;0.0306095810
15.2485251451;-1.4958349528;-0.0709189401;0.0269285994
15.2588491296;-1.5547306583;-0.0721459340;0.0257016055
15.2691731141;-1.6099453822;-0.0745999217;0.0244746117
15.2794970986;-1.6553441552;-0.0660109646;0.0220206239
15.2898210832;-1.6823380202;-0.0721459340;0.0244746117
15.3001450677;-1.6896999834;-0.0770539094;0.0306095810
15.3104690522;-1.6712950755;-0.0745999217;0.0453335074
15.3207930368;-1.6393932350;-0.0733729278;0.0649654092
15.3311170213;-1.5878594926;-0.0758269155;0.0919592742
15.3414410058;-1.5142398607;-0.0795078971;0.1226341209
15.3517649903;-1.4258963024;-0.0819618849;0.1569899491
15.3620889749;-1.3252828055;-0.0831888787;0.1913457773
15.3724129594;-1.2136263638;-0.0831888787;0.2367445503
15.3827369439;-1.0970619466;-0.0905508419;0.2784623417
15.3930609284;-0.9829515172;-0.0893238481;0.3189531393
15.4033849130;-0.8700680816;-0.0942318235;0.3618979246
15.4137088975;-0.7694545847;-0.0942318235;0.3974807466
15.4240328820;-0.6823380202;-0.0954588174;0.4257016055
15.4343568665;-0.6038104129;-0.0991397990;0.4477874951
15.4446808511;-0.5412337258;-0.1015937867;0.4637384154
15.4550048356;-0.4921539712;-0.1028207806;0.4747813601
15.4653288201;-0.4553441552;-0.1052747683;0.4784623417
15.4756528046;-0.4148533577;-0.1052747683;0.4723273724
15.4859767892;-0.3878594926;-0.1040477744;0.4698733847
15.4963007737;-0.3584116399;-0.1040477744;0.4539224644
15.5066247582;-0.3301907810;-0.1052747683;0.4342905626
15.5169487427;-0.3019699221;-0.1101827438;0.4146586607
15.5272727273;-0.2627061184;-0.1040477744;0.3925727712
15.5375967118;-0.2185343393;-0.1028207806;0.3692598877
15.5479206963;-0.1547306583;-0.1028207806;0.3508549798
15.5582446809;-0.0786570386;-0.1003667928;0.3299960841
15.5685686654;0.0072325319;-0.0991397990;0.3079101945
15.5788926499;0.1004840657;-0.1101827438;0.2907322804
15.5892166344;0.2084595258;-0.1052747683;0.2796893356
15.5995406190;0.3299319184;-0.1077287560;0.2723273724
15.6098646035;0.4599932681;-0.1040477744;0.2649654092
15.6201885880;0.5949625933;-0.1015937867;0.2600574338
15.6305125725;0.7262509368;-0.0966858113;0.2637384154
15.6408365571;0.8526313049;-0.0905508419;0.2674193969
15.6511605416;0.9704227160;-0.0880968542;0.2711003785
15.6614845261;1.0796251699;-0.0868698603;0.2760083540
15.6718085106;1.1704227160;-0.0844158726;0.2772353479
15.6821324952;1.2415883601;-0.0844158726;0.2735543663
15.6924564797;1.2980300779;-0.0819618849;0.2747813601
15.7027804642;1.3336129000;-0.0819618849;0.2686463908
15.7131044487;1.3642877466;-0.0770539094;0.2600574338
15.7234284333;1.3679687282;-0.0745999217;0.2465605012
15.7337524178;1.3630607528;-0.0696919462;0.2232476178
15.7440764023;1.3458828387;-0.0684649524;0.2023887221
15.7544003868;1.3201159675;-0.0635569769;0.1668059000
15.7647243714;1.2931221025;-0.0598759953;0.1250881086
15.7750483559;1.2710362129;-0.0537410260;0.0882782927
15.7853723404;1.2514043111;-0.0488330505;0.0453335074
15.7956963250;1.2440423479;-0.0500600444;0.0097506853
15.8060203095;1.2477233295;-0.0476060567;-0.0319671061
15.8163442940;1.2624472558;-0.0463790628;-0.0761388853
15.8266682785;1.2869871331;-0.0414710873;-0.1264456337
15.8369922631;1.3201159675;-0.0451520689;-0.1657094374
15.8473162476;1.3581527773;-0.0488330505;-0.1939302963
15.8576402321;1.4035515503;-0.0414710873;-0.2246051429
15.8679642166;1.4489503233;-0.0426980812;-0.2528260018
15.8782882012;1.4857601393;-0.0476060567;-0.2712309098
15.8886121857;1.5127540043;-0.0488330505;-0.2871818300
15.8989361702;1.5311589123;-0.0488330505;-0.2957707871
15.9092601547;1.5311589123;-0.0525140321;-0.2994517687
15.9195841393;1.5188889736;-0.0586490014;-0.2994517687
15.9299081238;1.4820791577;-0.0598759953;-0.2969977810
15.9402321083;1.4329994031;-0.0574220076;-0.2969977810
15.9505560928;1.3606067650;-0.0611029892;-0.2908628116
15.9608800774;1.2734902006;-0.0623299830;-0.2847278423
15.9712040619;1.1753306914;-0.0611029892;-0.2822738546
15.9815280464;1.0612202620;-0.0647839708;-0.2847278423
15.9918520309;0.9507908141;-0.0696919462;-0.2835008485
16.0021760155;0.8329994031;-0.0696919462;-0.2933167994
16.0125000000;0.7164349859;-0.0660109646;-0.3031327503
16.0228239845;0.6084595258;-0.0721459340;-0.3178566767
16.0331479691;0.5029380534;-0.0696919462;-0.3362615846
16.0434719536;0.4060055380;-0.0684649524;-0.3571204804
16.0537959381;0.3213429614;-0.0733729278;-0.3865683331
16.0641199226;0.2464963356;-0.0696919462;-0.4049732411
16.0744439072;0.1839196485;-0.0733729278;-0.4270591307
16.0847678917;0.1336129000;-0.0745999217;-0.4528260018
16.0950918762;0.0894411209;-0.0721459340;-0.4712309098
16.1054158607;0.0575392804;-0.0709189401;-0.4896358178
16.1157398453;0.0280914276;-0.0672379585;-0.5031327503
16.1260638298;-0.0050374067;-0.0660109646;-0.5080407258
16.1363878143;-0.0406202288;-0.0696919462;-0.5031327503
16.1467117988;-0.0835650141;-0.0635569769;-0.5031327503
16.1570357834;-0.1314177748;-0.0647839708;-0.4969977810
16.1673597679;-0.1903134804;-0.0647839708;-0.4785928730
16.1776837524;-0.2590251368;-0.0672379585;-0.4540529957
16.1880077369;-0.3375527442;-0.0598759953;-0.4295131184
16.1983317215;-0.4320312718;-0.0623299830;-0.3976112779
16.2086557060;-0.5301907810;-0.0611029892;-0.3595744681
16.2189796905;-0.6369392472;-0.0623299830;-0.3227646521
16.2293036750;-0.7559576521;-0.0623299830;-0.2859548362
16.2396276596;-0.8712950755;-0.0635569769;-0.2454640386
16.2499516441;-0.9854055049;-0.0611029892;-0.2062002350
16.2602756286;-1.0958349528;-0.0635569769;-0.1730714006
16.2705996132;-1.2050374067;-0.0660109646;-0.1374885785
16.2809235977;-1.2958349528;-0.0611029892;-0.1129487012
16.2912475822;-1.3706815785;-0.0635569769;-0.0835008485
16.3015715667;-1.4332582656;-0.0647839708;-0.0638689466
16.3118955513;-1.4725220693;-0.0684649524;-0.0491450202
16.3222195358;-1.4958349528;-0.0672379585;-0.0405560632
16.3325435203;-1.5019699221;-0.0696919462;-0.0307401123
16.3428675048;-1.4946079589;-0.0696919462;-0.0221511552
16.3531914894;-1.4737490632;-0.0721459340;-0.0270591307
16.3635154739;-1.4455282043;-0.0647839708;-0.0221511552
16.3738394584;-1.4111723761;-0.0647839708;-0.0209241613
16.3841634429;-1.3743625601;-0.0586490014;-0.0098812166
16.3944874275;-1.3363257503;-0.0574220076;-0.0025192534
16.4048114120;-1.3068778975;-0.0623299830;0.0072966976
16.4151353965;-1.2884729896;-0.0660109646;0.0257016055
16.4254593810;-1.2786570386;-0.0623299830;0.0391985380
16.4357833656;-1.2700680816;-0.0647839708;0.0649654092
16.4461073501;-1.2712950755;-0.0672379585;0.0919592742
16.4564313346;-1.2896999834;-0.0623299830;0.1250881086
16.4667553191;-1.3031969159;-0.0684649524;0.1680328939
16.4770793037;-1.3277367932;-0.0721459340;0.2109776792
16.4874032882;-1.3485956889;-0.0758269155;0.2526954706
16.4977272727;-1.3694545847;-0.0782809033;0.2956402558
16.5080512573;-1.3731355662;-0.0819618849;0.3324500718
16.5183752418;-1.3719085724;-0.0831888787;0.3680328939
16.5286992263;-1.3633196153;-0.0917778358;0.4048427098
16.5390232108;-1.3289637871;-0.0966858113;0.4367445503
16.5493471954;-1.2762030509;-0.1028207806;0.4588304399
16.5596711799;-1.2111723761;-0.1040477744;0.4747813601
16.5699951644;-1.1277367932;-0.1126367315;0.4845973111
16.5803191489;-1.0381662411;-0.1175447070;0.4858243049
16.5906431335;-0.9277367932;-0.1163177131;0.4870512988
16.6009671180;-0.8148533577;-0.1175447070;0.4833703172
16.6112911025;-0.6933809650;-0.1212256886;0.4747813601
16.6216150870;-0.5719085724;-0.1199986947;0.4576034460
16.6319390716;-0.4528901675;-0.1187717008;0.4404255319
16.6422630561;-0.3387797380;-0.1187717008;0.4232476178
16.6525870406;-0.2320312718;-0.1187717008;0.4097506853
16.6629110251;-0.1326447687;-0.1175447070;0.3913457773
16.6732350097;-0.0443012104;-0.1175447070;0.3766218509
16.6835589942;0.0305454153;-0.1187717008;0.3606709307
16.6938829787;0.0906681147;-0.1212256886;0.3459470043
16.7042069632;0.1446558448;-0.1199986947;0.3410390288
16.7145309478;0.1925086055;-0.1199986947;0.3398120350
16.7248549323;0.2379073785;-0.1175447070;0.3385850411
16.7351789168;0.2722632068;-0.1187717008;0.3373580473
16.7455029014;0.3041650472;-0.1126367315;0.3434930166
16.7558268859;0.3385208755;-0.1114097376;0.3508549798
16.7661508704;0.3802386669;-0.1101827438;0.3557629552
16.7764748549;0.4219564583;-0.1114097376;0.3606709307
16.7867988395;0.4722632068;-0.1077287560;0.3631249184
16.7971228240;0.5385208755;-0.1028207806;0.3655789061
16.8074468085;0.6145944951;-0.0979128051;0.3594439368
16.8177707930;0.6943490963;-0.1003667928;0.3520819736
16.8280947776;0.7802386669;-0.0966858113;0.3361310534
16.8384187621;0.8747171945;-0.0942318235;0.3189531393
16.8487427466;0.9765576853;-0.0868698603;0.2956402558
16.8590667311;1.0722632068;-0.0831888787;0.2637384154
16.8693907157;1.1691957221;-0.0819618849;0.2244746117
16.8797147002;1.2624472558;-0.0758269155;0.1803028325
16.8900386847;1.3434288509;-0.0733729278;0.1361310534
16.9003626692;1.4145944951;-0.0696919462;0.0907322804
16.9106866538;1.4747171945;-0.0684649524;0.0416525258
16.9210106383;1.5188889736;-0.0611029892;0.0023887221
16.9313346228;1.5409748632;-0.0598759953;-0.0491450202
16.9416586074;1.5446558448;-0.0623299830;-0.0933167994
16.9519825919;1.5360668877;-0.0647839708;-0.1362615846
16.9623065764;1.5164349859;-0.0635569769;-0.1706174129
16.9726305609;1.4833061515;-0.0611029892;-0.2049732411
16.9829545455;1.4403613663;-0.0611029892;-0.2282861245
16.9932785300;1.3949625933;-0.0635569769;-0.2515990080
17.0036025145;1.3483368264;-0.0635569769;-0.2614149589
17.0139264990;1.3004840657;-0.0586490014;-0.2773658791
17.0242504836;1.2587662742;-0.0611029892;-0.2761388853
17.0345744681;1.2293184215;-0.0611029892;-0.2749118914
17.0448984526;1.2023245565;-0.0635569769;-0.2761388853
17.0552224371;1.1851466423;-0.0623299830;-0.2773658791
17.0655464217;1.1691957221;-0.0598759953;-0.2736848975
17.0758704062;1.1667417344;-0.0623299830;-0.2749118914
17.0861943907;1.1704227160;-0.0672379585;-0.2736848975
17.0965183752;1.1753306914;-0.0696919462;-0.2847278423
17.1068423598;1.1691957221;-0.0672379585;-0.2957707871
17.1171663443;1.1630607528;-0.0660109646;-0.3117217073
17.1274903288;1.1507908141;-0.0696919462;-0.3276726276
17.1378143133;1.1250239430;-0.0709189401;-0.3497585172
17.1481382979;1.0894411209;-0.0696919462;-0.3755253883
17.1584622824;1.0391343724;-0.0721459340;-0.4062002350
17.1687862669;0.9753306914;-0.0721459340;-0.4356480877
17.1791102515;0.8943490963;-0.0758269155;-0.4675499282
17.1894342360;0.8060055380;-0.0770539094;-0.4982247748
17.1997582205;0.7078460288;-0.0782809033;-0.5276726276
17.2100822050;0.5998705687;-0.0819618849;-0.5485315233
17.2204061896;0.4820791577;-0.0831888787;-0.5681634251
17.2307301741;0.3630607528;-0.0844158726;-0.5804333638
17.2410541586;0.2415883601;-0.0893238481;-0.5877953270
17.2513781431;0.1250239430;-0.0942318235;-0.5877953270
17.2617021277;0.0268644338;-0.0880968542;-0.5816603577
17.2720261122;-0.0786570386;-0.0844158726;-0.5669364313
17.2823500967;-0.1719085724;-0.0831888787;-0.5448505417
17.2926740812;-0.2553441552;-0.0844158726;-0.5190836705
17.3029980658;-0.3289637871;-0.0856428665;-0.4859548362
17.3133220503;-0.3903134804;-0.0856428665;-0.4491450202
17.3236460348;-0.4443012104;-0.0819618849;-0.4123352043
17.3339700193;-0.4872459957;-0.0844158726;-0.3730714006
17.3442940039;-0.5289637871;-0.0819618849;-0.3313536092
17.3546179884;-0.5633196153;-0.0782809033;-0.2957707871
17.3649419729;-0.5939944620;-0.0807348910;-0.2601879650
17.3752659574;-0.6271232963;-0.0819618849;-0.2307401123
17.3855899420;-0.6663871000;-0.0831888787;-0.2012922595
17.3959139265;-0.7093318853;-0.0831888787;-0.1779793761
17.4062379110;-0.7571846460;-0.0819618849;-0.1558934865
17.4165618956;-0.8123993699;-0.0819618849;-0.1460775356
17.4268858801;-0.8774300448;-0.0807348910;-0.1313536092
17.4372098646;-0.9461417012;-0.0758269155;-0.1239916460
17.4475338491;-1.0246693086;-0.0782809033;-0.1190836705
17.4578578337;-1.1056509037;-0.0807348910;-0.1117217073
17.4681818182;-1.1915404742;-0.0795078971;-0.1080407258
17.4785058027;-1.2700680816;-0.0745999217;-0.1019057564
17.4888297872;-1.3436877135;-0.0782809033;-0.0945437932
17.4991537718;-1.4136263638;-0.0770539094;-0.0810468607
17.5094777563;-1.4737490632;-0.0782809033;-0.0626419527
17.5198017408;-1.5166938485;-0.0745999217;-0.0405560632
17.5301257253;-1.5436877135;-0.0721459340;-0.0184701736
17.5404497099;-1.5633196153;-0.0758269155;0.0146586607
17.5507736944;-1.5694545847;-0.0807348910;0.0453335074
17.5610976789;-1.5547306583;-0.0819618849;0.0882782927
17.5714216634;-1.5265097994;-0.0819618849;0.1312230779
17.5817456480;-1.4884729896;-0.0819618849;0.1790758387
17.5920696325;-1.4381662411;-0.0856428665;0.2220206239
17.6023936170;-1.3866324988;-0.0868698603;0.2747813601
17.6127176015;-1.3301907810;-0.0942318235;0.3226341209
17.6230415861;-1.2774300448;-0.0954588174;0.3643519123
17.6333655706;-1.2209883270;-0.1015937867;0.4048427098
17.6436895551;-1.1645466092;-0.1052747683;0.4391985380
17.6540135397;-1.1240558116;-0.1126367315;0.4637384154
17.6643375242;-1.0884729896;-0.1175447070;0.4821433233
17.6746615087;-1.0651601061;-0.1199986947;0.4968672497
17.6849854932;-1.0455282043;-0.1224526824;0.5054562068
17.6953094778;-1.0246693086;-0.1249066701;0.5042292129
17.7056334623;-1.0087183883;-0.1298146456;0.5017752252
17.7159574468;-0.9952214558;-0.1322686333;0.4944132620
17.7262814313;-0.9780435417;-0.1322686333;0.4809163295
17.7366054159;-0.9522766705;-0.1371766088;0.4686463908
17.7469294004;-0.9216018239;-0.1371766088;0.4576034460
17.7572533849;-0.8811110264;-0.1347226211;0.4416525258
17.7675773694;-0.8283502902;-0.1384036027;0.4330635687
17.7779013540;-0.7645466092;-0.1384036027;0.4281555933
17.7882253385;-0.6909269773;-0.1420845843;0.4171126485
17.7985493230;-0.5976754435;-0.1408575904;0.4171126485
17.8088733075;-0.4982889405;-0.1420845843;0.4195666362
17.8191972921;-0.3989024374;-0.1420845843;0.4257016055
17.8295212766;-0.2847920080;-0.1433115781;0.4318365749
17.8398452611;-0.1706815785;-0.1433115781;0.4404255319
17.8501692456;-0.0492091859;-0.1433115781;0.4477874951
17.8604932302;0.0636742497;-0.1420845843;0.4563764522
17.8708172147;0.1691957221;-0.1494465474;0.4661924031
17.8811411992;0.2747171945;-0.1469925597;0.4747813601
17.8914651838;0.3704227160;-0.1396305965;0.4735543663
17.9017891683;0.4587662742;-0.1347226211;0.4747813601
17.9121131528;0.5323859061;-0.1359496149;0.4735543663
17.9224371373;0.6023245565;-0.1322686333;0.4649654092
17.9327611219;0.6526313049;-0.1347226211;0.4453335074
17.9430851064;0.6968030841;-0.1261336640;0.4207936301
17.9534090909;0.7348398939;-0.1199986947;0.3937997650
17.9637330754;0.7679687282;-0.1150907192;0.3594439368
17.9740570600;0.7925086055;-0.1052747683;0.3189531393
17.9843810445;0.8182754767;-0.1028207806;0.2735543663
17.9947050290;0.8415883601;-0.1015937867;0.2232476178
18.0050290135;0.8771711822;-0.0917778358;0.1741678632
18.0153529981;0.9053920411;-0.0930048297;0.1263151025
18.0256769826;0.9409748632;-0.0930048297;0.0796893356
18.0360009671;0.9876006301;-0.0917778358;0.0293825871
18.0463249516;1.0440423479;-0.0880968542;-0.0147891920
18.0566489362;1.1066190350;-0.0831888787;-0.0577339773
18.0669729207;1.1655147405;-0.0819618849;-0.0994517687
18.0772969052;1.2305454153;-0.0831888787;-0.1325806031
18.0876208897;1.2943490963;-0.0807348910;-0.1644824435
18.0979448743;1.3606067650;-0.0831888787;-0.1841143454
18.1082688588;1.4195024706;-0.0819618849;-0.1988382718
18.1185928433;1.4661282374;-0.0795078971;-0.2135621981
18.1289168279;1.5004840657;-0.0807348910;-0.2258321368
18.1392408124;1.5274779307;-0.0795078971;-0.2344210939
18.1495647969;1.5311589123;-0.0795078971;-0.2368750816
18.1598887814;1.5274779307;-0.0795078971;-0.2430100509
18.1702127660;1.5066190350;-0.0819618849;-0.2540529957
18.1805367505;1.4747171945;-0.0856428665;-0.2577339773
18.1908607350;1.4317724092;-0.0880968542;-0.2650959405
18.2011847195;1.3777846791;-0.0868698603;-0.2847278423
18.2115087041;1.3139809982;-0.0819618849;-0.2994517687
18.2218326886;1.2415883601;-0.0856428665;-0.3252186399
18.2321566731;1.1753306914;-0.0868698603;-0.3509855110
18.2424806576;1.1053920411;-0.0831888787;-0.3792063699
18.2528046422;1.0403613663;-0.0819618849;-0.4049732411
18.2631286267;0.9802386669;-0.0831888787;-0.4454640386
18.2734526112;0.9274779307;-0.0868698603;-0.4773658791
18.2837765957;0.8833061515;-0.0856428665;-0.5141756951
18.2941005803;0.8379073785;-0.0880968542;-0.5460775356
18.3044245648;0.8023245565;-0.0905508419;-0.5755253883
18.3147485493;0.7753306914;-0.0930048297;-0.6025192534
18.3250725338;0.7495638203;-0.0930048297;-0.6209241613
18.3353965184;0.7201159675;-0.1003667928;-0.6381020754
18.3457205029;0.6882141270;-0.0930048297;-0.6466910325
18.3560444874;0.6514043111;-0.1028207806;-0.6491450202
18.3663684720;0.6096865196;-0.1028207806;-0.6466910325
18.3766924565;0.5593797712;-0.1040477744;-0.6344210939
18.3870164410;0.4980300779;-0.1126367315;-0.6221511552
18.3973404255;0.4280914276;-0.1163177131;-0.6012922595
18.4076644101;0.3471098325;-0.1150907192;-0.5779793761
18.4179883946;0.2538582988;-0.1199986947;-0.5522125049
18.4283123791;0.1569257834;-0.1187717008;-0.5203106644
18.4386363636;0.0612202620;-0.1187717008;-0.4859548362
18.4489603482;-0.0455282043;-0.1187717008;-0.4515990080
18.4592843327;-0.1596386337;-0.1199986947;-0.4135621981
18.4696083172;-0.2762030509;-0.1199986947;-0.3890223208
18.4799323017;-0.3804975294;-0.1199986947;-0.3534394988
18.4902562863;-0.4811110264;-0.1199986947;-0.3252186399
18.5005802708;-0.5841785110;-0.1187717008;-0.3019057564
18.5109042553;-0.6688410877;-0.1199986947;-0.2785928730
18.5212282398;-0.7436877135;-0.1212256886;-0.2614149589
18.5315522244;-0.8160803515;-0.1199986947;-0.2479180264
18.5418762089;-0.8725220693;-0.1199986947;-0.2344210939
18.5522001934;-0.9154668546;-0.1163177131;-0.2209241613
18.5625241779;-0.9522766705;-0.1126367315;-0.2123352043
18.5728481625;-0.9792705356;-0.1150907192;-0.2049732411
18.5831721470;-0.9989024374;-0.1163177131;-0.1927033024
18.5934961315;-1.0160803515;-0.1150907192;-0.1755253883
18.6038201161;-1.0308042779;-0.1126367315;-0.1595744681
18.6141441006;-1.0455282043;-0.1126367315;-0.1399425662
18.6244680851;-1.0614791245;-0.1163177131;-0.1141756951
18.6347920696;-1.0786570386;-0.1150907192;-0.0822738546
18.6451160542;-1.1068778975;-0.1150907192;-0.0466910325
18.6554400387;-1.1400067319;-0.1138637254;-0.0037462472
18.6657640232;-1.1829515172;-0.1126367315;0.0342905626
18.6760880077;-1.2271232963;-0.1175447070;0.0760083540
18.6864119923;-1.2651601061;-0.1150907192;0.1287690902
18.6967359768;-1.3117858730;-0.1199986947;0.1790758387
18.7070599613;-1.3559576521;-0.1236796763;0.2379715442
18.7173839458;-1.3939944620;-0.1261336640;0.2870512988
18.7277079304;-1.4295772840;-0.1310416395;0.3385850411
18.7380319149;-1.4565711491;-0.1347226211;0.3815298264
18.7483558994;-1.4663871000;-0.1371766088;0.4195666362
18.7586798839;-1.4712950755;-0.1469925597;0.4539224644
18.7690038685;-1.4627061184;-0.1494465474;0.4845973111
18.7793278530;-1.4381662411;-0.1506735413;0.5030022190
18.7896518375;-1.3989024374;-0.1543545229;0.5177261454
18.7999758221;-1.3535036644;-0.1580355045;0.5287690902
18.8102998066;-1.2946079589;-0.1653974677;0.5336770657
18.8206237911;-1.2258963024;-0.1690784493;0.5312230779
18.8309477756;-1.1485956889;-0.1739864247;0.5299960841
18.8412717602;-1.0712950755;-0.1690784493;0.5238611147
18.8515957447;-0.9964484497;-0.1752134186;0.5177261454
18.8619197292;-0.9166938485;-0.1776674063;0.5103641822
18.8722437137;-0.8418472227;-0.1801213941;0.5103641822
18.8825676983;-0.7780435417;-0.1776674063;0.5066832006
18.8928916828;-0.7130128669;-0.1801213941;0.5079101945
18.9032156673;-0.6565711491;-0.1813483879;0.5079101945
18.9135396518;-0.6074913945;-0.1825753818;0.5115911761
18.9238636364;-0.5620926215;-0.1874833573;0.5164991515
18.9341876209;-0.5203748301;-0.1838023757;0.5275420963
18.9445116054;-0.4762030509;-0.1850293695;0.5385850411
18.9548355899;-0.4369392472;-0.1887103511;0.5533089675
18.9651595745;-0.3927674681;-0.1899373450;0.5631249184
18.9754835590;-0.3449147074;-0.1960723143;0.5704868816
18.9858075435;-0.2958349528;-0.1948453205;0.5815298264
18.9961315280;-0.2406202288;-0.1887103511;0.5888917896
19.0064555126;-0.1755895540;-0.1923913327;0.5925727712
19.0167794971;-0.1044239098;-0.1936183266;0.5901187834
19.0271034816;-0.0222153209;-0.1874833573;0.5803028325
19.0374274662;0.0599932681;-0.1923913327;0.5643519123
19.0477514507;0.1495638203;-0.1899373450;0.5447200104
19.0580754352;0.2489503233;-0.1899373450;0.5164991515
19.0683994197;0.3520178080;-0.1862563634;0.4870512988
19.0787234043;0.4526313049;-0.1813483879;0.4453335074
19.0890473888;0.5556987896;-0.1727594309;0.3999347344
19.0993713733;0.6440423479;-0.1678514554;0.3496279859
19.1096953578;0.7360668877;-0.1604894922;0.2956402558
19.1200193424;0.8182754767;-0.1580355045;0.2416525258
19.1303433269;0.8943490963;-0.1543545229;0.1852108080
19.1406673114;0.9569257834;-0.1482195536;0.1324500718
19.1509912959;1.0047785442;-0.1433115781;0.0784623417
19.1613152805;1.0477233295;-0.1408575904;0.0318365749
19.1716392650;1.0869871331;-0.1408575904;-0.0098812166
19.1819632495;1.1115270104;-0.1359496149;-0.0540529957
19.1922872340;1.1299319184;-0.1384036027;-0.0896358178
19.2026112186;1.1348398939;-0.1384036027;-0.1227646521
19.2129352031;1.1422018571;-0.1359496149;-0.1522125049
19.2232591876;1.1422018571;-0.1322686333;-0.1730714006
19.2335831721;1.1434288509;-0.1285876517;-0.1927033024
19.2439071567;1.1520178080;-0.1322686333;-0.2062002350
19.2542311412;1.1593797712;-0.1285876517;-0.2160161859
