Time (s);Pressure (kPa)
19.8893928280;101.8619463963;18.6448598131
19.8993724531;101.9065607363;18.8317757009
19.9093520782;101.7724537640;18.8317757009
19.9193317033;101.6833344280;18.4579439252
19.9293113284;101.7724537640;18.8317757009
19.9392909535;101.8619463963;18.6448598131
19.9492705786;101.7724537640;18.8317757009
19.9592502037;101.8619463963;18.6448598131
19.9692298289;101.7278940960;18.6448598131
19.9792094540;101.8619463963;18.6448598131
19.9891890791;101.7278940960;18.6448598131
19.9991687042;102.1747746810;18.8317757009
20.0091483293;101.7278940960;18.6448598131
20.0191279544;101.9959986967;18.6448598131
20.0291075795;101.8619463963;18.6448598131
20.0390872046;101.8619463963;18.6448598131
20.0490668297;101.7724537640;18.8317757009
20.0590464548;101.7278940960;18.6448598131
20.0690260799;101.7278940960;18.6448598131
20.0790057050;101.8619463963;18.6448598131
20.0889853301;101.8619463963;18.6448598131
20.0989649552;101.7727177164;18.2710280374
20.1089445803;101.7278940960;18.6448598131
20.1189242054;101.7278940960;18.6448598131
20.1289038305;101.7727177164;18.2710280374
20.1388834556;101.5938417956;18.6448598131
20.1488630807;101.7724537640;18.8317757009
20.1588427058;101.7278940960;18.6448598131
20.1688223309;101.7724537640;18.8317757009
20.1788019560;101.7724537640;18.8317757009
20.1887815811;102.0406677087;18.8317757009
20.1987612062;101.8619463963;18.6448598131
20.2087408313;101.9065607363;18.8317757009
20.2187204564;101.8619463963;18.6448598131
20.2287000815;101.9065607363;18.8317757009
20.2386797066;101.8173320564;18.4579439252
20.2486593317;101.7724537640;18.8317757009
20.2586389568;101.7278940960;18.6448598131
20.2686185819;101.7724537640;18.8317757009
20.2785982070;101.9959986967;18.6448598131
20.2885778321;101.8170134320;19.0186915888
20.2985574572;101.6833344280;18.4579439252
20.3085370823;101.7724537640;18.8317757009
20.3185167074;101.7278940960;18.6448598131
20.3284963325;101.6833344280;18.4579439252
20.3384759576;101.7724537640;18.8317757009
20.3484555827;101.8170134320;19.0186915888
20.3584352078;102.1747746810;18.8317757009
20.3684148329;101.8619463963;18.6448598131
20.3783944580;101.5938417956;18.6448598131
20.3883740831;101.7724537640;18.8317757009
20.3983537082;101.6383467916;18.8317757009
20.4083333333;101.7278940960;18.6448598131
20.4183129584;101.9065607363;18.8317757009
20.4282925835;101.7278940960;18.6448598131
20.4382722086;101.7278940960;18.6448598131
20.4482518337;101.7724537640;18.8317757009
20.4582314588;101.7724537640;18.8317757009
20.4682110839;101.7278940960;18.6448598131
20.4781907090;101.6833344280;18.4579439252
20.4881703341;101.7724537640;18.8317757009
20.4981499593;101.9065607363;18.8317757009
20.5081295844;101.7278940960;18.6448598131
20.5181092095;101.7278940960;18.6448598131
20.5280888346;101.8173320564;18.4579439252
20.5380684597;101.8619463963;18.6448598131
20.5480480848;101.9065607363;18.8317757009
20.5580277099;101.7278940960;18.6448598131
20.5680073350;102.1300509971;18.6448598131
20.5779869601;101.7278940960;18.6448598131
20.5879665852;101.7278940960;18.6448598131
20.5979462103;102.0406677087;18.8317757009
20.6079258354;101.7278940960;18.6448598131
20.6179054605;101.5942150920;18.0841121495
20.6278850856;101.7278940960;18.6448598131
20.6378647107;101.6383467916;18.8317757009
20.6478443358;101.7278940960;18.6448598131
20.6578239609;102.0406677087;18.8317757009
20.6678035860;101.5938417956;18.6448598131
20.6777832111;101.7724537640;18.8317757009
20.6877628362;101.7278940960;18.6448598131
20.6977424613;101.9065607363;18.8317757009
20.7077220864;101.7278940960;18.6448598131
20.7177017115;101.8619463963;18.6448598131
20.7276813366;102.1300509971;18.6448598131
20.7376609617;101.7278940960;18.6448598131
20.7476405868;101.8619463963;18.6448598131
20.7576202119;101.7724537640;18.8317757009
20.7675998370;101.7278940960;18.6448598131
20.7775794621;101.8619463963;18.6448598131
20.7875590872;101.7278940960;18.6448598131
20.7975387123;101.7724537640;18.8317757009
20.8075183374;101.9065607363;18.8317757009
20.8174979625;101.7278940960;18.6448598131
20.8274775876;101.8619463963;18.6448598131
20.8374572127;101.7724537640;18.8317757009
20.8474368378;101.7278940960;18.6448598131
20.8574164629;101.7724537640;18.8317757009
20.8673960880;101.8619463963;18.6448598131
20.8773757131;101.9959986967;18.6448598131
20.8873553382;101.5938417956;18.6448598131
20.8973349633;101.8619463963;18.6448598131
20.9073145884;101.7278940960;18.6448598131
20.9172942135;101.7724537640;18.8317757009
20.9272738386;101.8619463963;18.6448598131
20.9372534637;102.0406677087;18.8317757009
20.9472330888;101.7278940960;18.6448598131
20.9572127139;101.9511750763;19.0186915888
20.9671923390;101.7278940960;18.6448598131
20.9771719641;101.8619463963;18.6448598131
20.9871515892;101.6833344280;18.4579439252
20.9971312143;101.8619463963;18.6448598131
21.0071108394;101.7278940960;18.6448598131
21.0170904645;101.9065607363;18.8317757009
21.0270700896;102.0406677087;18.8317757009
21.0370497148;101.7724537640;18.8317757009
21.0470293399;101.9959986967;18.6448598131
21.0570089650;101.7724537640;18.8317757009
21.0669885901;101.7278940960;18.6448598131
21.0769682152;102.0406677087;18.8317757009
21.0869478403;101.9959986967;18.6448598131
21.0969274654;101.8170134320;19.0186915888
21.1069070905;101.9959986967;18.6448598131
21.1168867156;101.7278940960;18.6448598131
21.1268663407;101.8619463963;18.6448598131
21.1368459658;101.7278940960;18.6448598131
21.1468255909;101.7724537640;18.8317757009
21.1568052160;101.8619463963;18.6448598131
21.1667848411;101.7278940960;18.6448598131
21.1767644662;101.8173320564;18.4579439252
21.1867440913;101.8619463963;18.6448598131
21.1967237164;101.7278940960;18.6448598131
21.2067033415;101.7278940960;18.6448598131
21.2166829666;101.7278940960;18.6448598131
21.2266625917;101.6383467916;18.8317757009
21.2366422168;101.7278940960;18.6448598131
21.2466218419;101.9065607363;18.8317757009
21.2566014670;101.9959986967;18.6448598131
21.2665810921;101.7724537640;18.8317757009
21.2765607172;101.5938417956;18.6448598131
21.2865403423;101.9065607363;18.8317757009
21.2965199674;101.7278940960;18.6448598131
21.3064995925;101.7278940960;18.6448598131
21.3164792176;101.7278940960;18.6448598131
21.3264588427;101.7278940960;18.6448598131
21.3364384678;101.5938417956;18.6448598131
21.3464180929;101.8619463963;18.6448598131
21.3563977180;101.6833344280;18.4579439252
21.3663773431;101.7724537640;18.8317757009
21.3763569682;101.9065607363;18.8317757009
21.3863365933;101.5938417956;18.6448598131
21.3963162184;101.7278940960;18.6448598131
21.4062958435;101.6383467916;18.8317757009
21.4162754686;101.9065607363;18.8317757009
21.4262550937;101.8619463963;18.6448598131
21.4362347188;101.5938417956;18.6448598131
21.4462143439;101.6833344280;18.4579439252
21.4561939690;101.7278940960;18.6448598131
21.4661735941;101.5493367995;18.4579439252
21.4761532192;101.9065607363;18.8317757009
21.4861328443;101.7724537640;18.8317757009
21.4961124694;101.7278940960;18.6448598131
21.5060920945;101.9065607363;18.8317757009
21.5160717196;101.9959986967;18.6448598131
21.5260513447;101.7278940960;18.6448598131
21.5360309698;101.7278940960;18.6448598131
21.5460105949;101.6833344280;18.4579439252
21.5559902200;101.8173320564;18.4579439252
21.5659698452;101.8619463963;18.6448598131
21.5759494703;101.8619463963;18.6448598131
21.5859290954;101.9511750763;19.0186915888
21.5959087205;101.7724537640;18.8317757009
21.6058883456;101.8619463963;18.6448598131
21.6158679707;101.9959986967;18.6448598131
21.6258475958;101.8619463963;18.6448598131
21.6358272209;101.7278940960;18.6448598131
21.6458068460;101.7278940960;18.6448598131
21.6557864711;101.7724537640;18.8317757009
21.6657660962;101.9959986967;18.6448598131
21.6757457213;101.7724537640;18.8317757009
21.6857253464;101.7278940960;18.6448598131
21.6957049715;102.1747746810;18.8317757009
21.7056845966;101.6383467916;18.8317757009
21.7156642217;101.9066606729;18.2710280374
21.7256438468;101.8173320564;18.4579439252
21.7356234719;101.7278940960;18.6448598131
21.7456030970;101.7724537640;18.8317757009
21.7555827221;101.7724537640;18.8317757009
21.7655623472;101.9065607363;18.8317757009
21.7755419723;101.8619463963;18.6448598131
21.7855215974;101.9065607363;18.8317757009
21.7955012225;101.9065607363;18.8317757009
21.8054808476;101.5938417956;18.6448598131
21.8154604727;101.9065607363;18.8317757009
21.8254400978;101.8619463963;18.6448598131
21.8354197229;101.8170134320;19.0186915888
21.8453993480;101.8619463963;18.6448598131
21.8553789731;101.8619463963;18.6448598131
21.8653585982;101.6833344280;18.4579439252
21.8753382233;101.6383467916;18.8317757009
21.8853178484;101.7724537640;18.8317757009
21.8952974735;101.5938417956;18.6448598131
21.9052770986;101.8619463963;18.6448598131
21.9152567237;101.7278940960;18.6448598131
21.9252363488;101.7724537640;18.8317757009
21.9352159739;101.8619463963;18.6448598131
21.9451955990;101.6833344280;18.4579439252
21.9551752241;101.8615731000;19.2056074766
21.9651548492;101.7278940960;18.6448598131
21.9751344743;101.6383467916;18.8317757009
21.9851140994;102.1747746810;18.8317757009
21.9950937245;101.8173320564;18.4579439252
22.0050733496;101.6833344280;18.4579439252
22.0150529747;101.8619463963;18.6448598131
22.0250325998;101.8619463963;18.6448598131
22.0350122249;101.9959986967;18.6448598131
22.0449918500;101.9959986967;18.6448598131
22.0549714751;101.6833344280;18.4579439252
22.0649511002;102.0406677087;18.8317757009
22.0749307253;101.8173320564;18.4579439252
22.0849103504;101.6833344280;18.4579439252
22.0948899756;101.8619463963;18.6448598131
22.1048696007;101.6383467916;18.8317757009
22.1148492258;101.6387747600;18.2710280374
22.1248288509;101.9065607363;18.8317757009
22.1348084760;101.8619463963;18.6448598131
22.1447881011;101.7724537640;18.8317757009
22.1547677262;101.9065607363;18.8317757009
22.1647473513;101.7278940960;18.6448598131
22.1747269764;101.8619463963;18.6448598131
22.1847066015;101.9959986967;18.6448598131
22.1946862266;101.7278940960;18.6448598131
22.2046658517;101.7724537640;18.8317757009
22.2146454768;101.8619463963;18.6448598131
22.2246251019;101.5938417956;18.6448598131
22.2346047270;101.7278940960;18.6448598131
22.2445843521;101.8619463963;18.6448598131
22.2545639772;101.6387747600;18.2710280374
22.2645436023;101.7278940960;18.6448598131
22.2745232274;101.8619463963;18.6448598131
22.2845028525;101.9959986967;18.6448598131
22.2944824776;101.7724537640;18.8317757009
22.3044621027;101.7278940960;18.6448598131
22.3144417278;101.9065607363;18.8317757009
22.3244213529;102.0406677087;18.8317757009
22.3344009780;101.7278940960;18.6448598131
22.3443806031;101.8173320564;18.4579439252
22.3543602282;101.8619463963;18.6448598131
22.3643398533;101.8619463963;18.6448598131
22.3743194784;101.7278940960;18.6448598131
22.3842991035;101.8619463963;18.6448598131
22.3942787286;101.6833344280;18.4579439252
22.4042583537;101.9065607363;18.8317757009
22.4142379788;101.9065607363;18.8317757009
22.4242176039;101.9065607363;18.8317757009
22.4341972290;102.0406677087;18.8317757009
22.4441768541;101.8619463963;18.6448598131
22.4541564792;101.6383467916;18.8317757009
22.4641361043;101.9065607363;18.8317757009
22.4741157294;101.8619463963;18.6448598131
22.4840953545;101.8619463963;18.6448598131
22.4940749796;101.7278940960;18.6448598131
22.5040546047;101.7278940960;18.6448598131
22.5140342298;101.7278940960;18.6448598131
22.5240138549;101.9065607363;18.8317757009
22.5339934800;101.5493367995;18.4579439252
22.5439731051;101.8619463963;18.6448598131
22.5539527302;101.7724537640;18.8317757009
22.5639323553;101.7724537640;18.8317757009
22.5739119804;101.7278940960;18.6448598131
22.5838916055;101.7278940960;18.6448598131
22.5938712306;101.7278940960;18.6448598131
22.6038508557;101.9511750763;19.0186915888
22.6138304808;101.7724537640;18.8317757009
22.6238101059;101.8619463963;18.6448598131
22.6337897311;101.7724537640;18.8317757009
22.6437693562;102.1300509971;18.6448598131
22.6537489813;101.7724537640;18.8317757009
22.6637286064;101.7278940960;18.6448598131
22.6737082315;101.9065607363;18.8317757009
22.6836878566;101.6833344280;18.4579439252
22.6936674817;101.7278940960;18.6448598131
22.7036471068;101.7724537640;18.8317757009
22.7136267319;102.1300509971;18.6448598131
22.7236063570;101.9065607363;18.8317757009
22.7335859821;101.7278940960;18.6448598131
22.7435656072;101.8619463963;18.6448598131
22.7535452323;101.8619463963;18.6448598131
22.7635248574;101.7278940960;18.6448598131
22.7735044825;101.7724537640;18.8317757009
22.7834841076;101.8619463963;18.6448598131
22.7934637327;101.7278940960;18.6448598131
22.8034433578;101.7278940960;18.6448598131
22.8134229829;101.7278940960;18.6448598131
22.8234026080;101.7278940960;18.6448598131
22.8333822331;102.1747746810;18.8317757009
22.8433618582;101.6383467916;18.8317757009
22.8533414833;101.8619463963;18.6448598131
22.8633211084;101.9065607363;18.8317757009
22.8733007335;101.8170134320;19.0186915888
22.8832803586;101.9065607363;18.8317757009
22.8932599837;101.7724537640;18.8317757009
22.9032396088;101.7278940960;18.6448598131
22.9132192339;101.8619463963;18.6448598131
22.9231988590;101.7724537640;18.8317757009
22.9331784841;101.5938417956;18.6448598131
22.9431581092;101.7278940960;18.6448598131
22.9531377343;101.9065607363;18.8317757009
22.9631173594;101.8173320564;18.4579439252
22.9730969845;101.6383467916;18.8317757009
22.9830766096;101.8619463963;18.6448598131
22.9930562347;101.7724537640;18.8317757009
23.0030358598;101.6833344280;18.4579439252
23.0130154849;101.8173320564;18.4579439252
23.0229951100;101.7278940960;18.6448598131
23.0329747351;101.7278940960;18.6448598131
23.0429543602;101.6383467916;18.8317757009
23.0529339853;101.9065607363;18.8317757009
23.0629136104;101.7278940960;18.6448598131
23.0728932355;101.8619463963;18.6448598131
23.0828728606;101.7278940960;18.6448598131
23.0928524857;101.7278940960;18.6448598131
23.1028321108;101.7278940960;18.6448598131
23.1128117359;102.1300509971;18.6448598131
23.1227913610;101.9959986967;18.6448598131
23.1327709861;101.6833344280;18.4579439252
23.1427506112;101.8619463963;18.6448598131
23.1527302363;101.6387747600;18.2710280374
23.1627098615;101.7278940960;18.6448598131
23.1726894866;101.7278940960;18.6448598131
23.1826691117;101.8619463963;18.6448598131
23.1926487368;101.7278940960;18.6448598131
23.2026283619;102.0853273132;18.4579439252
23.2126079870;101.7278940960;18.6448598131
23.2225876121;101.5938417956;18.6448598131
23.2325672372;101.8619463963;18.6448598131
23.2425468623;101.7278940960;18.6448598131
23.2525264874;101.9959986967;18.6448598131
23.2625061125;101.9065607363;18.8317757009
23.2724857376;101.7278940960;18.6448598131
23.2824653627;101.6383467916;18.8317757009
23.2924449878;101.8619463963;18.6448598131
23.3024246129;101.7278940960;18.6448598131
23.3124042380;101.7724537640;18.8317757009
23.3223838631;101.9959986967;18.6448598131
23.3323634882;101.7278940960;18.6448598131
23.3423431133;101.7278940960;18.6448598131
23.3523227384;101.8619463963;18.6448598131
23.3623023635;101.9511750763;19.0186915888
23.3722819886;101.5938417956;18.6448598131
23.3822616137;101.8173320564;18.4579439252
23.3922412388;101.7278940960;18.6448598131
23.4022208639;101.8619463963;18.6448598131
23.4122004890;101.7724537640;18.8317757009
23.4221801141;101.9511750763;19.0186915888
23.4321597392;101.9065607363;18.8317757009
23.4421393643;101.8619463963;18.6448598131
23.4521189894;101.6383467916;18.8317757009
23.4620986145;102.1300509971;18.6448598131
23.4720782396;101.7278940960;18.6448598131
23.4820578647;101.9065607363;18.8317757009
23.4920374898;101.6833344280;18.4579439252
23.5020171149;101.7278940960;18.6448598131
23.5119967400;101.8619463963;18.6448598131
23.5219763651;101.8619463963;18.6448598131
23.5319559902;101.8170134320;19.0186915888
23.5419356153;101.8619463963;18.6448598131
23.5519152404;101.8619463963;18.6448598131
23.5618948655;101.8619463963;18.6448598131
23.5718744906;101.7724537640;18.8317757009
23.5818541157;101.7278940960;18.6448598131
23.5918337408;101.8619463963;18.6448598131
23.6018133659;101.9065607363;18.8317757009
23.6117929910;101.6833344280;18.4579439252
23.6217726161;101.8619463963;18.6448598131
23.6317522412;101.7724537640;18.8317757009
23.6417318663;101.8619463963;18.6448598131
23.6517114914;101.6833344280;18.4579439252
23.6616911165;102.1747746810;18.8317757009
23.6716707416;101.8173320564;18.4579439252
23.6816503667;101.7724537640;18.8317757009
23.6916299919;101.7278940960;18.6448598131
23.7016096170;101.7278940960;18.6448598131
23.7115892421;101.9513296848;18.4579439252
23.7215688672;101.7724537640;18.8317757009
23.7315484923;101.7724537640;18.8317757009
23.7415281174;101.9065607363;18.8317757009
23.7515077425;101.9065607363;18.8317757009
23.7614873676;101.8619463963;18.6448598131
23.7714669927;101.9511750763;19.0186915888
23.7814466178;101.7278940960;18.6448598131
23.7914262429;101.9065607363;18.8317757009
23.8014058680;101.7724537640;18.8317757009
23.8113854931;101.9065607363;18.8317757009
23.8213651182;101.7278940960;18.6448598131
23.8313447433;101.5938417956;18.6448598131
23.8413243684;101.9065607363;18.8317757009
23.8513039935;101.7278940960;18.6448598131
23.8612836186;101.5493367995;18.4579439252
23.8712632437;101.8619463963;18.6448598131
23.8812428688;102.1300509971;18.6448598131
23.8912224939;101.8619463963;18.6448598131
23.9012021190;101.8619463963;18.6448598131
23.9111817441;101.9959986967;18.6448598131
23.9211613692;101.7278940960;18.6448598131
23.9311409943;101.8170134320;19.0186915888
23.9411206194;101.7278940960;18.6448598131
23.9511002445;101.6833344280;18.4579439252
23.9610798696;101.8619463963;18.6448598131
23.9710594947;101.7278940960;18.6448598131
23.9810391198;101.6383467916;18.8317757009
23.9910187449;101.7278940960;18.6448598131
24.0009983700;101.7724537640;18.8317757009
24.0109779951;101.8619463963;18.6448598131
24.0209576202;101.7278940960;18.6448598131
24.0309372453;101.8173320564;18.4579439252
24.0409168704;101.7278940960;18.6448598131
24.0508964955;101.7278940960;18.6448598131
24.0608761206;101.7278940960;18.6448598131
24.0708557457;101.7278940960;18.6448598131
24.0808353708;101.9065607363;18.8317757009
24.0908149959;101.9065607363;18.8317757009
24.1007946210;101.7724537640;18.8317757009
24.1107742461;102.1747746810;18.8317757009
24.1207538712;101.7278940960;18.6448598131
24.1307334963;101.9513296848;18.4579439252
24.1407131214;101.5938417956;18.6448598131
24.1506927465;101.9065607363;18.8317757009
24.1606723716;101.7724537640;18.8317757009
24.1706519967;101.9065607363;18.8317757009
24.1806316218;102.1747746810;18.8317757009
24.1906112469;101.8173320564;18.4579439252
24.2005908720;101.9065607363;18.8317757009
24.2105704971;101.8619463963;18.6448598131
24.2205501222;101.9959986967;18.6448598131
24.2305297474;101.7278940960;18.6448598131
24.2405093725;101.5493367995;18.4579439252
24.2504889976;101.6383467916;18.8317757009
24.2604686227;101.7724537640;18.8317757009
24.2704482478;101.7278940960;18.6448598131
24.2804278729;101.8619463963;18.6448598131
24.2904074980;101.8619463963;18.6448598131
24.3003871231;101.7278940960;18.6448598131
24.3103667482;101.6828517877;19.0186915888
24.3203463733;101.7278940960;18.6448598131
24.3303259984;101.7724537640;18.8317757009
24.3403056235;101.7724537640;18.8317757009
24.3502852486;101.5048318035;18.2710280374
24.3602648737;101.9065607363;18.8317757009
24.3702444988;101.8619463963;18.6448598131
24.3802241239;101.8173320564;18.4579439252
24.3902037490;102.1300509971;18.6448598131
24.4001833741;101.7278940960;18.6448598131
24.4101629992;102.1300509971;18.6448598131
24.4201426243;101.9065607363;18.8317757009
24.4301222494;101.5938417956;18.6448598131
24.4401018745;101.7278940960;18.6448598131
24.4500814996;101.8619463963;18.6448598131
24.4600611247;102.0853367206;19.0186915888
24.4700407498;101.6383467916;18.8317757009
24.4800203749;NaN
