Time (s);Bx (µT);By (µT);Bz (µT)
15.0612138728;-3.4835089619;-1938.5503609756;11.2215301312
15.0735187861;-4.1916714450;-1938.3960351220;12.1998020994
15.0858236994;-4.0146308242;-1938.5503609756;14.0165928976
15.0981286127;-5.4309557904;-1937.4700800000;11.5010364078
15.1104335260;-5.4309557904;-1936.3897990244;13.3178272060
15.1227384393;-6.3161588943;-1936.5441248781;12.8985677910
15.1350433526;-5.9620776527;-1936.3897990244;14.5756054509
15.1473482659;-5.9620776527;-1935.6181697561;15.9731368341
15.1596531792;-5.7850370319;-1934.3835629268;18.0694339089
15.1719580925;-6.3161588943;-1932.6859785366;17.0911619407
15.1842630058;-6.8472807566;-1932.8403043902;17.7899276323
15.1965679191;-7.0243213773;-1933.4576078049;19.1874590155
15.2088728324;-7.0243213773;-1932.0686751220;18.3489401856
15.2211777457;-6.8472807566;-1930.8340682927;16.9514088024
15.2334826590;-6.1391182735;-1930.8340682927;18.2091870472
15.2457875723;-6.3161588943;-1930.8340682927;17.7899276323
15.2580924855;-6.4931995150;-1930.8340682927;19.1874590155
15.2703973988;-6.8472807566;-1929.7537873171;20.0259778454
15.2827023121;-6.8472807566;-1930.0624390244;20.7247435370
15.2950072254;-6.3161588943;-1928.9821580488;20.7247435370
15.3073121387;-6.6702401358;-1928.0562029268;21.8427686436
15.3196170520;-5.7850370319;-1926.6672702439;21.4235092286
15.3319219653;-5.0768745489;-1926.6672702439;21.7030155053
15.3442268786;-5.9620776527;-1925.8956409756;23.5198063034
15.3565317919;-5.0768745489;-1925.7413151220;22.9607937502
15.3688367052;-5.0768745489;-1925.5869892683;24.0788188567
15.3811416185;-4.8998339281;-1924.9696858537;21.9825217819
15.3934465318;-4.5457526866;-1924.9696858537;22.6812874735
15.4057514451;-3.4835089619;-1924.0437307317;21.0042498137
15.4180563584;-2.7753464789;-1926.2042926829;23.5198063034
15.4303612717;-2.2442246165;-1924.9696858537;25.1968439633
15.4426661850;-2.0671839958;-1923.8894048781;22.6812874735
15.4549710983;-2.0671839958;-1922.3461463415;24.3583251334
15.4672760116;-1.0049402711;-1924.5067082927;25.3365971016
15.4795809249;-0.4738184088;-1924.5067082927;21.1440029520
15.4918858382;0.0573034535;-1924.3523824390;21.9825217819
15.5041907514;0.5884253158;-1922.5004721951;24.3583251334
15.5164956647;0.4113846950;-1925.7413151220;24.2185719951
15.5288005780;1.8277096612;-1925.2783375610;22.2620280586
15.5411054913;2.0047502819;-1925.2783375610;22.4017811969
15.5534104046;2.8899533858;-1925.2783375610;22.4017811969
15.5657153179;3.4210752481;-1925.8956409756;22.6812874735
15.5780202312;4.3062783520;-1926.2042926829;22.9607937502
15.5903251445;4.4833189727;-1925.5869892683;22.9607937502
15.6026300578;5.5455626974;-1925.8956409756;23.5198063034
15.6149349711;5.1914814558;-1926.0499668293;20.0259778454
15.6272398844;5.3685220766;-1926.6672702439;19.7464715688
15.6395447977;6.4307658012;-1927.5932253659;19.4669652921
15.6518497110;6.9618876635;-1926.8215960976;19.8862247071
15.6641546243;8.2011720089;-1929.1364839024;20.1657309837
15.6764595376;7.6700501466;-1929.7537873171;20.8644966753
15.6887644509;9.0863751128;-1931.1427200000;19.3272121538
15.7010693642;9.6174969751;-1930.2167648781;19.0477058772
15.7133742775;9.7945375958;-1929.7537873171;19.4669652921
15.7256791908;10.8567813205;-1932.9946302439;15.5538774191
15.7379841040;10.6797406997;-1932.5316526829;15.6936305575
15.7502890173;11.5649438035;-1933.9205853659;16.3923962491
15.7625939306;12.2731062866;-1933.1489560976;16.2526431107
15.7748988439;12.8042281489;-1935.6181697561;15.6936305575
15.7872037572;13.8664718736;-1935.6181697561;15.2743711425
15.7995086705;14.2205531151;-1935.6181697561;11.7805426845
15.8118135838;14.7516749774;-1936.5441248781;15.2743711425
15.8241184971;14.3975937359;-1936.0811473171;14.1563460359
15.8364234104;14.9287155982;-1935.7724956098;11.2215301312
15.8487283237;15.2827968397;-1937.9330575610;11.0817769929
15.8610332370;15.4598374605;-1937.7787317073;9.1252330564
15.8733381503;16.5220811851;-1938.2417092683;11.5010364078
15.8856430636;16.8761624267;-1938.7046868293;11.5010364078
15.8979479769;17.0532030474;-1940.5565970732;8.5662205031
15.9102528902;17.2302436682;-1939.3219902439;9.6842456097
15.9225578035;17.7613655305;-1939.7849678049;8.8457267797
15.9348627168;17.5843249097;-1940.0936195122;4.0941200768
15.9471676301;17.4072842890;-1939.9392936585;6.8891828432
15.9594725434;17.0532030474;-1940.5565970732;8.2867142264
15.9717774566;17.0532030474;-1942.2541814634;7.1686891199
15.9840823699;17.4072842890;-1940.8652487805;8.8457267797
15.9963872832;17.0532030474;-1942.0998556098;5.6314045983
16.0086921965;17.0532030474;-1943.4887882927;5.3518983217
16.0209971098;15.9909593228;-1942.4085073171;4.6531326301
16.0333020231;17.0532030474;-1941.9455297561;5.9109108750
16.0456069364;16.8761624267;-1942.2541814634;6.0506640133
16.0579118497;16.1679999436;-1942.7171590244;4.2338732151
16.0702167630;16.3450405644;-1941.9455297561;4.5133794918
16.0825216763;15.6368780813;-1942.8714848781;4.6531326301
16.0948265896;15.2827968397;-1943.0258107317;5.0723920451
16.1071315029;15.8139187020;-1940.7109229268;5.9109108750
16.1194364162;14.9287155982;-1941.9455297561;6.0506640133
16.1317413295;14.9287155982;-1941.3282263415;7.3084422582
16.1440462428;14.3975937359;-1940.8652487805;8.1469610881
16.1563511561;14.9287155982;-1941.7912039024;5.0723920451
16.1686560694;14.9287155982;-1942.0998556098;5.4916514600
16.1809609827;13.6894312528;-1942.5628331707;8.1469610881
16.1932658960;13.5123906320;-1941.7912039024;9.4047393330
16.2055708092;13.6894312528;-1940.7109229268;9.6842456097
16.2178757225;14.2205531151;-1942.2541814634;8.5662205031
16.2301806358;12.9812687697;-1939.7849678049;8.8457267797
16.2424855491;13.5123906320;-1940.8652487805;8.2867142264
16.2547904624;13.5123906320;-1938.8590126829;11.3612832695
16.2670953757;12.8042281489;-1937.7787317073;8.2867142264
16.2794002890;12.9812687697;-1936.8527765854;12.3395552378
16.2917052023;13.1583093905;-1938.0873834146;11.7805426845
16.3040101156;12.8042281489;-1938.8590126829;11.6407895462
16.3163150289;12.6271875282;-1936.8527765854;12.1998020994
16.3286199422;12.8042281489;-1937.3157541463;13.1780740677
16.3409248555;12.8042281489;-1935.3095180488;14.9948648659
16.3532297688;12.6271875282;-1934.6922146341;14.9948648659
16.3655346821;13.5123906320;-1933.4576078049;14.5756054509
16.3778395954;14.0435124943;-1933.6119336585;15.2743711425
16.3901445087;13.6894312528;-1933.3032819512;15.4141242808
16.4024494220;14.2205531151;-1932.2230009756;16.2526431107
16.4147543353;14.3975937359;-1932.5316526829;15.4141242808
16.4270592486;14.3975937359;-1931.7600234146;16.3923962491
16.4393641618;15.2827968397;-1930.3710907317;17.2309150790
16.4516690751;14.3975937359;-1930.2167648781;17.6501744940
16.4639739884;15.2827968397;-1929.9081131707;18.4886933239
16.4762789017;14.5746343566;-1929.5994614634;17.6501744940
16.4885838150;15.1057562190;-1929.2908097561;17.7899276323
16.5008887283;16.3450405644;-1928.8278321951;19.3272121538
16.5131936416;16.8761624267;-1930.0624390244;17.9296807706
16.5254985549;17.2302436682;-1927.2845736585;19.8862247071
16.5378034682;17.0532030474;-1927.5932253659;17.3706682173
16.5501083815;17.5843249097;-1926.6672702439;20.5849903987
16.5624132948;17.7613655305;-1926.3586185366;18.3489401856
16.5747182081;18.4695280136;-1926.8215960976;20.8644966753
16.5870231214;18.1154467721;-1926.3586185366;19.8862247071
16.5993280347;18.6465686344;-1924.6610341463;18.2091870472
16.6116329480;19.0006498759;-1924.6610341463;20.3054841221
16.6239378613;19.7088123590;-1926.0499668293;18.6284464622
16.6362427746;20.0628936005;-1926.5129443902;19.1874590155
16.6485476879;21.3021779459;-1926.2042926829;16.8116556640
16.6608526012;20.4169748421;-1925.7413151220;17.6501744940
16.6731575145;20.4169748421;-1926.0499668293;17.9296807706
16.6854624277;21.4792185667;-1926.3586185366;17.5104213556
16.6977673410;22.3644216705;-1926.5129443902;17.5104213556
16.7100722543;22.1873810498;-1926.3586185366;18.7681996005
16.7223771676;22.5414622913;-1926.6672702439;16.9514088024
16.7346820809;23.2496247744;-1926.3586185366;17.3706682173
16.7469869942;23.7807466367;-1927.2845736585;14.4358523126
16.7592919075;23.7807466367;-1927.1302478049;16.8116556640
16.7715968208;24.1348278782;-1927.4388995122;19.0477058772
16.7839017341;24.1348278782;-1927.4388995122;13.8768397593
16.7962066474;24.6659497406;-1928.0562029268;15.1346180042
16.8085115607;24.3118684990;-1928.3648546341;15.9731368341
16.8208164740;24.6659497406;-1930.3710907317;11.2215301312
16.8331213873;25.9052340860;-1929.9081131707;11.0817769929
16.8454263006;25.7281934652;-1931.6056975610;12.1998020994
16.8577312139;26.2593153275;-1930.3710907317;13.7370866210
16.8700361272;26.0822747067;-1930.9883941463;12.7588146527
16.8823410405;26.6133965690;-1931.6056975610;7.1686891199
16.8946459538;26.9674778106;-1932.5316526829;9.4047393330
16.9069508671;26.4363559483;-1934.2292370732;10.1035050246
16.9192557803;27.1445184313;-1935.3095180488;9.6842456097
16.9315606936;26.6133965690;-1933.6119336585;7.1686891199
16.9438656069;27.3215590521;-1935.1551921951;7.0289359816
16.9561705202;26.9674778106;-1935.9268214634;6.0506640133
16.9684754335;27.4985996729;-1936.3897990244;4.6531326301
16.9807803468;26.7904371898;-1937.7787317073;6.7494297049
16.9930852601;27.4985996729;-1937.6244058537;5.6314045983
17.0053901734;27.4985996729;-1938.0873834146;4.2338732151
17.0176950867;NaN;NaN;NaN
