Time (s);Ax (m/s²);Ay (m/s²);Az (m/s²)
9.5619117051;0.0664837344;10.4842017907;-0.2557471384
9.5718307007;0.0808710548;10.4213297014;-0.3278398682
9.5817496962;0.1096456957;10.4793654762;-0.3903202340
9.5916686918;0.1384203367;10.5470738800;-0.4191573259
9.6015876873;0.1480118836;10.4648565325;-0.4143511439
9.6115066829;0.1336245632;10.3246034102;-0.3614831421
9.6214256784;0.1480118836;10.3487849830;-0.3086151402
9.6313446740;0.1432161101;10.4116570723;-0.2269100465
9.6412636695;0.1192372427;10.4551839034;-0.1500111347
9.6511826650;0.1096456957;10.3971481286;-0.0683060409
9.6611016606;0.0952583753;10.3826391849;0.0614608727
9.6710206561;0.0760752814;10.3632939267;0.1431659664
9.6809396517;0.0425048670;10.2810765791;0.2008401502
9.6908586472;0.0425048670;10.0779513674;0.2729328800
9.7007776428;0.0233217730;9.9473708743;0.2633205161
9.7106966383;-0.0006570944;9.8893350995;0.2537081521
9.7206156339;-0.0006570944;9.8796624704;0.1864216043
9.7305346294;0.0185259995;9.8554808976;0.1239412385
9.7404536249;0.0233217730;9.8312993247;-0.0010194931
9.7503726205;0.0473006404;9.8167903811;-0.1067554968
9.7602916160;0.0664837344;9.8893350995;-0.2221038645
9.7702106116;0.1048499223;9.8893350995;-0.3134213222
9.7801296071;0.1384203367;9.8651535267;-0.4335758718
9.7900486027;0.1671949776;9.8022814374;-0.5056686016
9.7999675982;0.1767865245;9.7974451228;-0.5825675134
9.8098865938;0.2055611655;9.7345730335;-0.6690787891
9.8198055893;0.2151527124;9.6088288548;-0.6738849711
9.8297245849;0.2535189003;9.4879209908;-0.7171406090
9.8396435804;0.2822935412;9.5266115073;-0.7123344270
9.8495625759;0.2966808617;9.6620283150;-0.6690787891
9.8594815715;0.3014766352;9.6620283150;-0.6114046053
9.8694005670;0.3206597291;9.6330104277;-0.5393118755
9.8793195626;0.3014766352;9.6330104277;-0.4479944178
9.8892385581;0.3062724086;9.6620283150;-0.3951264160
9.8991575537;0.2822935412;9.6668646296;-0.2893904123
9.9090765492;0.2535189003;9.5846472820;-0.2269100465
9.9189955448;0.2295400329;9.5217751927;-0.1307864068
9.9289145403;0.2103569389;9.5749746529;-0.0875307689
9.9388335358;0.1719907511;9.6185014840;-0.0250504031
9.9487525314;0.1384203367;9.6330104277;0.0326237808
9.9586715269;0.1144414692;9.6378467422;0.0326237808
9.9685905225;0.0856668283;9.7055551461;0.0182052348
9.9785095180;0.0520964139;9.8458082684;-0.0202442211
9.9884285136;0.0377090935;9.9135166723;-0.0634998590
9.9983475091;-0.0006570944;9.9183529869;-0.1211740428
10.0082665047;-0.0054528679;9.9086803577;-0.1932667726
10.0181855002;-0.0150444149;9.9231893014;-0.2701656843
10.0281044957;-0.0246359618;10.0054066490;-0.3182275042
10.0380234913;-0.0246359618;9.9860613908;-0.3999325979
10.0479424868;-0.0006570944;10.0102429636;-0.4576067818
10.0578614824;0.0089344526;10.1214781985;-0.5008624196
10.0677804779;0.0137302260;10.2714039500;-0.5296995116
10.0776994735;0.0425048670;10.3246034102;-0.5296995116
10.0876184690;0.0760752814;10.3246034102;-0.5248933296
10.0975374646;0.0856668283;10.3632939267;-0.5056686016
10.1074564601;0.1144414692;10.4068207577;-0.4335758718
10.1173754557;0.1144414692;10.4164933868;-0.3374522321
10.1272944512;0.1096456957;10.3536212975;-0.2365224104
10.1372134467;0.1192372427;10.3342760393;-0.1500111347
10.1471324423;0.0904626018;10.3874754995;-0.0346627670
10.1570514378;0.0520964139;10.4116570723;0.0662670546
10.1669704334;0.0425048670;10.3294397247;0.1912277863
10.1768894289;0.0089344526;10.2907492082;0.2969637900
10.1868084245;-0.0246359618;10.3536212975;0.3450256098
10.1967274200;-0.0630021497;10.4310023305;0.3978936117
10.2066464156;-0.1013683376;10.3778028703;0.4123121576
10.2165654111;-0.1733049399;10.2278771189;0.3930874297
10.2264844066;-0.2020795808;10.0827876820;0.3738627017
10.2364034022;-0.2500373156;10.0586061092;0.3209946999
10.2463223977;-0.2979950505;10.0537697946;0.2489019701
10.2562413933;-0.3219739179;10.0247519073;0.2008401502
10.2661603888;-0.3747274263;10.0392608509;0.1287474205
10.2760793844;-0.3891147467;10.1021329403;0.0518485087
10.2859983799;-0.3987062937;10.1359871422;-0.0298565851
10.2959173755;-0.4178893876;10.1166418840;-0.0923369509
10.3058363710;-0.3651358793;9.9667161325;-0.1211740428
10.3157553665;-0.3315654649;9.8264630102;-0.1500111347
10.3256743621;-0.3171781444;9.7684272354;-0.1500111347
10.3355933576;-0.2979950505;9.6475193714;-0.1019493148
10.3455123532;-0.2692204096;9.5024299345;-0.0586936770
10.3554313487;-0.2500373156;9.4298852160;0.0182052348
10.3653503443;-0.2404457687;9.4830846762;0.1527783304
10.3752693398;-0.2548330891;9.6136651694;0.2200648782
10.3851883354;-0.2500373156;9.6620283150;0.3209946999
10.3951073309;-0.2452415422;9.6862098879;0.4267307036
10.4050263264;-0.2308542217;9.6426830568;0.5132419793
10.4149453220;-0.2548330891;9.5894835966;0.5805285271
10.4248643175;-0.2596288626;9.4589031034;0.6333965289
10.4347833131;-0.2548330891;9.2799594646;0.6333965289
10.4447023086;-0.2692204096;9.1251973986;0.6526212569
10.4546213042;-0.3123823709;9.0381437364;0.6478150749
10.4645402997;-0.3603401058;9.1010158257;0.6382027109
10.4744592953;-0.3651358793;9.2074147461;0.6141718010
10.4843782908;-0.4035020672;9.2944684083;0.5468852532
10.4942972864;-0.4418682550;9.4443941597;0.4844048874
10.5042162819;-0.4466640285;9.5894835966;0.4075059756
10.5141352774;-0.4610513490;9.7055551461;0.2969637900
10.5240542730;-0.4658471225;9.6475193714;0.2440957881
10.5339732685;-0.4610513490;9.5411204510;0.1479721484
10.5438922641;-0.4562555755;9.4685757325;0.0422361447
10.5538112596;-0.4130936141;9.4347215306;-0.0250504031
10.5637302552;-0.3987062937;9.3863583850;-0.0683060409
10.5736492507;-0.3507485588;9.4395578451;-0.0875307689
10.5835682463;-0.3315654649;9.6136651694;-0.0971431329
10.5934872418;-0.2884035035;9.8458082684;-0.0442751310
10.6034062373;-0.2500373156;10.0005703344;0.0085928708
10.6133252329;-0.2212626747;10.1456597713;0.0758794186
10.6232442284;-0.1637133929;10.2423860626;0.1527783304
10.6331632240;-0.1349387520;10.2423860626;0.2440957881
10.6430822195;-0.0821852437;10.1504960859;0.2777390620
10.6530012151;-0.0582063762;10.0634424238;0.3642503378
10.6629202106;-0.0438190558;9.9667161325;0.4219245216
10.6728392062;-0.0294317353;9.9328619306;0.4267307036
10.6827582017;-0.0006570944;9.9763887616;0.4651801594
10.6926771972;-0.0006570944;10.0537697946;0.4988234333
10.7025961928;0.0185259995;10.2230408043;0.4795987054
10.7125151883;0.0137302260;10.3874754995;0.4747925234
10.7224341839;0.0137302260;10.5132196781;0.4075059756
10.7323531794;-0.0006570944;10.5664191383;0.3642503378
10.7422721750;-0.0006570944;10.5422375655;0.2440957881
10.7521911705;-0.0054528679;10.4358386451;0.1383597844
10.7621101661;-0.0054528679;10.3004218373;-0.0010194931
10.7720291616;-0.0006570944;10.1553324005;-0.1259802248
10.7819481571;0.0041386791;10.1214781985;-0.1836544086
10.7918671527;0.0089344526;10.1601687150;-0.2797780483
10.8017861482;0.0137302260;10.2278771189;-0.3278398682
10.8117051438;0.0425048670;10.3149307810;-0.3614831421
10.8216241393;0.0664837344;10.4019844432;-0.3566769601
10.8315431349;0.0856668283;10.4358386451;-0.3518707781
10.8414621304;0.1048499223;10.3923118140;-0.3134213222
10.8513811260;0.1432161101;10.2907492082;-0.2509409564
10.8613001215;0.1863780715;10.1940229170;-0.2076853185
10.8712191171;0.2055611655;10.0489334801;-0.1307864068
10.8811381126;0.2391315798;9.9570435034;-0.0683060409
10.8910571081;0.2870893147;9.8796624704;0.0278175988
10.9009761037;0.2870893147;9.8119540665;0.1335536024
10.9108950992;0.3350470495;9.8409719539;0.1671968763
10.9208140948;0.3494343700;9.8990077286;0.2392896061
10.9307330903;0.3590259170;9.8941714141;0.2537081521
10.9406520859;0.3830047844;9.8699898412;0.2633205161
10.9505710814;0.3973921049;9.8312993247;0.2537081521
10.9604900770;0.3878005579;9.7974451228;0.1912277863
10.9704090725;0.3973921049;9.7103914607;0.1671968763
10.9803280680;0.3686174639;9.5653020238;0.0518485087
10.9902470636;0.3686174639;9.4734120471;-0.0634998590
11.0001660591;0.3686174639;9.5024299345;-0.1452049527
11.0100850547;0.3590259170;9.5991562257;-0.2269100465
11.0200040502;0.3398428230;9.6185014840;-0.2990027763
11.0299230458;0.3398428230;9.6136651694;-0.3470645961
11.0398420413;0.3206597291;9.6813735733;-0.4383820538
11.0497610369;0.3206597291;9.7490819772;-0.4528005998
11.0596800324;0.3110681821;9.7732635500;-0.4768315097
11.0695990279;0.3062724086;9.6668646296;-0.5104747836
11.0795180235;0.2966808617;9.6281741131;-0.4720253277
11.0894370190;0.2966808617;9.6088288548;-0.4287696899
11.0993560146;0.2727019942;9.6281741131;-0.3903202340
11.1092750101;0.2631104473;9.6571920005;-0.3038089582
11.1191940057;0.2870893147;9.7007188315;-0.2509409564
11.1291130012;0.2822935412;9.7926088082;-0.1500111347
11.1390319968;0.2774977677;9.8990077286;-0.0827245869
11.1489509923;0.2727019942;9.9376982451;-0.0010194931
11.1588699878;0.2774977677;9.9570435034;0.1095226925
11.1687889834;0.2631104473;9.9376982451;0.1768092403
11.1787079789;0.2439273533;9.9376982451;0.2392896061
11.1886269745;0.2343358064;9.9522071888;0.2489019701
11.1985459700;0.2199484859;9.9425345597;0.2440957881
11.2084649656;0.2247442594;9.9473708743;0.2104525142
11.2183839611;0.2055611655;9.9812250762;0.1623906944
11.2283029567;0.1911738450;10.0779513674;0.1095226925
11.2382219522;0.1911738450;10.2278771189;0.0133990528
11.2481409478;0.1671949776;10.3391123538;-0.0634998590
11.2580599433;0.1480118836;10.3971481286;-0.1259802248
11.2679789388;0.1144414692;10.4213297014;-0.2269100465
11.2778979344;0.1048499223;10.4068207577;-0.2797780483
11.2878169299;0.0904626018;10.3729665558;-0.3470645961
11.2977359255;0.0425048670;10.3584576121;-0.3903202340
11.3076549210;0.0281175465;10.3052581519;-0.4047387799
11.3175739166;0.0041386791;10.2859128937;-0.4287696899
11.3274929121;-0.0342275088;10.3100944665;-0.3759016880
11.3374119077;-0.0534106027;10.3681302412;-0.3326460502
11.3473309032;-0.0869810171;10.3971481286;-0.2701656843
11.3572498987;-0.1253472050;10.3923118140;-0.1740420446
11.3671688943;-0.1541218459;10.3778028703;-0.1019493148
11.3770878898;-0.1733049399;10.3294397247;0.0037866888
11.3870068854;-0.2116711278;10.2714039500;0.0951041466
11.3969258809;-0.2260584482;10.1504960859;0.1912277863
11.4068448765;-0.2548330891;10.0150792781;0.2489019701
11.4167638720;-0.2740161831;9.9618798179;0.2873514260
11.4266828676;-0.2788119566;9.9183529869;0.3161885179
11.4366018631;-0.2979950505;9.9328619306;0.3546379738
11.4465208586;-0.3219739179;9.9086803577;0.3354132458
11.4564398542;-0.3363612384;9.9183529869;0.3258008819
11.4663588497;-0.3171781444;9.9183529869;0.2825452440
11.4762778453;-0.3603401058;9.8941714141;0.2104525142
11.4861968408;-0.3507485588;9.8458082684;0.1383597844
11.4961158364;-0.3603401058;9.7635909209;0.0710732366
11.5060348319;-0.3507485588;9.6910462024;-0.0250504031
11.5159538275;-0.3555443323;9.6136651694;-0.1115616788
11.5258728230;-0.3939105202;9.5653020238;-0.1692358626
11.5357918186;-0.3843189732;9.5024299345;-0.2269100465
11.5457108141;-0.3939105202;9.4879209908;-0.2605533204
11.5556298096;-0.4035020672;9.4830846762;-0.2701656843
11.5655488052;-0.4130936141;9.5701383383;-0.2509409564
11.5754678007;-0.4466640285;9.5362841364;-0.2269100465
11.5853867963;-0.4514598020;9.5024299345;-0.2124915005
11.5953057918;-0.4706428960;9.4492304743;-0.1452049527
11.6052247874;-0.4898259899;9.3911946995;-0.0779184049
11.6151437829;-0.4898259899;9.3379952393;-0.0058256751
11.6250627785;-0.5042133104;9.2654505209;0.0902979646
11.6349817740;-0.5138048573;9.2557778918;0.1623906944
11.6449007695;-0.5329879513;9.2654505209;0.2344834241
11.6548197651;-0.5425794982;9.3234862956;0.2825452440
11.6647387606;-0.5377837248;9.3718494413;0.3498317918
11.6746577562;-0.5473752717;9.4202125869;0.3690565197
11.6845767517;-0.5425794982;9.5072662490;0.4026997936
11.6944957473;-0.5473752717;9.5556293947;0.4075059756
11.7044147428;-0.5042133104;9.5701383383;0.3738627017
11.7143337384;-0.4706428960;9.5604657092;0.3450256098
11.7242527339;-0.4370724816;9.5798109675;0.2633205161
11.7341717294;-0.4082978407;9.6426830568;0.2056463322
11.7440907250;-0.3651358793;9.6765372587;0.1239412385
11.7540097205;-0.3171781444;9.7297367189;0.0422361447
11.7639287161;-0.2931992770;9.7974451228;-0.0490813130
11.7738477116;-0.2500373156;9.9473708743;-0.0923369509
11.7837667072;-0.2308542217;10.0440971655;-0.1788482266
11.7936857027;-0.1781007134;10.1021329403;-0.1884605906
11.8036046983;-0.1876922603;10.1263145131;-0.1932667726
11.8135236938;-0.1493260725;10.2036955461;-0.2269100465
11.8234426893;-0.1253472050;10.2375497480;-0.2124915005
11.8333616849;-0.0869810171;10.1843502878;-0.1788482266
11.8432806804;-0.1013683376;10.1988592315;-0.1259802248
11.8531996760;-0.0869810171;10.2182044898;-0.0731122229
11.8631186715;-0.0917767906;10.2568950063;0.0133990528
11.8730376671;-0.0965725641;10.3004218373;0.1287474205
11.8829566626;-0.0869810171;10.3246034102;0.2056463322
11.8928756582;-0.0869810171;10.3439486684;0.2777390620
11.9027946537;-0.0869810171;10.3632939267;0.3498317918
11.9127136493;-0.0821852437;10.3681302412;0.3882812477
11.9226326448;-0.0821852437;10.3197670956;0.4075059756
11.9325516403;-0.0582063762;10.2907492082;0.4267307036
11.9424706359;-0.0294317353;10.2762402645;0.4075059756
11.9523896314;-0.0198401884;10.2327134335;0.3834750657
11.9623086270;0.0137302260;10.1698413441;0.3306070639
11.9722276225;0.0377090935;10.1698413441;0.2729328800
11.9821466181;0.0760752814;10.1940229170;0.2104525142
11.9920656136;0.1000541488;10.2182044898;0.1335536024
12.0019846092;0.1528076571;10.1843502878;0.0230114168
12.0119036047;0.1767865245;10.1698413441;-0.0538874950
12.0218226002;0.2343358064;10.1601687150;-0.0875307689
12.0317415958;0.2487231268;10.1795139733;-0.1355925887
12.0416605913;0.3014766352;10.0972966257;-0.1644296807
12.0515795869;0.3158639556;10.0199155927;-0.1740420446
12.0614985824;0.3542301435;9.9570435034;-0.1500111347
12.0714175780;0.3830047844;9.9328619306;-0.1307864068
12.0813365735;0.3925963314;9.8796624704;-0.0827245869
12.0912555691;0.4069836518;9.8312993247;-0.0106318571
12.1011745646;0.3973921049;9.7974451228;0.0470423267
12.1110935601;0.4021878783;9.7780998645;0.1335536024
12.1210125557;0.4069836518;9.7877724937;0.2056463322
12.1309315512;0.3686174639;9.7394093480;0.2489019701
12.1408505468;0.3638216905;9.6765372587;0.3209946999
12.1507695423;0.3542301435;9.6330104277;0.3738627017
12.1606885379;0.3542301435;9.5894835966;0.3978936117
12.1706075334;0.3110681821;9.5507930801;0.4459554315
12.1805265290;0.3110681821;9.5072662490;0.4315368856
12.1904455245;0.2918850882;9.4589031034;0.4075059756
12.2003645200;0.2583146738;9.4734120471;0.3738627017
12.2102835156;0.2583146738;9.5217751927;0.3161885179
12.2202025111;0.2774977677;9.5169388782;0.2585143341
12.2301215067;0.2727019942;9.6039925403;0.2056463322
12.2400405022;0.2774977677;9.6523556859;0.1287474205
12.2499594978;0.2774977677;9.6717009442;0.0710732366
12.2598784933;0.2918850882;9.7007188315;-0.0394689490
12.2697974889;0.3062724086;9.7249004044;-0.0875307689
12.2797164844;0.3350470495;9.7394093480;-0.1211740428
12.2896354800;0.3446385965;9.7780998645;-0.1740420446
12.2995544755;0.3494343700;9.8071177519;-0.1884605906
12.3094734710;0.3734132374;9.8506445830;-0.1644296807
12.3193924666;0.3590259170;9.9135166723;-0.1644296807
12.3293114621;0.3782090109;9.9522071888;-0.1452049527
12.3392304577;0.3590259170;10.0392608509;-0.0827245869
12.3491494532;0.3590259170;10.0586061092;-0.0346627670
12.3590684488;0.3494343700;10.0682787383;0.0230114168
12.3689874443;0.3350470495;10.0924603111;0.1191350565
12.3789064399;0.2870893147;10.1069692548;0.1816154223
12.3888254354;0.2583146738;10.1021329403;0.2392896061
12.3987444309;0.2103569389;10.1069692548;0.2681266980
12.4086634265;0.1671949776;10.1166418840;0.3017699719
12.4185824220;0.1336245632;10.1504960859;0.3017699719
12.4285014176;0.0952583753;10.2230408043;0.3065761539
12.4384204131;0.0377090935;10.2617313208;0.2873514260
12.4483394087;0.0137302260;10.3100944665;0.2585143341
12.4582584042;-0.0342275088;10.2955855228;0.2008401502
12.4681773998;-0.0534106027;10.3197670956;0.1047165105
12.4780963953;-0.0821852437;10.3294397247;0.0326237808
12.4880153908;-0.1013683376;10.3100944665;-0.0683060409
12.4979343864;-0.1109598846;10.2762402645;-0.1500111347
12.5078533819;-0.1253472050;10.2762402645;-0.2269100465
12.5177723775;-0.1349387520;10.2665676354;-0.2749718663
12.5276913730;-0.1301429785;10.2762402645;-0.3134213222
12.5376103686;-0.1397345255;10.2714039500;-0.3518707781
12.5475293641;-0.1493260725;10.2617313208;-0.3759016880
12.5574483597;-0.1349387520;10.2617313208;-0.3662893240
12.5673673552;-0.1205514315;10.2423860626;-0.3326460502
12.5772863507;-0.1157556581;10.2230408043;-0.3038089582
12.5872053463;-0.1109598846;10.1456597713;-0.2509409564
12.5971243418;-0.1061641111;10.0731150529;-0.1644296807
12.6070433374;-0.1397345255;10.0199155927;-0.1115616788
12.6169623329;-0.1349387520;9.9570435034;-0.0442751310
12.6268813285;-0.1637133929;9.9231893014;-0.0058256751
12.6368003240;-0.1733049399;9.8506445830;0.0662670546
12.6467193196;-0.2164669012;9.8119540665;0.1047165105
12.6566383151;-0.2356499952;9.7587546063;0.1239412385
12.6665573107;-0.2692204096;9.7200640898;0.1287474205
12.6764763062;-0.2884035035;9.6717009442;0.1191350565
12.6863953017;-0.3267696914;9.6136651694;0.0710732366
12.6963142973;-0.3795231997;9.5653020238;0.0133990528
12.7062332928;-0.4226851611;9.5217751927;-0.0779184049
12.7161522884;-0.4562555755;9.4540667888;-0.1259802248
12.7260712839;-0.4802344429;9.4492304743;-0.1836544086
12.7359902795;-0.4994175369;9.4250489015;-0.2413285924
12.7459092750;-0.5138048573;9.4008673286;-0.3086151402
12.7558282706;-0.5233964043;9.4105399578;-0.3710955060
12.7657472661;-0.5233964043;9.4008673286;-0.4239635079
12.7756662616;-0.5090090838;9.4008673286;-0.4431882358
12.7855852572;-0.4946217634;9.4153762723;-0.4576067818
12.7955042527;-0.4898259899;9.4443941597;-0.4720253277
12.8054232483;-0.4754386694;9.4685757325;-0.4479944178
12.8153422438;-0.4562555755;9.4637394180;-0.3999325979
12.8252612394;-0.4178893876;9.4975936199;-0.3470645961
12.8351802349;-0.4082978407;9.5266115073;-0.2701656843
12.8450992305;-0.3747274263;9.5459567655;-0.1884605906
12.8550182260;-0.3171781444;9.5894835966;-0.1644296807
12.8649372215;-0.2931992770;9.6281741131;-0.0346627670
12.8748562171;-0.2979950505;9.6620283150;0.0374299627
12.8847752126;-0.3027908240;9.6910462024;0.0999103285
12.8946942082;-0.2740161831;9.7152277752;0.1768092403
12.9046132037;-0.2596288626;9.7635909209;0.1912277863
12.9145321993;-0.2644246361;9.8071177519;0.2152586962
12.9244511948;-0.2548330891;9.8458082684;0.2248710602
12.9343701904;-0.2548330891;9.8893350995;0.2056463322
12.9442891859;-0.2548330891;9.9425345597;0.1575845124
12.9542081814;-0.2596288626;10.0054066490;0.1047165105
12.9641271770;-0.2692204096;10.0682787383;0.0133990528
12.9740461725;-0.2836077300;10.0924603111;-0.0298565851
12.9839651681;-0.2836077300;10.1456597713;-0.1115616788
12.9938841636;-0.2884035035;10.1601687150;-0.1644296807
13.0038031592;-0.2740161831;10.2036955461;-0.2124915005
13.0137221547;-0.2548330891;10.2230408043;-0.2557471384
13.0236411503;-0.2500373156;10.2375497480;-0.2845842303
13.0335601458;-0.2260584482;10.2714039500;-0.2749718663
13.0434791414;-0.2116711278;10.3197670956;-0.2413285924
13.0533981369;-0.1876922603;10.3391123538;-0.2076853185
13.0633171324;-0.1445302990;10.3246034102;-0.1644296807
13.0732361280;-0.1157556581;10.3294397247;-0.0923369509
13.0831551235;-0.0821852437;10.3294397247;-0.0202442211
13.0930741191;-0.0534106027;10.3004218373;0.1239412385
13.1029931146;-0.0150444149;10.2955855228;0.2008401502
13.1129121102;0.0185259995;10.2617313208;0.2969637900
13.1228311057;0.0473006404;10.2327134335;0.3738627017
13.1327501013;0.0904626018;10.2133681752;0.4459554315
13.1426690968;0.1144414692;10.1795139733;0.4844048874
13.1525880923;0.1144414692;10.1553324005;0.5228543433
13.1625070879;0.1384203367;10.1021329403;0.5036296153
13.1724260834;0.1480118836;10.0876239966;0.4940172514
13.1823450790;0.1623992041;10.0876239966;0.4507616135
13.1922640745;0.1576034306;10.0440971655;0.4363430675
13.2021830701;0.1671949776;10.0054066490;0.3738627017
13.2121020656;0.1911738450;9.9570435034;0.2825452440
13.2220210612;0.1528076571;9.9376982451;0.2248710602
13.2319400567;0.1576034306;9.9038440432;0.1912277863
13.2418590522;0.1576034306;9.8748261558;0.1095226925
13.2517780478;0.1528076571;9.8119540665;0.0662670546
13.2616970433;0.1576034306;9.7732635500;0.0374299627
13.2716160389;0.1576034306;9.7490819772;0.0278175988
13.2815350344;0.1384203367;9.7152277752;-0.0058256751
13.2914540300;0.1576034306;9.6765372587;0.0230114168
13.3013730255;0.1623992041;9.6765372587;0.0806856006
13.3112920211;0.1480118836;9.6426830568;0.1479721484
13.3212110166;0.1671949776;9.5894835966;0.2104525142
13.3311300122;0.1959696185;9.5846472820;0.2729328800
13.3410490077;0.2151527124;9.5459567655;0.3450256098
13.3509680032;0.2343358064;9.5314478218;0.4219245216
13.3608869988;0.2439273533;9.4975936199;0.4795987054
13.3708059943;0.2487231268;9.4879209908;0.5180481613
13.3807249899;0.2583146738;9.5072662490;0.5853347091
13.3906439854;0.2727019942;9.5604657092;0.5853347091
13.4005629810;0.2822935412;9.5459567655;0.6093656190
13.4104819765;0.2870893147;9.5701383383;0.6045594370
13.4204009721;0.3014766352;9.6281741131;0.5901408911
13.4303199676;0.3254555026;9.7007188315;0.5036296153
13.4402389631;0.3062724086;9.7297367189;0.4651801594
13.4501579587;0.3158639556;9.7152277752;0.3594441558
13.4600769542;0.2918850882;9.7442456626;0.2825452440
13.4699959498;0.2822935412;9.7926088082;0.2008401502
13.4799149453;0.2727019942;9.8554808976;0.1239412385
13.4898339409;0.2439273533;9.8699898412;0.0470423267
13.4997529364;0.2295400329;9.9086803577;-0.0202442211
13.5096719320;0.1863780715;9.9715524471;-0.0779184049
13.5195909275;0.1671949776;10.0537697946;-0.1163678608
13.5295099230;0.1432161101;10.1021329403;-0.1452049527
13.5394289186;0.1240330162;10.1118055694;-0.1211740428
13.5493479141;0.1048499223;10.1069692548;-0.0971431329
13.5592669097;0.0952583753;10.1553324005;-0.0683060409
13.5691859052;0.0616879609;10.1988592315;-0.0250504031
13.5791049008;0.0712795079;10.1891866024;0.0566546907
13.5890238963;0.0377090935;10.1891866024;0.1431659664
13.5989428919;0.0281175465;10.2520586917;0.1864216043
13.6088618874;0.0185259995;10.2955855228;0.2152586962
13.6187808829;0.0185259995;10.3294397247;0.2585143341
13.6286998785;-0.0006570944;10.3100944665;0.2921576080
13.6386188740;0.0089344526;10.3149307810;0.3017699719
13.6485378696;-0.0054528679;10.3100944665;0.2777390620
13.6584568651;0.0137302260;10.3004218373;0.2392896061
13.6683758607;0.0089344526;10.2714039500;0.1912277863
13.6782948562;0.0233217730;10.2085318606;0.1191350565
13.6882138518;-0.0006570944;10.2375497480;0.0278175988
13.6981328473;0.0041386791;10.2278771189;-0.0490813130
13.7080518429;-0.0054528679;10.2568950063;-0.1163678608
13.7179708384;-0.0150444149;10.2472223771;-0.2172976825
13.7278898339;-0.0198401884;10.2133681752;-0.2990027763
13.7378088295;-0.0390232823;10.1988592315;-0.3566769601
13.7477278250;-0.0438190558;10.2036955461;-0.4143511439
13.7576468206;-0.0821852437;10.1359871422;-0.4335758718
13.7675658161;-0.1013683376;10.0440971655;-0.4672191457
13.7774848117;-0.1157556581;9.9763887616;-0.4672191457
13.7874038072;-0.1397345255;9.9376982451;-0.4672191457
13.7973228028;-0.1685091664;9.9183529869;-0.4095449619
13.8072417983;-0.1972838073;9.8506445830;-0.3662893240
13.8171607938;-0.2308542217;9.7829361791;-0.3134213222
13.8270797894;-0.2644246361;9.7877724937;-0.2557471384
13.8369987849;-0.2788119566;9.7587546063;-0.2076853185
13.8469177805;-0.2979950505;9.7055551461;-0.1740420446
13.8568367760;-0.3411570119;9.6185014840;-0.1403987707
13.8667557716;-0.3315654649;9.6039925403;-0.0779184049
13.8766747671;-0.3411570119;9.5701383383;-0.0490813130
13.8865937627;-0.3507485588;9.4879209908;-0.0394689490
13.8965127582;-0.3363612384;9.4589031034;-0.0490813130
13.9064317537;-0.3267696914;9.4395578451;-0.0731122229
13.9163507493;-0.3267696914;9.4540667888;-0.1067554968
13.9262697448;-0.3075865975;9.4685757325;-0.1259802248
13.9361887404;-0.3075865975;9.4492304743;-0.1932667726
13.9461077359;-0.2884035035;9.4492304743;-0.2413285924
13.9560267315;-0.2931992770;9.4927573053;-0.3086151402
13.9659457270;-0.2692204096;9.5507930801;-0.3614831421
13.9758647226;-0.2692204096;9.5846472820;-0.4239635079
13.9857837181;-0.2644246361;9.5894835966;-0.4576067818
13.9957027136;-0.2644246361;9.6185014840;-0.4816376917
14.0056217092;-0.2596288626;9.6523556859;-0.4960562377
14.0155407047;-0.2356499952;9.6620283150;-0.4768315097
14.0254597003;-0.2500373156;9.6571920005;-0.4479944178
14.0353786958;-0.2308542217;9.6813735733;-0.4143511439
14.0452976914;-0.2644246361;9.7152277752;-0.3951264160
14.0552166869;-0.2548330891;9.7780998645;-0.3278398682
14.0651356825;-0.2740161831;9.8119540665;-0.2461347744
14.0750546780;-0.2548330891;9.8216266956;-0.1980729546
14.0849736736;-0.2788119566;9.8699898412;-0.1211740428
14.0948926691;-0.2979950505;9.9135166723;-0.0538874950
14.1048116646;-0.3027908240;9.9328619306;0.0374299627
14.1147306602;-0.3171781444;9.9618798179;0.0854917826
14.1246496557;-0.3075865975;10.0102429636;0.1720030583
14.1345686513;-0.2979950505;10.0199155927;0.1623906944
14.1444876468;-0.2836077300;10.0344245364;0.1960339683
14.1544066424;-0.2884035035;10.0295882218;0.1816154223
14.1643256379;-0.2692204096;10.0876239966;0.1720030583
14.1742446335;-0.2548330891;10.1456597713;0.1047165105
14.1841636290;-0.2356499952;10.1891866024;0.0710732366
14.1940826245;-0.2116711278;10.2423860626;0.0422361447
14.2040016201;-0.1733049399;10.3004218373;-0.0250504031
14.2139206156;-0.1589176194;10.3246034102;-0.0538874950
14.2238396112;-0.1205514315;10.3487849830;-0.1163678608
14.2337586067;-0.0821852437;10.3439486684;-0.1019493148
14.2436776023;-0.0677979232;10.3246034102;-0.1115616788
14.2535965978;-0.0342275088;10.3149307810;-0.1307864068
14.2635155934;-0.0198401884;10.2520586917;-0.1259802248
14.2734345889;-0.0054528679;10.2133681752;-0.0683060409
14.2833535844;0.0185259995;10.2182044898;-0.0250504031
14.2932725800;0.0377090935;10.2230408043;0.0230114168
14.3031915755;0.0281175465;10.2230408043;0.1191350565
14.3131105711;0.0377090935;10.1650050296;0.2008401502
